time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min)
2016-05-18T03:00:00,-69.8690,-43.2286,NaN,-12.2,983.5,-0.7,13.800000,48.000000,0
2016-05-18T04:00:00,-69.8690,-43.2286,NaN,-12.3,983.1,-1.2,13.800000,48.000000,60
2016-05-18T05:00:00,-69.8690,-43.2286,0.228,-12.3,983.0,-0.8,13.800000,48.000000,120
2016-05-18T06:00:00,-69.8452,-43.2200,NaN,-12.3,983.3,-0.2,13.800000,48.000000,0
2016-05-18T07:00:00,-69.8452,-43.2200,NaN,-12.3,983.3,0.2,13.800000,48.000000,60
2016-05-18T08:00:00,-69.8452,-43.2200,0.248,-12.3,983.4,0.4,13.800000,48.000000,120
2016-05-18T09:00:00,-69.8216,-43.2174,NaN,-12.2,983.2,-0.1,13.800000,44.000000,0
2016-05-18T10:00:00,-69.8216,-43.2174,NaN,-12.2,983.3,0.0,13.800000,44.000000,60
2016-05-18T11:00:00,-69.8216,-43.2174,0.244,-12.3,983.4,0.1,13.800000,44.000000,120
2016-05-18T12:00:00,-69.7960,-43.2094,NaN,-12.3,983.5,0.3,13.800000,48.000000,0
2016-05-18T13:00:00,-69.7960,-43.2094,NaN,-12.3,983.8,0.5,13.800000,48.000000,60
2016-05-18T14:00:00,-69.7960,-43.2094,0.266,-12.3,983.9,0.5,13.800000,48.000000,120
2016-05-18T15:00:00,-69.7698,-43.2080,NaN,-12.2,984.4,0.9,13.800000,52.000000,0
2016-05-18T16:00:00,-69.7698,-43.2080,NaN,-12.2,984.3,0.5,13.800000,52.000000,60
2016-05-18T17:00:00,-69.7698,-43.2080,0.271,-12.2,984.6,0.6,13.800000,52.000000,120
2016-05-18T18:00:00,-69.7434,-43.2058,NaN,-12.1,984.6,0.2,13.800000,48.000000,0
2016-05-18T19:00:00,-69.7434,-43.2058,NaN,-12.1,985.2,0.9,13.800000,48.000000,60
2016-05-18T20:00:00,-69.7434,-43.2058,0.273,-12.1,985.4,0.8,13.800000,48.000000,120
2016-05-18T21:00:00,-69.7180,-43.2030,NaN,-12.1,986.2,1.6,13.800000,48.000000,0
2016-05-18T22:00:00,-69.7180,-43.2030,NaN,-12.1,986.7,1.6,13.800000,48.000000,60
2016-05-18T23:00:00,-69.7180,-43.2030,0.263,-12.1,987.0,1.6,13.800000,48.000000,120
2016-05-19T00:00:00,-69.6920,-43.1958,NaN,-12.1,987.0,0.8,13.800000,48.000000,0
2016-05-19T01:00:00,-69.6920,-43.1958,NaN,-12.1,987.3,0.5,13.800000,48.000000,60
2016-05-19T02:00:00,-69.6920,-43.1958,0.270,-12.0,987.5,0.5,13.800000,48.000000,120
2016-05-19T03:00:00,-69.6650,-43.1906,NaN,-12.0,987.7,0.7,13.800000,48.000000,0
2016-05-19T04:00:00,-69.6650,-43.1906,NaN,-12.0,987.6,0.3,13.800000,48.000000,60
2016-05-19T05:00:00,-69.6650,-43.1906,0.280,-12.0,987.9,0.4,13.800000,48.000000,120
2016-05-19T06:00:00,-69.6370,-43.1936,NaN,-11.9,988.0,0.3,13.800000,48.000000,0
2016-05-19T07:00:00,-69.6370,-43.1936,NaN,-11.9,988.7,1.2,13.800000,48.000000,60
2016-05-19T08:00:00,-69.6370,-43.1936,0.289,-11.8,989.1,1.2,13.800000,48.000000,120
2016-05-19T09:00:00,-69.6114,-43.2014,NaN,-11.8,989.6,1.7,13.800000,48.000000,0
2016-05-19T10:00:00,-69.6114,-43.2014,NaN,-11.8,989.8,1.1,13.800000,48.000000,60
2016-05-19T11:00:00,-69.6114,-43.2014,0.266,-11.8,990.2,1.1,13.800000,48.000000,120
2016-05-19T12:00:00,-69.5894,-43.2022,NaN,-11.8,990.3,0.7,13.800000,48.000000,0
2016-05-19T13:00:00,-69.5894,-43.2022,NaN,-11.8,990.5,0.8,13.800000,48.000000,60
2016-05-19T14:00:00,-69.5894,-43.2022,0.227,-11.8,991.1,0.9,13.800000,48.000000,120
2016-05-19T15:00:00,-69.5678,-43.1986,NaN,-11.8,991.1,0.8,13.800000,52.000000,0
2016-05-19T16:00:00,-69.5678,-43.1986,NaN,-11.8,991.3,0.8,13.800000,52.000000,60
2016-05-19T17:00:00,-69.5678,-43.1986,0.223,-11.8,991.6,0.6,13.800000,52.000000,120
2016-05-19T18:00:00,-69.5466,-43.2022,NaN,-11.8,991.7,0.6,13.800000,48.000000,0
2016-05-19T19:00:00,-69.5466,-43.2022,NaN,-11.8,992.0,0.7,13.800000,48.000000,60
2016-05-19T20:00:00,-69.5466,-43.2022,0.219,-11.8,992.5,0.9,13.800000,48.000000,120
2016-05-19T21:00:00,-69.5292,-43.2104,NaN,-11.8,992.8,1.2,13.800000,48.000000,0
2016-05-19T22:00:00,-69.5292,-43.2104,NaN,-11.7,993.0,1.0,13.800000,48.000000,60
2016-05-19T23:00:00,-69.5292,-43.2104,0.182,-11.7,993.5,1.0,13.800000,48.000000,120
2016-05-20T00:00:00,-69.5150,-43.2166,NaN,-11.6,993.9,1.1,13.800000,48.000000,0
2016-05-20T01:00:00,-69.5150,-43.2166,NaN,-11.6,994.3,1.3,13.800000,48.000000,60
2016-05-20T02:00:00,-69.5150,-43.2166,0.148,-11.6,994.6,1.0,13.800000,48.000000,120
2016-05-20T03:00:00,-69.5030,-43.2196,NaN,-11.6,994.9,1.0,13.800000,48.000000,0
2016-05-20T04:00:00,-69.5030,-43.2196,NaN,-11.6,995.3,1.0,13.800000,48.000000,60
2016-05-20T05:00:00,-69.5030,-43.2196,0.124,-11.7,995.3,0.8,13.800000,48.000000,120
2016-05-20T06:00:00,-69.4924,-43.2268,NaN,-11.8,995.5,0.6,13.800000,48.000000,0
2016-05-20T07:00:00,-69.4924,-43.2268,NaN,-11.9,995.6,0.2,13.800000,48.000000,60
2016-05-20T08:00:00,-69.4924,-43.2268,0.113,-12.0,995.5,0.2,13.800000,48.000000,120
2016-05-20T09:00:00,-69.4818,-43.2378,NaN,-12.0,995.5,0.0,13.800000,48.000000,0
2016-05-20T10:00:00,-69.4818,-43.2378,NaN,-12.0,995.5,-0.1,13.800000,48.000000,60
2016-05-20T11:00:00,-69.4818,-43.2378,0.117,-12.0,995.5,0.0,13.800000,48.000000,120
2016-05-20T12:00:00,-69.4734,-43.2448,NaN,-11.9,995.2,-0.3,13.800000,48.000000,0
2016-05-20T13:00:00,-69.4734,-43.2448,NaN,-11.9,994.8,-0.7,13.800000,48.000000,60
2016-05-20T14:00:00,-69.4734,-43.2448,0.090,-11.9,994.7,-0.7,13.800000,48.000000,120
2016-05-20T15:00:00,-69.4674,-43.2428,NaN,-11.8,994.2,-1.0,13.800000,52.000000,0
2016-05-20T16:00:00,-69.4674,-43.2428,NaN,-11.7,993.9,-0.9,13.800000,52.000000,60
2016-05-20T17:00:00,-69.4674,-43.2428,0.062,-11.7,993.3,-1.4,13.800000,52.000000,120
2016-05-20T18:00:00,-69.4602,-43.2380,NaN,-11.7,992.8,-1.4,13.800000,48.000000,0
2016-05-20T19:00:00,-69.4602,-43.2380,NaN,-11.6,992.1,-1.8,13.800000,48.000000,60
2016-05-20T20:00:00,-69.4602,-43.2380,0.076,-11.6,991.6,-1.7,13.800000,48.000000,120
2016-05-20T21:00:00,-69.4526,-43.2356,NaN,-11.7,990.9,-1.9,13.800000,48.000000,0
2016-05-20T22:00:00,-69.4526,-43.2356,NaN,-11.7,990.2,-1.8,13.800000,48.000000,60
2016-05-20T23:00:00,-69.4526,-43.2356,0.079,-11.7,989.9,-1.7,13.800000,48.000000,120
2016-05-21T00:00:00,-69.4480,-43.2342,NaN,-11.8,989.3,-1.6,13.800000,48.000000,0
2016-05-21T01:00:00,-69.4480,-43.2342,NaN,-12.0,988.6,-1.7,13.800000,48.000000,60
2016-05-21T02:00:00,-69.4480,-43.2342,0.048,-12.1,987.6,-2.3,13.800000,48.000000,120
2016-05-21T03:00:00,-69.4472,-43.2350,NaN,-12.1,986.8,-2.5,13.800000,48.000000,0
2016-05-21T04:00:00,-69.4472,-43.2350,NaN,-12.2,986.2,-2.4,13.800000,48.000000,60
2016-05-21T05:00:00,-69.4472,-43.2350,0.009,-12.3,985.5,-2.1,13.800000,48.000000,120
2016-05-21T06:00:00,-69.4472,-43.2422,NaN,-12.3,984.8,-2.0,13.800000,48.000000,0
2016-05-21T07:00:00,-69.4472,-43.2422,NaN,-12.4,984.0,-2.2,13.800000,48.000000,60
2016-05-21T08:00:00,-69.4472,-43.2422,0.026,-12.5,983.3,-2.2,13.800000,48.000000,120
2016-05-21T09:00:00,-69.4440,-43.2552,NaN,-12.6,982.8,-1.9,13.800000,48.000000,0
2016-05-21T10:00:00,-69.4440,-43.2552,NaN,-12.8,982.5,-1.4,13.800000,48.000000,60
2016-05-21T11:00:00,-69.4440,-43.2552,0.058,-13.0,981.9,-1.4,13.800000,48.000000,120
2016-05-21T12:00:00,-69.4388,-43.2734,NaN,-13.2,981.8,-1.0,13.800000,48.000000,0
2016-05-21T13:00:00,-69.4388,-43.2734,NaN,-13.4,981.3,-1.3,13.800000,48.000000,60
2016-05-21T14:00:00,-69.4388,-43.2734,0.085,-13.5,980.7,-1.2,13.800000,48.000000,120
2016-05-21T15:00:00,-69.4326,-43.2902,NaN,-13.6,980.0,-1.8,13.800000,52.000000,0
2016-05-21T16:00:00,-69.4326,-43.2902,NaN,-13.6,979.8,-1.5,13.800000,52.000000,60
2016-05-21T17:00:00,-69.4326,-43.2902,0.088,-13.6,979.3,-1.4,13.800000,52.000000,120
2016-05-21T18:00:00,-69.4220,-43.2996,NaN,-13.7,978.5,-1.5,13.800000,48.000000,0
2016-05-21T19:00:00,-69.4220,-43.2996,NaN,-13.7,977.8,-2.0,13.800000,48.000000,60
2016-05-21T20:00:00,-69.4220,-43.2996,0.115,-13.8,977.2,-2.0,13.800000,48.000000,120
2016-05-21T21:00:00,-69.4094,-43.3028,NaN,-13.9,976.5,-2.0,13.800000,48.000000,0
2016-05-21T22:00:00,-69.4094,-43.3028,NaN,-14.1,976.2,-1.6,13.800000,48.000000,60
2016-05-21T23:00:00,-69.4094,-43.3028,0.131,-14.2,975.7,-1.6,13.800000,48.000000,120
2016-05-22T00:00:00,-69.3982,-43.3022,NaN,-14.3,975.1,-1.5,13.800000,48.000000,0
2016-05-22T01:00:00,-69.3982,-43.3022,NaN,-14.4,974.5,-1.7,13.800000,48.000000,60
2016-05-22T02:00:00,-69.3982,-43.3022,0.116,-14.5,974.2,-1.5,13.800000,48.000000,120
2016-05-22T03:00:00,-69.3886,-43.3016,NaN,-14.6,974.0,-1.1,13.800000,48.000000,0
2016-05-22T04:00:00,-69.3886,-43.3016,NaN,-14.7,974.0,-0.5,13.800000,48.000000,60
2016-05-22T05:00:00,-69.3886,-43.3016,0.099,-14.7,973.8,-0.4,13.800000,48.000000,120
2016-05-22T06:00:00,-69.3784,-43.3082,NaN,-14.8,973.6,-0.4,13.800000,48.000000,0
2016-05-22T07:00:00,-69.3784,-43.3082,NaN,-14.9,973.6,-0.4,13.800000,48.000000,60
2016-05-22T08:00:00,-69.3784,-43.3082,0.108,-14.9,973.9,0.1,13.800000,48.000000,120
2016-05-22T09:00:00,-69.3656,-43.3176,NaN,-14.9,974.3,0.7,13.800000,48.000000,0
2016-05-22T10:00:00,-69.3656,-43.3176,NaN,-14.9,974.5,0.9,13.800000,48.000000,60
2016-05-22T11:00:00,-69.3656,-43.3176,0.137,-15.0,974.7,0.9,13.800000,48.000000,120
2016-05-22T12:00:00,-69.3532,-43.3268,NaN,-15.1,975.1,0.8,13.800000,48.000000,0
2016-05-22T13:00:00,-69.3532,-43.3268,NaN,-15.2,975.6,1.1,13.800000,48.000000,60
2016-05-22T14:00:00,-69.3532,-43.3268,0.132,-15.2,976.1,1.3,13.800000,48.000000,120
2016-05-22T15:00:00,-69.3428,-43.3332,NaN,-15.3,976.3,1.2,13.800000,52.000000,0
2016-05-22T16:00:00,-69.3428,-43.3332,NaN,-15.4,976.4,0.9,13.800000,52.000000,60
2016-05-22T17:00:00,-69.3428,-43.3332,0.110,-15.5,977.4,1.3,13.800000,52.000000,120
2016-05-22T18:00:00,-69.3340,-43.3342,NaN,-15.5,977.6,1.3,13.800000,48.000000,0
2016-05-22T19:00:00,-69.3340,-43.3342,NaN,-15.6,977.5,1.1,13.800000,48.000000,60
2016-05-22T20:00:00,-69.3340,-43.3342,0.091,-15.7,978.0,0.6,13.800000,48.000000,120
2016-05-22T21:00:00,-69.3250,-43.3332,NaN,-15.8,978.4,0.8,13.800000,48.000000,0
2016-05-22T22:00:00,-69.3250,-43.3332,NaN,-15.9,978.7,1.2,13.800000,48.000000,60
2016-05-22T23:00:00,-69.3250,-43.3332,0.093,-16.0,979.0,1.0,13.800000,48.000000,120
2016-05-23T00:00:00,-69.3176,-43.3274,NaN,-16.1,979.5,1.1,13.800000,48.000000,0
2016-05-23T01:00:00,-69.3176,-43.3274,NaN,-16.1,979.8,1.1,13.800000,48.000000,60
2016-05-23T02:00:00,-69.3176,-43.3274,0.079,-16.3,979.9,0.9,13.800000,48.000000,120
2016-05-23T03:00:00,-69.3144,-43.3228,NaN,-16.5,980.2,0.7,13.800000,48.000000,0
2016-05-23T04:00:00,-69.3144,-43.3228,NaN,-16.7,980.5,0.7,13.800000,48.000000,60
2016-05-23T05:00:00,-69.3144,-43.3228,0.037,-16.8,980.7,0.7,13.800000,48.000000,120
2016-05-23T06:00:00,-69.3150,-43.3232,NaN,-17.0,981.0,0.8,13.800000,48.000000,0
2016-05-23T07:00:00,-69.3150,-43.3232,NaN,-17.2,981.3,0.8,13.800000,48.000000,60
2016-05-23T08:00:00,-69.3150,-43.3232,0.006,-17.3,981.2,0.5,13.800000,48.000000,120
2016-05-23T09:00:00,-69.3144,-43.3306,NaN,-17.5,981.5,0.6,13.800000,48.000000,0
2016-05-23T10:00:00,-69.3144,-43.3306,NaN,-17.6,981.8,0.5,13.800000,48.000000,60
2016-05-23T11:00:00,-69.3144,-43.3306,0.028,-17.8,982.1,0.9,13.800000,48.000000,120
2016-05-23T12:00:00,-69.3140,-43.3392,NaN,-17.9,982.2,0.6,13.800000,48.000000,0
2016-05-23T13:00:00,-69.3140,-43.3392,NaN,-18.0,982.7,0.9,13.800000,48.000000,60
2016-05-23T14:00:00,-69.3140,-43.3392,0.032,-18.1,982.6,0.5,13.600000,48.000000,120
2016-05-23T15:00:00,-69.3156,-43.3458,NaN,-18.2,982.8,0.6,13.600000,52.000000,0
2016-05-23T16:00:00,-69.3156,-43.3458,NaN,-18.3,982.7,0.0,13.600000,52.000000,60
2016-05-23T17:00:00,-69.3156,-43.3458,0.029,-18.4,983.0,0.4,13.600000,52.000000,120
2016-05-23T18:00:00,-69.3176,-43.3502,NaN,-18.4,983.2,0.5,13.600000,48.000000,0
2016-05-23T19:00:00,-69.3176,-43.3502,NaN,-18.5,983.3,0.6,13.600000,48.000000,60
2016-05-23T20:00:00,-69.3176,-43.3502,0.026,-18.5,983.6,0.5,13.600000,48.000000,120
2016-05-23T21:00:00,-69.3178,-43.3562,NaN,-18.5,983.7,0.5,13.600000,48.000000,0
2016-05-23T22:00:00,-69.3178,-43.3562,NaN,-18.5,984.3,1.0,13.600000,48.000000,60
2016-05-23T23:00:00,-69.3178,-43.3562,0.022,-18.5,984.6,1.0,13.600000,48.000000,120
2016-05-24T00:00:00,-69.3178,-43.3586,NaN,-18.4,985.0,1.2,13.600000,48.000000,0
2016-05-24T01:00:00,-69.3178,-43.3586,NaN,-18.3,985.5,1.3,13.600000,48.000000,60
2016-05-24T02:00:00,-69.3178,-43.3586,0.009,-18.2,986.1,1.5,13.600000,48.000000,120
2016-05-24T03:00:00,-69.3196,-43.3578,NaN,-18.1,986.4,1.5,13.600000,48.000000,0
2016-05-24T04:00:00,-69.3196,-43.3578,NaN,-18.0,987.3,1.8,13.600000,48.000000,60
2016-05-24T05:00:00,-69.3196,-43.3578,0.019,-17.8,988.2,2.2,13.600000,48.000000,120
2016-05-24T06:00:00,-69.3212,-43.3620,NaN,-17.6,989.1,2.7,13.600000,48.000000,0
2016-05-24T07:00:00,-69.3212,-43.3620,NaN,-17.4,989.6,2.3,13.600000,48.000000,60
2016-05-24T08:00:00,-69.3212,-43.3620,0.023,-17.3,990.3,2.1,13.600000,48.000000,120
2016-05-24T09:00:00,-69.3196,-43.3726,NaN,-17.1,991.1,2.0,13.800000,48.000000,0
2016-05-24T10:00:00,-69.3196,-43.3726,NaN,-17.0,991.8,2.2,13.800000,48.000000,60
2016-05-24T11:00:00,-69.3196,-43.3726,0.042,-16.8,992.4,2.1,13.800000,48.000000,120
2016-05-24T12:00:00,-69.3152,-43.3814,NaN,-16.8,993.8,2.6,13.800000,48.000000,0
2016-05-24T13:00:00,-69.3152,-43.3814,NaN,-16.7,993.7,1.9,13.800000,48.000000,60
2016-05-24T14:00:00,-69.3152,-43.3814,0.056,-16.6,994.4,2.0,13.800000,48.000000,120
2016-05-24T15:00:00,-69.3080,-43.3836,NaN,-16.6,995.4,1.6,13.800000,52.000000,0
2016-05-24T16:00:00,-69.3080,-43.3836,NaN,-16.5,995.8,2.0,13.800000,52.000000,60
2016-05-24T17:00:00,-69.3080,-43.3836,0.075,-16.4,996.6,2.2,13.800000,52.000000,120
2016-05-24T18:00:00,-69.2972,-43.3816,NaN,-16.3,996.8,1.4,13.800000,48.000000,0
2016-05-24T19:00:00,-69.2972,-43.3816,NaN,-16.2,996.8,1.1,13.800000,48.000000,60
2016-05-24T20:00:00,-69.2972,-43.3816,0.112,-16.0,997.3,0.8,13.800000,48.000000,120
2016-05-24T21:00:00,-69.2840,-43.3752,NaN,-15.9,998.2,1.4,13.800000,48.000000,0
2016-05-24T22:00:00,-69.2840,-43.3752,NaN,-15.7,998.9,2.0,13.800000,48.000000,60
2016-05-24T23:00:00,-69.2840,-43.3752,0.138,-15.6,999.2,1.8,13.800000,48.000000,120
2016-05-25T00:00:00,-69.2706,-43.3660,NaN,-15.5,999.9,1.8,13.800000,48.000000,0
2016-05-25T01:00:00,-69.2706,-43.3660,NaN,-15.4,1000.1,1.3,13.800000,48.000000,60
2016-05-25T02:00:00,-69.2706,-43.3660,0.142,-15.4,1001.1,1.9,13.800000,48.000000,120
2016-05-25T03:00:00,-69.2602,-43.3596,NaN,-15.3,1001.5,1.6,13.800000,48.000000,0
2016-05-25T04:00:00,-69.2602,-43.3596,NaN,-15.3,1001.9,1.7,13.800000,48.000000,60
2016-05-25T05:00:00,-69.2602,-43.3596,0.110,-15.2,1002.2,1.1,13.800000,48.000000,120
2016-05-25T06:00:00,-69.2504,-43.3566,NaN,-15.2,1002.3,0.8,13.800000,48.000000,0
2016-05-25T07:00:00,-69.2504,-43.3566,NaN,-15.1,1003.0,1.1,13.800000,48.000000,60
2016-05-25T08:00:00,-69.2504,-43.3566,0.102,-15.1,1003.5,1.4,13.800000,48.000000,120
2016-05-25T09:00:00,-69.2406,-43.3612,NaN,-15.1,1003.8,1.5,13.800000,48.000000,0
2016-05-25T10:00:00,-69.2406,-43.3612,NaN,-15.2,1004.0,1.0,13.800000,48.000000,60
2016-05-25T11:00:00,-69.2406,-43.3612,0.103,-15.2,1004.4,0.8,13.800000,48.000000,120
2016-05-25T12:00:00,-69.2340,-43.3632,NaN,-15.2,1004.3,0.4,13.800000,48.000000,0
2016-05-25T13:00:00,-69.2340,-43.3632,NaN,-15.2,1004.1,0.2,13.800000,48.000000,60
2016-05-25T14:00:00,-69.2340,-43.3632,0.069,-15.2,1004.6,0.3,13.800000,48.000000,120
2016-05-25T15:00:00,-69.2280,-43.3582,NaN,-15.1,1003.5,-0.7,13.800000,52.000000,0
2016-05-25T16:00:00,-69.2280,-43.3582,NaN,-15.1,1003.6,-0.5,13.800000,52.000000,60
2016-05-25T17:00:00,-69.2280,-43.3582,0.065,-15.0,1003.6,-1.0,13.800000,52.000000,120
2016-05-25T18:00:00,-69.2230,-43.3470,NaN,-14.9,1002.9,-0.7,13.800000,48.000000,0
2016-05-25T19:00:00,-69.2230,-43.3470,NaN,-14.8,1002.0,-1.6,13.800000,48.000000,60
2016-05-25T20:00:00,-69.2230,-43.3470,0.066,-14.6,1001.7,-1.8,13.800000,48.000000,120
2016-05-25T21:00:00,-69.2196,-43.3386,NaN,-14.4,1001.4,-1.5,13.800000,48.000000,0
2016-05-25T22:00:00,-69.2196,-43.3386,NaN,-14.3,1000.8,-1.2,13.800000,48.000000,60
2016-05-25T23:00:00,-69.2196,-43.3386,0.047,-14.1,1000.7,-1.1,13.800000,48.000000,120
2016-05-26T00:00:00,-69.2192,-43.3320,NaN,-14.0,1000.1,-1.3,13.800000,48.000000,0
2016-05-26T01:00:00,-69.2192,-43.3320,NaN,-14.0,999.9,-0.9,13.800000,48.000000,60
2016-05-26T02:00:00,-69.2192,-43.3320,0.025,-13.7,999.4,-1.2,13.800000,48.000000,120
2016-05-26T03:00:00,-69.2206,-43.3246,NaN,-13.7,999.4,-0.7,13.800000,48.000000,0
2016-05-26T04:00:00,-69.2206,-43.3246,NaN,-13.6,998.7,-1.2,13.800000,48.000000,60
2016-05-26T05:00:00,-69.2206,-43.3246,0.031,-13.6,997.8,-1.6,13.800000,48.000000,120
2016-05-26T06:00:00,-69.2246,-43.3180,NaN,-13.6,997.2,-2.2,13.800000,48.000000,0
2016-05-26T07:00:00,-69.2246,-43.3180,NaN,-13.5,995.8,-3.0,13.800000,48.000000,60
2016-05-26T08:00:00,-69.2246,-43.3180,0.048,-13.5,994.4,-3.4,13.800000,48.000000,120
2016-05-26T09:00:00,-69.2300,-43.3106,NaN,-13.5,993.2,-4.0,13.800000,48.000000,0
2016-05-26T10:00:00,-69.2300,-43.3106,NaN,-13.4,991.7,-4.1,13.800000,48.000000,60
2016-05-26T11:00:00,-69.2300,-43.3106,0.062,-13.3,990.3,-4.1,13.800000,48.000000,120
2016-05-26T12:00:00,-69.2384,-43.2932,NaN,-13.2,988.5,-4.7,13.800000,48.000000,0
2016-05-26T13:00:00,-69.2384,-43.2932,NaN,-13.0,986.7,-5.0,13.800000,48.000000,60
2016-05-26T14:00:00,-69.2384,-43.2932,0.108,-12.9,985.4,-4.9,13.800000,48.000000,120
2016-05-26T15:00:00,-69.2470,-43.2694,NaN,-12.8,984.2,-4.4,13.800000,52.000000,0
2016-05-26T16:00:00,-69.2470,-43.2694,NaN,-12.6,983.0,-3.7,13.800000,52.000000,60
2016-05-26T17:00:00,-69.2470,-43.2694,0.124,-12.5,981.9,-3.5,13.800000,52.000000,120
2016-05-26T18:00:00,-69.2486,-43.2422,NaN,-12.3,981.2,-2.9,13.800000,48.000000,0
2016-05-26T19:00:00,-69.2486,-43.2422,NaN,-12.2,980.8,-2.2,13.800000,48.000000,60
2016-05-26T20:00:00,-69.2486,-43.2422,0.101,-12.1,980.7,-1.2,13.800000,48.000000,120
2016-05-26T21:00:00,-69.2408,-43.2322,NaN,-12.0,980.0,-1.2,13.800000,48.000000,0
2016-05-26T22:00:00,-69.2408,-43.2322,NaN,-11.9,979.5,-1.3,13.800000,48.000000,60
2016-05-26T23:00:00,-69.2408,-43.2322,0.089,-11.8,978.7,-2.0,13.800000,48.000000,120
2016-05-27T00:00:00,-69.2324,-43.2326,NaN,-11.7,977.9,-2.1,13.800000,48.000000,0
2016-05-27T01:00:00,-69.2324,-43.2326,NaN,-11.6,976.9,-2.6,13.800000,48.000000,60
2016-05-27T02:00:00,-69.2324,-43.2326,0.087,-11.5,976.3,-2.4,13.800000,48.000000,120
2016-05-27T03:00:00,-69.2298,-43.2274,NaN,-11.5,975.2,-2.6,13.800000,48.000000,0
2016-05-27T04:00:00,-69.2298,-43.2274,NaN,-11.4,973.8,-3.2,13.800000,48.000000,60
2016-05-27T05:00:00,-69.2298,-43.2274,0.033,-11.3,971.7,-4.6,13.800000,48.000000,120
2016-05-27T06:00:00,-69.2290,-43.2120,NaN,-11.3,972.3,-3.0,13.800000,48.000000,0
2016-05-27T07:00:00,-69.2290,-43.2120,NaN,-11.2,970.8,-3.0,13.800000,48.000000,60
2016-05-27T08:00:00,-69.2290,-43.2120,0.057,-11.2,970.0,-1.8,13.800000,48.000000,120
2016-05-27T09:00:00,-69.2254,-43.1956,NaN,-11.1,969.5,-2.8,13.800000,48.000000,0
2016-05-27T10:00:00,-69.2254,-43.1956,NaN,-11.0,970.8,0.0,13.800000,48.000000,60
2016-05-27T11:00:00,-69.2254,-43.1956,0.071,-10.9,970.6,0.6,13.800000,48.000000,120
2016-05-27T12:00:00,-69.2114,-43.1756,NaN,-10.8,972.5,2.9,13.800000,48.000000,0
2016-05-27T13:00:00,-69.2114,-43.1756,NaN,-10.7,974.8,4.0,13.800000,48.000000,60
2016-05-27T14:00:00,-69.2114,-43.1756,0.162,-10.6,979.5,8.9,13.800000,48.000000,120
2016-05-27T15:00:00,-69.1794,-43.1680,NaN,-10.5,983.4,11.0,13.800000,48.000000,0
2016-05-27T16:00:00,-69.1794,-43.1680,NaN,-10.5,986.3,11.5,13.800000,48.000000,60
2016-05-27T17:00:00,-69.1794,-43.1680,0.332,-10.5,988.2,8.7,13.800000,48.000000,120
2016-05-27T18:00:00,-69.1580,-43.2064,NaN,-10.6,989.8,6.4,13.800000,48.000000,0
2016-05-27T19:00:00,-69.1580,-43.2064,NaN,-10.7,991.4,5.1,13.800000,48.000000,60
2016-05-27T20:00:00,-69.1580,-43.2064,0.262,-10.9,992.5,4.2,13.800000,48.000000,120
2016-05-27T21:00:00,-69.1570,-43.2194,NaN,-11.0,993.0,3.2,13.800000,48.000000,0
2016-05-27T22:00:00,-69.1570,-43.2194,NaN,-11.2,992.9,1.6,13.800000,48.000000,60
2016-05-27T23:00:00,-69.1570,-43.2194,0.049,-11.3,993.1,0.6,13.800000,48.000000,120
2016-05-28T00:00:00,-69.1568,-43.1920,NaN,-11.5,993.4,0.4,13.800000,48.000000,0
2016-05-28T01:00:00,-69.1568,-43.1920,NaN,-11.6,993.0,0.1,13.800000,48.000000,60
2016-05-28T02:00:00,-69.1568,-43.1920,0.101,-11.6,993.1,0.0,13.800000,48.000000,120
2016-05-28T03:00:00,-69.1464,-43.1374,NaN,-11.6,993.2,-0.2,13.800000,48.000000,0
2016-05-28T04:00:00,-69.1464,-43.1374,NaN,-11.5,993.3,0.3,13.800000,48.000000,60
2016-05-28T05:00:00,-69.1464,-43.1374,0.228,-11.4,993.9,0.8,13.800000,48.000000,120
2016-05-28T06:00:00,-69.1306,-43.1288,NaN,-11.3,994.2,1.0,13.800000,48.000000,0
2016-05-28T07:00:00,-69.1306,-43.1288,NaN,-11.2,994.3,0.9,13.800000,48.000000,60
2016-05-28T08:00:00,-69.1306,-43.1288,0.166,-11.1,994.8,1.0,13.800000,48.000000,120
2016-05-28T09:00:00,-69.1270,-43.1664,NaN,-11.1,995.7,1.5,13.800000,48.000000,0
2016-05-28T10:00:00,-69.1270,-43.1664,NaN,-11.1,997.2,3.0,13.800000,48.000000,60
2016-05-28T11:00:00,-69.1270,-43.1664,0.143,-11.2,998.2,3.3,13.800000,48.000000,120
2016-05-28T12:00:00,-69.1300,-43.1968,NaN,-11.3,999.5,3.8,13.800000,48.000000,0
2016-05-28T13:00:00,-69.1300,-43.1968,NaN,-11.4,1001.0,3.8,13.800000,48.000000,60
2016-05-28T14:00:00,-69.1300,-43.1968,0.116,-11.6,1002.3,4.2,13.800000,48.000000,120
2016-05-28T15:00:00,-69.1268,-43.2132,NaN,-11.8,1003.5,4.0,13.800000,48.000000,0
2016-05-28T16:00:00,-69.1268,-43.2132,NaN,-11.9,1004.6,3.6,13.800000,48.000000,60
2016-05-28T17:00:00,-69.1268,-43.2132,0.069,-12.1,1006.8,4.5,13.800000,48.000000,120
