time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min)
2016-08-06T01:00:00,-63.9916,-22.0320,NaN,-11.2,979.7,2.3,13.400000,48.000000,60
2016-08-06T02:00:00,-63.9916,-22.0320,0.254,-11.2,980.6,2.3,13.400000,48.000000,120
2016-08-06T03:00:00,-63.9638,-21.9900,NaN,-11.2,981.5,2.6,13.400000,48.000000,0
2016-08-06T04:00:00,-63.9638,-21.9900,NaN,-11.2,982.4,2.7,13.400000,48.000000,60
2016-08-06T05:00:00,-63.9638,-21.9900,0.344,-11.1,983.3,2.7,13.400000,48.000000,120
2016-08-06T06:00:00,-63.9340,-21.9498,NaN,-11.1,984.0,2.5,13.400000,48.000000,0
2016-08-06T07:00:00,-63.9340,-21.9498,NaN,-11.0,984.7,2.4,13.400000,48.000000,60
2016-08-06T08:00:00,-63.9340,-21.9498,0.358,-11.0,985.3,2.0,13.400000,48.000000,120
2016-08-06T09:00:00,-63.9042,-21.9140,NaN,-10.9,985.9,1.9,13.400000,44.000000,0
2016-08-06T10:00:00,-63.9042,-21.9140,NaN,-10.8,986.4,1.7,13.400000,44.000000,60
2016-08-06T11:00:00,-63.9042,-21.9140,0.348,-10.8,987.0,1.7,13.400000,44.000000,120
2016-08-06T12:00:00,-63.8750,-21.8820,NaN,-10.7,987.7,1.8,13.400000,48.000000,0
2016-08-06T13:00:00,-63.8750,-21.8820,NaN,-10.8,988.2,1.9,13.400000,48.000000,60
2016-08-06T14:00:00,-63.8750,-21.8820,0.335,-10.8,988.8,1.8,13.400000,48.000000,120
2016-08-06T15:00:00,-63.8452,-21.8398,NaN,-10.9,989.2,1.5,13.400000,48.000000,0
2016-08-06T16:00:00,-63.8452,-21.8398,NaN,-10.9,989.5,1.3,13.400000,48.000000,60
2016-08-06T17:00:00,-63.8452,-21.8398,0.363,-11.0,989.5,0.7,13.400000,48.000000,120
2016-08-06T18:00:00,-63.8164,-21.7938,NaN,-11.2,990.0,0.8,13.400000,48.000000,0
2016-08-06T19:00:00,-63.8164,-21.7938,NaN,-11.2,990.1,0.6,13.400000,48.000000,60
2016-08-06T20:00:00,-63.8164,-21.7938,0.364,-11.3,990.3,0.8,13.400000,48.000000,120
2016-08-06T21:00:00,-63.7888,-21.7564,NaN,-11.3,990.4,0.4,13.400000,44.000000,0
2016-08-06T22:00:00,-63.7888,-21.7564,NaN,-11.3,990.9,0.8,13.400000,44.000000,60
2016-08-06T23:00:00,-63.7888,-21.7564,0.332,-11.4,990.8,0.5,13.400000,44.000000,120
2016-08-07T00:00:00,-63.7610,-21.7198,NaN,-11.4,991.1,0.8,13.400000,48.000000,0
2016-08-07T01:00:00,-63.7610,-21.7198,NaN,-11.6,991.2,0.3,13.400000,48.000000,60
2016-08-07T02:00:00,-63.7610,-21.7198,0.332,-11.7,991.4,0.5,13.400000,48.000000,120
2016-08-07T03:00:00,-63.7338,-21.6800,NaN,-11.8,991.6,0.5,13.400000,48.000000,0
2016-08-07T04:00:00,-63.7338,-21.6800,NaN,-11.8,992.1,0.9,13.400000,48.000000,60
2016-08-07T05:00:00,-63.7338,-21.6800,0.335,-11.8,992.2,0.8,13.400000,48.000000,120
2016-08-07T06:00:00,-63.7086,-21.6438,NaN,-11.7,992.2,0.6,13.400000,48.000000,0
2016-08-07T07:00:00,-63.7086,-21.6438,NaN,-11.7,992.4,0.3,13.400000,48.000000,60
2016-08-07T08:00:00,-63.7086,-21.6438,0.308,-11.6,992.9,0.7,13.400000,48.000000,120
2016-08-07T09:00:00,-63.6832,-21.6126,NaN,-11.5,993.3,1.1,13.400000,44.000000,0
2016-08-07T10:00:00,-63.6832,-21.6126,NaN,-11.3,993.9,1.5,13.400000,44.000000,60
2016-08-07T11:00:00,-63.6832,-21.6126,0.299,-11.2,994.1,1.2,13.400000,44.000000,120
2016-08-07T12:00:00,-63.6572,-21.5888,NaN,-11.1,994.5,1.2,13.400000,48.000000,0
2016-08-07T13:00:00,-63.6572,-21.5888,NaN,-10.9,994.8,0.9,13.400000,48.000000,60
2016-08-07T14:00:00,-63.6572,-21.5888,0.290,-10.7,994.8,0.7,13.400000,48.000000,120
2016-08-07T15:00:00,-63.6374,-21.5646,NaN,-10.5,994.8,0.3,13.400000,48.000000,0
2016-08-07T16:00:00,-63.6374,-21.5646,NaN,-10.4,995.1,0.3,13.400000,48.000000,60
2016-08-07T17:00:00,-63.6374,-21.5646,0.233,-10.2,995.4,0.6,13.400000,48.000000,120
2016-08-07T18:00:00,-63.6208,-21.5354,NaN,-10.2,995.7,0.9,13.400000,48.000000,0
2016-08-07T19:00:00,-63.6208,-21.5354,NaN,-10.2,995.9,0.8,13.400000,48.000000,60
2016-08-07T20:00:00,-63.6208,-21.5354,0.218,-10.2,996.0,0.7,13.400000,48.000000,120
2016-08-07T21:00:00,-63.6112,-21.5082,NaN,-10.3,995.9,0.2,13.400000,48.000000,0
2016-08-07T22:00:00,-63.6112,-21.5082,NaN,-10.4,995.6,-0.3,13.400000,48.000000,60
2016-08-07T23:00:00,-63.6112,-21.5082,0.159,-10.4,995.2,-0.8,13.400000,48.000000,120
2016-08-08T00:00:00,-63.6050,-21.4754,NaN,-10.4,994.6,-1.2,13.400000,48.000000,0
2016-08-08T01:00:00,-63.6050,-21.4754,NaN,-10.5,994.2,-1.4,13.400000,48.000000,60
2016-08-08T02:00:00,-63.6050,-21.4754,0.164,-10.5,993.8,-1.4,13.400000,48.000000,120
2016-08-08T03:00:00,-63.6044,-21.4404,NaN,-10.5,993.0,-1.6,13.400000,48.000000,0
2016-08-08T04:00:00,-63.6044,-21.4404,NaN,-10.5,992.4,-1.8,13.400000,48.000000,60
2016-08-08T05:00:00,-63.6044,-21.4404,0.161,-10.4,991.3,-2.5,13.400000,48.000000,120
2016-08-08T06:00:00,-63.6134,-21.4112,NaN,-10.4,990.7,-2.3,13.400000,48.000000,0
2016-08-08T07:00:00,-63.6134,-21.4112,NaN,-10.3,990.4,-2.0,13.400000,48.000000,60
2016-08-08T08:00:00,-63.6134,-21.4112,0.163,-10.1,989.7,-1.6,13.400000,48.000000,120
2016-08-08T09:00:00,-63.6252,-21.3828,NaN,-10.0,989.1,-1.7,13.400000,40.000000,0
2016-08-08T10:00:00,-63.6252,-21.3828,NaN,-9.8,988.8,-1.6,13.400000,40.000000,60
2016-08-08T11:00:00,-63.6252,-21.3828,0.178,-9.6,988.8,-1.0,13.400000,40.000000,120
2016-08-08T12:00:00,-63.6286,-21.3476,NaN,-9.4,988.6,-0.5,13.400000,48.000000,0
2016-08-08T13:00:00,-63.6286,-21.3476,NaN,-9.1,988.7,-0.1,13.400000,48.000000,60
2016-08-08T14:00:00,-63.6286,-21.3476,0.165,-8.9,988.8,0.1,13.400000,48.000000,120
2016-08-08T15:00:00,-63.6228,-21.3070,NaN,-8.6,988.8,0.2,13.400000,48.000000,0
2016-08-08T16:00:00,-63.6228,-21.3070,NaN,-8.4,988.8,0.1,13.400000,48.000000,60
2016-08-08T17:00:00,-63.6228,-21.3070,0.196,-8.2,988.7,-0.1,13.400000,48.000000,120
2016-08-08T18:00:00,-63.6230,-21.2730,NaN,-8.1,988.5,-0.3,13.400000,48.000000,0
2016-08-08T19:00:00,-63.6230,-21.2730,NaN,-8.0,988.0,-0.8,13.400000,48.000000,60
2016-08-08T20:00:00,-63.6230,-21.2730,0.156,-7.8,987.4,-1.3,13.400000,48.000000,120
2016-08-08T21:00:00,-63.6326,-21.2404,NaN,-7.7,986.5,-2.0,13.400000,48.000000,0
2016-08-08T22:00:00,-63.6326,-21.2404,NaN,-7.5,985.7,-2.3,13.400000,48.000000,60
2016-08-08T23:00:00,-63.6326,-21.2404,0.179,-7.3,984.8,-2.7,13.400000,48.000000,120
2016-08-09T00:00:00,-63.6482,-21.1852,NaN,-7.2,984.0,-2.6,13.400000,48.000000,0
2016-08-09T01:00:00,-63.6482,-21.1852,NaN,-7.0,983.1,-2.6,13.400000,48.000000,60
2016-08-09T02:00:00,-63.6482,-21.1852,0.300,-6.9,982.6,-2.2,13.400000,48.000000,120
2016-08-09T03:00:00,-63.6568,-21.1160,NaN,-6.8,982.0,-1.9,13.400000,48.000000,0
2016-08-09T04:00:00,-63.6568,-21.1160,NaN,-6.6,982.1,-1.0,13.400000,48.000000,60
2016-08-09T05:00:00,-63.6568,-21.1160,0.330,-6.5,983.8,1.3,13.400000,48.000000,120
2016-08-09T06:00:00,-63.6446,-21.0522,NaN,-6.4,985.6,3.6,13.400000,48.000000,0
2016-08-09T07:00:00,-63.6446,-21.0522,NaN,-6.3,987.6,5.5,13.400000,48.000000,60
2016-08-09T08:00:00,-63.6446,-21.0522,0.319,-6.3,988.8,5.0,13.400000,48.000000,120
2016-08-09T09:00:00,-63.6274,-21.0174,NaN,-6.4,989.9,4.3,13.400000,40.000000,0
2016-08-09T10:00:00,-63.6274,-21.0174,NaN,-6.5,990.4,2.8,13.400000,40.000000,60
2016-08-09T11:00:00,-63.6274,-21.0174,0.239,-6.6,990.6,1.8,13.400000,40.000000,120
2016-08-09T12:00:00,-63.6326,-20.9910,NaN,-6.6,990.0,0.1,13.400000,48.000000,0
2016-08-09T13:00:00,-63.6326,-20.9910,NaN,-6.6,989.6,-0.8,13.400000,48.000000,60
2016-08-09T14:00:00,-63.6326,-20.9910,0.133,-6.6,989.0,-1.6,13.400000,48.000000,120
2016-08-09T15:00:00,-63.6496,-20.9376,NaN,-6.5,988.2,-1.8,13.400000,48.000000,0
2016-08-09T16:00:00,-63.6496,-20.9376,NaN,-6.4,987.3,-2.3,13.400000,48.000000,60
2016-08-09T17:00:00,-63.6496,-20.9376,0.301,-6.4,985.4,-3.5,13.400000,48.000000,120
2016-08-09T18:00:00,-63.6684,-20.8728,NaN,-6.3,984.1,-4.2,13.400000,48.000000,0
2016-08-09T19:00:00,-63.6684,-20.8728,NaN,-6.2,982.6,-4.7,13.400000,48.000000,60
2016-08-09T20:00:00,-63.6684,-20.8728,0.355,-6.2,981.2,-4.3,13.400000,48.000000,120
2016-08-09T21:00:00,-63.6922,-20.8104,NaN,-6.1,979.6,-4.5,13.400000,48.000000,0
2016-08-09T22:00:00,-63.6922,-20.8104,NaN,-6.0,978.4,-4.2,13.400000,48.000000,60
2016-08-09T23:00:00,-63.6922,-20.8104,0.377,-5.9,976.8,-4.3,13.400000,48.000000,120
2016-08-10T00:00:00,-63.7180,-20.7376,NaN,-5.8,975.7,-3.9,13.400000,48.000000,0
2016-08-10T01:00:00,-63.7180,-20.7376,NaN,-5.7,974.1,-4.3,13.400000,48.000000,60
2016-08-10T02:00:00,-63.7180,-20.7376,0.427,-5.6,972.7,-4.1,13.400000,48.000000,120
2016-08-10T03:00:00,-63.7482,-20.6570,NaN,-5.5,971.2,-4.4,13.400000,48.000000,0
2016-08-10T04:00:00,-63.7482,-20.6570,NaN,-5.4,970.3,-3.8,13.400000,48.000000,60
2016-08-10T05:00:00,-63.7482,-20.6570,0.483,-5.3,969.1,-3.7,13.400000,48.000000,120
2016-08-10T06:00:00,-63.7776,-20.5698,NaN,-5.2,968.5,-2.7,13.400000,48.000000,0
2016-08-10T07:00:00,-63.7776,-20.5698,NaN,-5.1,968.4,-1.9,13.400000,48.000000,60
2016-08-10T08:00:00,-63.7776,-20.5698,0.501,-5.0,968.2,-0.8,13.400000,48.000000,120
2016-08-10T09:00:00,-63.7946,-20.4910,NaN,-5.0,968.2,-0.3,13.400000,40.000000,0
2016-08-10T10:00:00,-63.7946,-20.4910,NaN,-4.9,968.5,0.1,13.400000,40.000000,60
2016-08-10T11:00:00,-63.7946,-20.4910,0.400,-4.8,969.8,1.6,13.400000,40.000000,120
2016-08-10T12:00:00,-63.8024,-20.4280,NaN,-4.8,970.7,2.6,13.400000,48.000000,0
2016-08-10T13:00:00,-63.8024,-20.4280,NaN,-4.8,970.7,2.3,13.400000,48.000000,60
2016-08-10T14:00:00,-63.8024,-20.4280,0.299,-4.8,970.1,0.3,13.400000,48.000000,120
2016-08-10T15:00:00,-63.8152,-20.3902,NaN,-4.9,970.2,-0.5,13.400000,48.000000,0
2016-08-10T16:00:00,-63.8152,-20.3902,NaN,-4.9,970.1,-0.6,13.400000,48.000000,60
2016-08-10T17:00:00,-63.8152,-20.3902,0.217,-4.9,970.3,0.2,13.400000,48.000000,120
2016-08-10T18:00:00,-63.8318,-20.3416,NaN,-5.0,970.6,0.3,13.400000,48.000000,0
2016-08-10T19:00:00,-63.8318,-20.3416,NaN,-5.0,970.5,0.3,13.400000,48.000000,60
2016-08-10T20:00:00,-63.8318,-20.3416,0.280,-5.0,970.6,0.3,13.400000,48.000000,120
2016-08-10T21:00:00,-63.8312,-20.2996,NaN,-5.1,970.6,0.0,13.400000,48.000000,0
2016-08-10T22:00:00,-63.8312,-20.2996,NaN,-5.1,971.1,0.6,13.600000,48.000000,60
2016-08-10T23:00:00,-63.8312,-20.2996,0.192,-5.2,971.2,0.6,13.600000,48.000000,120
2016-08-11T00:00:00,-63.8186,-20.2762,NaN,-5.3,971.7,1.1,13.600000,48.000000,0
2016-08-11T01:00:00,-63.8186,-20.2762,NaN,-5.4,972.3,1.2,13.600000,48.000000,60
2016-08-11T02:00:00,-63.8186,-20.2762,0.168,-5.5,973.2,2.0,13.600000,48.000000,120
2016-08-11T03:00:00,-63.8070,-20.2624,NaN,-5.6,973.9,2.2,13.600000,48.000000,0
2016-08-11T04:00:00,-63.8070,-20.2624,NaN,-5.8,974.6,2.3,13.600000,48.000000,60
2016-08-11T05:00:00,-63.8070,-20.2624,0.135,-6.0,974.8,1.6,13.600000,48.000000,120
2016-08-11T06:00:00,-63.8072,-20.2430,NaN,-6.2,975.4,1.5,13.600000,48.000000,0
2016-08-11T07:00:00,-63.8072,-20.2430,NaN,-6.5,976.0,1.5,13.600000,48.000000,60
2016-08-11T08:00:00,-63.8072,-20.2430,0.089,-6.8,976.1,1.3,13.600000,48.000000,120
2016-08-11T09:00:00,-63.8148,-20.2120,NaN,-7.0,976.8,1.4,13.600000,44.000000,0
2016-08-11T10:00:00,-63.8148,-20.2120,NaN,-7.2,977.4,1.4,13.600000,44.000000,60
2016-08-11T11:00:00,-63.8148,-20.2120,0.162,-7.3,978.6,2.4,13.400000,44.000000,120
2016-08-11T12:00:00,-63.8218,-20.1812,NaN,-7.4,979.1,2.3,13.600000,48.000000,0
2016-08-11T13:00:00,-63.8218,-20.1812,NaN,-7.5,979.7,2.3,13.400000,48.000000,60
2016-08-11T14:00:00,-63.8218,-20.1812,0.158,-7.5,980.2,1.6,13.400000,48.000000,120
2016-08-11T15:00:00,-63.8298,-20.1616,NaN,-7.6,980.9,1.8,13.400000,44.000000,0
2016-08-11T16:00:00,-63.8298,-20.1616,NaN,-7.6,981.4,1.7,13.400000,44.000000,60
2016-08-11T17:00:00,-63.8298,-20.1616,0.122,-7.7,981.9,1.7,13.400000,44.000000,120
2016-08-11T18:00:00,-63.8404,-20.1456,NaN,-7.8,982.6,1.7,13.400000,48.000000,0
2016-08-11T19:00:00,-63.8404,-20.1456,NaN,-8.0,983.2,1.8,13.400000,48.000000,60
2016-08-11T20:00:00,-63.8404,-20.1456,0.131,-8.2,983.8,1.9,13.400000,48.000000,120
2016-08-11T21:00:00,-63.8522,-20.1296,NaN,-8.4,984.1,1.5,13.400000,48.000000,0
2016-08-11T22:00:00,-63.8522,-20.1296,NaN,-8.6,984.6,1.4,13.400000,48.000000,60
2016-08-11T23:00:00,-63.8522,-20.1296,0.142,-8.7,984.8,0.9,13.400000,48.000000,120
2016-08-12T00:00:00,-63.8588,-20.1184,NaN,-8.9,984.9,0.8,13.400000,44.000000,0
2016-08-12T01:00:00,-63.8588,-20.1184,NaN,-9.1,984.7,0.1,13.400000,44.000000,60
2016-08-12T02:00:00,-63.8588,-20.1184,0.085,-9.3,984.8,0.0,13.400000,44.000000,120
2016-08-12T03:00:00,-63.8604,-20.1198,NaN,-9.5,984.9,0.0,13.400000,48.000000,0
2016-08-12T04:00:00,-63.8604,-20.1198,NaN,-9.7,984.8,0.1,13.400000,48.000000,60
2016-08-12T05:00:00,-63.8604,-20.1198,0.018,-9.9,984.4,-0.4,13.400000,48.000000,120
2016-08-12T06:00:00,-63.8616,-20.1246,NaN,-10.1,984.0,-0.8,13.400000,48.000000,0
2016-08-12T07:00:00,-63.8616,-20.1246,NaN,-10.3,983.9,-0.9,13.400000,48.000000,60
2016-08-12T08:00:00,-63.8616,-20.1246,0.025,-10.4,983.9,-0.5,13.400000,48.000000,120
2016-08-12T09:00:00,-63.8642,-20.1250,NaN,-10.5,983.6,-0.5,13.400000,40.000000,0
2016-08-12T10:00:00,-63.8642,-20.1250,NaN,-10.5,983.2,-0.7,13.400000,40.000000,60
2016-08-12T11:00:00,-63.8642,-20.1250,0.027,-10.5,982.7,-1.1,13.400000,40.000000,120
2016-08-12T12:00:00,-63.8628,-20.1228,NaN,-10.4,982.2,-1.3,13.400000,48.000000,0
2016-08-12T13:00:00,-63.8628,-20.1228,NaN,-10.4,981.8,-1.4,13.400000,48.000000,60
2016-08-12T14:00:00,-63.8628,-20.1228,0.018,-10.2,981.5,-1.2,13.400000,48.000000,120
2016-08-12T15:00:00,-63.8512,-20.1168,NaN,-10.0,980.9,-1.3,13.400000,48.000000,0
2016-08-12T16:00:00,-63.8512,-20.1168,NaN,-9.8,981.1,-0.7,13.400000,48.000000,60
2016-08-12T17:00:00,-63.8512,-20.1168,0.123,-9.6,980.8,-0.7,13.400000,48.000000,120
2016-08-12T18:00:00,-63.8380,-20.1086,NaN,-9.4,980.9,0.0,13.400000,48.000000,0
2016-08-12T19:00:00,-63.8380,-20.1086,NaN,-9.3,980.9,-0.1,13.400000,48.000000,60
2016-08-12T20:00:00,-63.8380,-20.1086,0.141,-9.2,981.0,0.2,13.400000,48.000000,120
2016-08-12T21:00:00,-63.8318,-20.0942,NaN,-9.2,981.5,0.6,13.400000,48.000000,0
2016-08-12T22:00:00,-63.8318,-20.0942,NaN,-9.2,981.4,0.5,13.400000,48.000000,60
2016-08-12T23:00:00,-63.8318,-20.0942,0.092,-9.1,981.4,0.4,13.400000,48.000000,120
2016-08-13T00:00:00,-63.8272,-20.0718,NaN,-9.1,981.4,0.0,13.400000,44.000000,0
2016-08-13T01:00:00,-63.8272,-20.0718,NaN,-9.1,981.6,0.2,13.400000,44.000000,60
2016-08-13T02:00:00,-63.8272,-20.0718,0.113,-9.2,981.4,0.0,13.400000,44.000000,120
2016-08-13T03:00:00,-63.8196,-20.0486,NaN,-9.2,981.4,0.0,13.400000,48.000000,0
2016-08-13T04:00:00,-63.8196,-20.0486,NaN,-9.2,981.5,-0.2,13.400000,48.000000,60
2016-08-13T05:00:00,-63.8196,-20.0486,0.132,-9.2,981.4,0.0,13.400000,48.000000,120
2016-08-13T06:00:00,-63.8112,-20.0268,NaN,-9.2,981.8,0.4,13.400000,48.000000,0
2016-08-13T07:00:00,-63.8112,-20.0268,NaN,-9.1,981.4,0.0,13.400000,48.000000,60
2016-08-13T08:00:00,-63.8112,-20.0268,0.132,-9.0,981.6,0.2,13.400000,48.000000,120
2016-08-13T09:00:00,-63.8080,-20.0088,NaN,-8.9,981.8,0.0,13.400000,44.000000,0
2016-08-13T10:00:00,-63.8080,-20.0088,NaN,-8.8,982.1,0.6,13.400000,44.000000,60
2016-08-13T11:00:00,-63.8080,-20.0088,0.089,-8.8,981.9,0.3,13.400000,44.000000,120
2016-08-13T12:00:00,-63.8124,-19.9886,NaN,-8.8,982.2,0.4,13.400000,48.000000,0
2016-08-13T13:00:00,-63.8124,-19.9886,NaN,-8.8,982.5,0.4,13.400000,48.000000,60
2016-08-13T14:00:00,-63.8124,-19.9886,0.103,-8.8,982.5,0.6,13.400000,48.000000,120
2016-08-13T15:00:00,-63.8196,-19.9652,NaN,-8.7,982.3,0.0,13.400000,44.000000,0
2016-08-13T16:00:00,-63.8196,-19.9652,NaN,-8.6,982.3,-0.2,13.400000,44.000000,60
2016-08-13T17:00:00,-63.8196,-19.9652,0.130,-8.4,982.1,-0.4,13.400000,44.000000,120
2016-08-13T18:00:00,-63.8288,-19.9514,NaN,-8.3,982.2,0.0,13.400000,48.000000,0
2016-08-13T19:00:00,-63.8288,-19.9514,NaN,-8.2,982.4,0.1,13.400000,48.000000,60
2016-08-13T20:00:00,-63.8288,-19.9514,0.114,-8.1,982.6,0.5,13.400000,48.000000,120
2016-08-13T21:00:00,-63.8400,-19.9498,NaN,-7.9,982.9,0.7,13.400000,48.000000,0
2016-08-13T22:00:00,-63.8400,-19.9498,NaN,-7.8,983.1,0.6,13.400000,48.000000,60
2016-08-13T23:00:00,-63.8400,-19.9498,0.116,-7.8,983.1,0.6,13.400000,48.000000,120
2016-08-14T00:00:00,-63.8544,-19.9544,NaN,-7.7,983.3,0.4,13.400000,48.000000,0
2016-08-14T01:00:00,-63.8544,-19.9544,NaN,-7.6,983.4,0.3,13.400000,48.000000,60
2016-08-14T02:00:00,-63.8544,-19.9544,0.150,-7.6,983.3,0.2,13.400000,48.000000,120
2016-08-14T03:00:00,-63.8742,-19.9724,NaN,-7.5,983.3,0.0,13.400000,48.000000,0
2016-08-14T04:00:00,-63.8742,-19.9724,NaN,-7.5,983.1,-0.3,13.400000,48.000000,60
2016-08-14T05:00:00,-63.8742,-19.9724,0.220,-7.5,982.7,-0.6,13.400000,48.000000,120
2016-08-14T06:00:00,-63.8964,-20.0080,NaN,-7.5,982.3,-0.9,13.400000,48.000000,0
2016-08-14T07:00:00,-63.8964,-20.0080,NaN,-7.5,981.7,-1.3,13.400000,48.000000,60
2016-08-14T08:00:00,-63.8964,-20.0080,0.281,-7.5,981.6,-1.1,13.400000,48.000000,120
2016-08-14T09:00:00,-63.9178,-20.0668,NaN,-7.6,981.5,-0.8,13.400000,44.000000,0
2016-08-14T10:00:00,-63.9178,-20.0668,NaN,-7.7,981.3,-0.4,13.400000,44.000000,60
2016-08-14T11:00:00,-63.9178,-20.0668,0.347,-7.7,981.0,-0.6,13.400000,44.000000,120
2016-08-14T12:00:00,-63.9412,-20.1316,NaN,-7.8,980.6,-0.9,13.400000,48.000000,0
2016-08-14T13:00:00,-63.9412,-20.1316,NaN,-7.8,980.1,-1.2,13.400000,48.000000,60
2016-08-14T14:00:00,-63.9412,-20.1316,0.381,-7.8,979.6,-1.5,13.400000,48.000000,120
2016-08-14T15:00:00,-63.9624,-20.1836,NaN,-7.8,979.3,-1.3,13.400000,44.000000,0
2016-08-14T16:00:00,-63.9624,-20.1836,NaN,-7.8,978.7,-1.4,13.400000,44.000000,60
2016-08-14T17:00:00,-63.9624,-20.1836,0.322,-7.7,978.4,-1.2,13.400000,44.000000,120
2016-08-14T18:00:00,-63.9776,-20.2246,NaN,-7.7,978.0,-1.2,13.400000,48.000000,0
2016-08-14T19:00:00,-63.9776,-20.2246,NaN,-7.7,977.8,-0.9,13.400000,48.000000,60
2016-08-14T20:00:00,-63.9776,-20.2246,0.243,-7.7,977.5,-0.8,13.400000,48.000000,120
2016-08-14T21:00:00,-63.9866,-20.2696,NaN,-7.7,977.2,-0.8,13.400000,48.000000,0
2016-08-14T22:00:00,-63.9866,-20.2696,NaN,-7.7,977.0,-0.8,13.400000,48.000000,60
2016-08-14T23:00:00,-63.9866,-20.2696,0.224,-7.7,976.5,-1.1,13.400000,48.000000,120
2016-08-15T00:00:00,-63.9964,-20.3216,NaN,-7.7,976.1,-1.1,13.400000,48.000000,0
2016-08-15T01:00:00,-63.9964,-20.3216,NaN,-7.6,975.6,-1.3,13.400000,48.000000,60
2016-08-15T02:00:00,-63.9964,-20.3216,0.256,-7.5,975.1,-1.4,13.400000,48.000000,120
2016-08-15T03:00:00,-64.0088,-20.3746,NaN,-7.4,974.2,-1.8,13.400000,48.000000,0
2016-08-15T04:00:00,-64.0088,-20.3746,NaN,-7.4,973.6,-2.0,13.400000,48.000000,60
2016-08-15T05:00:00,-64.0088,-20.3746,0.272,-7.3,973.2,-1.9,13.400000,48.000000,120
2016-08-15T06:00:00,-64.0254,-20.4282,NaN,-7.2,972.8,-1.4,13.400000,48.000000,0
2016-08-15T07:00:00,-64.0254,-20.4282,NaN,-7.0,972.6,-1.0,13.400000,48.000000,60
2016-08-15T08:00:00,-64.0254,-20.4282,0.297,-6.9,972.5,-0.7,13.400000,48.000000,120
2016-08-15T09:00:00,-64.0378,-20.4786,NaN,-6.8,972.4,-0.5,13.400000,44.000000,0
2016-08-15T10:00:00,-64.0378,-20.4786,NaN,-6.8,972.2,-0.4,13.400000,44.000000,60
2016-08-15T11:00:00,-64.0378,-20.4786,0.262,-6.7,971.8,-0.8,13.400000,44.000000,120
2016-08-15T12:00:00,-64.0470,-20.5296,NaN,-6.6,971.5,-0.9,13.400000,48.000000,0
2016-08-15T13:00:00,-64.0470,-20.5296,NaN,-6.5,971.2,-1.0,13.400000,48.000000,60
2016-08-15T14:00:00,-64.0470,-20.5296,0.249,-6.4,971.1,-0.7,13.400000,48.000000,120
2016-08-15T15:00:00,-64.0584,-20.5870,NaN,-6.3,971.0,-0.5,13.400000,48.000000,0
2016-08-15T16:00:00,-64.0584,-20.5870,NaN,-6.2,970.9,-0.3,13.400000,48.000000,60
2016-08-15T17:00:00,-64.0584,-20.5870,0.285,-6.2,970.9,-0.2,13.400000,48.000000,120
2016-08-15T18:00:00,-64.0696,-20.6376,NaN,-6.1,970.9,-0.1,13.400000,48.000000,0
2016-08-15T19:00:00,-64.0696,-20.6376,NaN,-6.2,970.8,-0.1,13.400000,48.000000,60
2016-08-15T20:00:00,-64.0696,-20.6376,0.256,-6.2,970.6,-0.3,13.400000,48.000000,120
2016-08-15T21:00:00,-64.0732,-20.6856,NaN,-6.2,970.4,-0.5,13.400000,48.000000,0
2016-08-15T22:00:00,-64.0732,-20.6856,NaN,-6.3,970.2,-0.6,13.400000,48.000000,60
2016-08-15T23:00:00,-64.0732,-20.6856,0.220,-6.4,970.2,-0.5,13.400000,48.000000,120
2016-08-16T00:00:00,-64.0758,-20.7384,NaN,-6.4,970.2,-0.2,13.400000,48.000000,0
2016-08-16T01:00:00,-64.0758,-20.7384,NaN,-6.5,970.0,-0.2,13.400000,48.000000,60
2016-08-16T02:00:00,-64.0758,-20.7384,0.240,-6.6,969.9,-0.2,13.400000,48.000000,120
2016-08-16T03:00:00,-64.0816,-20.7958,NaN,-6.7,969.9,-0.3,13.400000,48.000000,0
2016-08-16T04:00:00,-64.0816,-20.7958,NaN,-6.7,969.6,-0.4,13.400000,48.000000,60
2016-08-16T05:00:00,-64.0816,-20.7958,0.266,-6.8,969.7,-0.2,13.400000,48.000000,120
2016-08-16T06:00:00,-64.0894,-20.8540,NaN,-6.8,970.1,0.2,13.400000,44.000000,0
2016-08-16T07:00:00,-64.0894,-20.8540,NaN,-6.9,970.4,0.7,13.400000,44.000000,60
2016-08-16T08:00:00,-64.0894,-20.8540,0.275,-7.0,970.7,1.0,13.400000,44.000000,120
2016-08-16T09:00:00,-64.0934,-20.9024,NaN,-7.0,970.9,0.9,13.400000,44.000000,0
2016-08-16T10:00:00,-64.0934,-20.9024,NaN,-7.1,971.3,0.9,13.400000,44.000000,60
2016-08-16T11:00:00,-64.0934,-20.9024,0.222,-7.2,971.8,1.1,13.400000,44.000000,120
2016-08-16T12:00:00,-64.0938,-20.9474,NaN,-7.2,972.2,1.3,13.400000,48.000000,0
2016-08-16T13:00:00,-64.0938,-20.9474,NaN,-7.2,972.8,1.5,13.400000,48.000000,60
2016-08-16T14:00:00,-64.0938,-20.9474,0.203,-7.2,973.2,1.4,13.400000,48.000000,120
2016-08-16T15:00:00,-64.0946,-20.9912,NaN,-7.2,973.7,1.5,13.400000,48.000000,0
