time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),submerged_boolean (none),accelometer_variance (),sampling_ratio (s)
2019-09-05T17:00:27,-65.4109,-60.4699,0.001,-12.1,996.9,-1.7,0.0,5.0,60.0
2019-09-05T18:00:54,-65.4109,-60.4698,0.001,-11.8,996.5,-1.6,0.0,4.0,60.0
2019-09-05T19:00:26,-65.4109,-60.4698,0.000,-11.8,996.7,-0.8,0.0,4.0,60.0
2019-09-05T20:00:26,-65.4109,-60.4698,0.000,-11.7,996.7,-0.2,0.0,7.0,60.0
2019-09-05T21:00:26,-65.4109,-60.4698,0.000,-11.7,997.1,0.6,0.0,3.0,60.0
2019-09-05T22:00:54,-65.4109,-60.4698,0.000,-11.7,997.0,0.3,0.0,4.0,60.0
2019-09-05T23:00:26,-65.4109,-60.4698,0.000,-11.6,996.3,-0.4,0.0,4.0,60.0
2019-09-06T00:00:26,-65.4109,-60.4698,0.000,-11.6,996.3,-0.8,0.0,5.0,60.0
2019-09-06T01:00:54,-65.4109,-60.4698,0.000,-11.5,995.6,-1.4,0.0,3.0,60.0
2019-09-06T02:00:26,-65.4109,-60.4697,0.000,-11.5,995.3,-1.0,0.0,3.0,60.0
2019-09-06T03:00:25,-65.4109,-60.4698,0.001,-11.5,994.8,-1.5,0.0,4.0,60.0
2019-09-06T04:00:54,-65.4109,-60.4698,0.001,-11.5,994.1,-1.5,0.0,4.0,60.0
2019-09-06T05:00:27,-65.4109,-60.4697,0.000,-11.5,993.9,-1.4,0.0,5.0,60.0
2019-09-06T06:00:25,-65.4109,-60.4697,0.001,-11.4,993.6,-1.2,0.0,4.0,60.0
2019-09-06T07:00:25,-65.4108,-60.4696,0.002,-11.4,993.3,-0.8,0.0,4.0,60.0
2019-09-06T08:00:54,-65.4109,-60.4697,0.003,-11.3,993.3,-0.6,0.0,3.0,60.0
2019-09-06T09:00:26,-65.4109,-60.4697,0.000,-11.2,992.8,-0.8,0.0,4.0,60.0
2019-09-06T10:00:25,-65.4109,-60.4697,0.000,-11.2,992.4,-0.9,0.0,4.0,60.0
2019-09-06T11:00:25,-65.4109,-60.4697,0.000,-11.0,992.0,-1.3,0.0,5.0,60.0
2019-09-06T12:00:54,-65.4109,-60.4697,0.001,-10.8,991.9,-0.9,0.0,5.0,60.0
2019-09-06T13:00:26,-65.4109,-60.4697,0.000,-10.6,991.5,-0.9,0.0,4.0,60.0
2019-09-06T14:00:27,-65.4109,-60.4697,0.001,-10.4,991.0,-1.0,0.0,3.0,60.0
2019-09-06T15:00:55,-65.4109,-60.4697,0.001,-10.1,990.6,-1.3,0.0,5.0,60.0
2019-09-06T16:00:27,-65.4109,-60.4697,0.000,-9.8,990.5,-1.0,0.0,4.0,60.0
2019-09-06T17:00:26,-65.4109,-60.4697,0.000,-9.7,991.0,0.0,0.0,4.0,60.0
2019-09-06T18:00:55,-65.4109,-60.4697,0.000,-9.6,990.8,0.2,0.0,4.0,60.0
2019-09-06T19:00:26,-65.4109,-60.4697,0.001,-9.5,990.6,0.1,0.0,4.0,60.0
2019-09-06T20:00:26,-65.4109,-60.4697,0.001,-9.4,989.8,-1.2,0.0,5.0,60.0
2019-09-06T21:00:26,-65.4109,-60.4697,0.000,-9.4,989.0,-1.8,0.0,3.0,60.0
2019-09-06T22:00:55,-65.4109,-60.4697,0.001,-8.9,988.8,-1.8,0.0,3.0,60.0
2019-09-06T23:00:26,-65.4109,-60.4697,0.001,-8.3,988.6,-1.2,0.0,4.0,60.0
2019-09-07T00:00:26,-65.4109,-60.4697,NaN,-8.2,988.0,-1.0,0.0,3.0,60.0
2019-09-07T01:00:55,-65.4109,-60.4697,0.000,-7.8,987.5,-1.3,0.0,4.0,60.0
2019-09-07T02:00:26,-65.4109,-60.4697,0.001,-7.5,986.7,-1.9,0.0,5.0,60.0
2019-09-07T03:00:26,-65.4109,-60.4697,0.001,-7.3,985.6,-2.4,0.0,5.0,60.0
2019-09-07T04:00:55,-65.4109,-60.4697,0.001,-6.8,984.9,-2.6,0.0,5.0,60.0
2019-09-07T05:00:26,-65.4109,-60.4697,0.000,-6.2,984.1,-2.6,0.0,3.0,60.0
2019-09-07T06:00:26,-65.4109,-60.4697,0.001,-6.0,984.2,-1.4,0.0,5.0,60.0
2019-09-07T07:00:26,-65.4109,-60.4696,0.001,-6.0,983.6,-1.3,0.0,4.0,60.0
2019-09-07T08:00:55,-65.4109,-60.4697,0.001,-6.2,982.5,-1.6,0.0,3.0,60.0
2019-09-07T09:00:27,-65.4109,-60.4697,0.000,-6.5,981.8,-2.4,0.0,4.0,60.0
2019-09-07T10:00:26,-65.4109,-60.4697,0.000,-6.6,980.6,-3.0,0.0,4.0,60.0
2019-09-07T11:00:54,-65.4109,-60.4697,0.000,-6.3,979.7,-2.8,0.0,4.0,60.0
2019-09-07T12:00:27,-65.4109,-60.4697,0.000,-6.0,978.9,-2.9,0.0,3.0,60.0
2019-09-07T13:00:27,-65.4109,-60.4697,0.000,-6.0,978.4,-2.2,0.0,5.0,60.0
2019-09-07T14:00:55,-65.4109,-60.4697,0.000,-6.2,978.2,-1.5,0.0,3.0,60.0
2019-09-07T15:00:26,-65.4109,-60.4697,0.000,-6.2,978.1,-0.8,0.0,4.0,60.0
2019-09-07T16:00:26,-65.4109,-60.4697,0.000,-6.3,978.1,-0.3,0.0,4.0,60.0
2019-09-07T17:00:27,-65.4109,-60.4697,0.000,-6.3,978.0,-0.2,0.0,4.0,60.0
2019-09-07T18:00:55,-65.4109,-60.4696,0.001,-6.4,977.2,-0.9,0.0,3.0,60.0
2019-09-07T19:00:27,-65.4108,-60.4696,0.002,-6.5,977.0,-1.1,0.0,6.0,60.0
2019-09-07T20:00:26,-65.4109,-60.4697,0.002,-6.5,975.9,-2.1,0.0,5.0,60.0
2019-09-07T21:00:26,-65.4109,-60.4696,0.000,-6.8,975.7,-1.5,0.0,3.0,60.0
2019-09-07T22:00:55,-65.4109,-60.4697,0.000,-7.0,975.3,-1.7,0.0,3.0,60.0
2019-09-07T23:00:26,-65.4109,-60.4696,0.000,-7.0,975.0,-0.9,0.0,5.0,60.0
2019-09-08T00:00:26,-65.4109,-60.4696,0.000,-7.0,975.1,-0.6,0.0,4.0,60.0
2019-09-08T01:00:55,-65.4109,-60.4696,0.000,-7.0,974.2,-1.1,0.0,5.0,60.0
2019-09-08T02:00:26,-65.4109,-60.4696,0.000,-6.9,974.2,-0.8,0.0,6.0,60.0
2019-09-08T03:00:26,-65.4109,-60.4696,0.000,-6.9,973.8,-1.3,0.0,5.0,60.0
2019-09-08T04:00:55,-65.4109,-60.4696,0.000,-7.0,973.9,-0.3,0.0,3.0,60.0
2019-09-08T05:00:26,-65.4109,-60.4697,0.001,-7.0,974.1,-0.1,0.0,5.0,60.0
2019-09-08T06:00:26,-65.4109,-60.4696,0.000,-7.2,974.2,0.4,0.0,5.0,60.0
2019-09-08T07:00:26,-65.4109,-60.4697,0.001,-7.3,974.4,0.5,0.0,5.0,60.0
2019-09-08T08:00:54,-65.4109,-60.4696,NaN,-7.5,974.4,0.3,0.0,4.0,60.0
2019-09-08T09:00:26,-65.4109,-60.4696,0.001,-7.5,975.0,0.8,0.0,4.0,60.0
2019-09-08T10:00:26,-65.4109,-60.4696,0.001,-7.7,975.1,0.7,0.0,5.0,60.0
2019-09-08T11:00:54,-65.4109,-60.4696,0.001,-7.8,976.2,1.8,0.0,4.0,60.0
2019-09-08T12:00:26,-65.4109,-60.4697,0.001,-8.1,977.0,2.0,0.0,3.0,60.0
2019-09-08T13:00:26,-65.4109,-60.4696,0.001,-8.2,977.9,2.8,0.0,4.0,60.0
2019-09-08T14:00:54,-65.4109,-60.4696,0.000,-8.2,978.5,2.3,0.0,3.0,60.0
2019-09-08T15:00:26,-65.4109,-60.4696,0.000,-8.1,979.2,2.2,0.0,5.0,60.0
2019-09-08T16:00:25,-65.4109,-60.4696,0.001,-8.1,979.5,1.6,0.0,4.0,60.0
2019-09-08T17:00:27,-65.4109,-60.4696,0.001,-8.0,979.7,1.2,0.0,4.0,60.0
2019-09-08T18:00:54,-65.4109,-60.4696,0.001,-8.1,980.3,1.1,0.0,5.0,60.0
2019-09-08T19:00:27,-65.4110,-60.4697,0.003,-8.1,981.1,1.6,0.0,3.0,60.0
2019-09-08T20:00:27,-65.4109,-60.4696,0.004,-8.2,982.0,2.3,0.0,4.0,60.0
2019-09-08T21:00:26,-65.4109,-60.4696,0.000,-8.3,983.1,2.8,0.0,4.0,60.0
2019-09-08T22:00:55,-65.4109,-60.4696,0.001,-8.5,983.8,2.7,0.0,3.0,60.0
2019-09-08T23:00:26,-65.4109,-60.4696,0.001,-8.7,985.0,3.0,0.0,3.0,60.0
2019-09-09T00:00:26,-65.4109,-60.4695,0.001,-8.8,985.6,2.5,0.0,6.0,60.0
2019-09-09T01:00:54,-65.4109,-60.4696,NaN,-8.8,985.5,1.7,0.0,2.0,60.0
2019-09-09T02:00:26,-65.4109,-60.4696,0.000,-8.9,985.9,0.9,0.0,5.0,60.0
2019-09-09T03:00:26,-65.4109,-60.4696,0.000,-9.0,986.1,0.5,0.0,3.0,60.0
2019-09-09T04:00:54,-65.4109,-60.4696,0.001,-9.1,986.3,0.8,0.0,4.0,60.0
2019-09-09T05:00:26,-65.4109,-60.4696,0.001,-9.2,986.5,0.6,0.0,4.0,60.0
2019-09-09T06:00:25,-65.4109,-60.4696,0.000,-9.3,986.4,0.3,0.0,3.0,60.0
2019-09-09T07:00:25,-65.4109,-60.4696,0.001,-9.4,986.3,0.0,0.0,3.0,60.0
2019-09-09T08:00:54,-65.4109,-60.4695,0.000,-9.5,986.0,-0.5,0.0,2.0,60.0
2019-09-09T09:00:26,-65.4109,-60.4696,0.000,-9.6,985.8,-0.6,0.0,4.0,60.0
2019-09-09T10:00:25,-65.4109,-60.4696,0.001,-9.5,985.1,-1.2,0.0,5.0,60.0
2019-09-09T11:00:55,-65.4109,-60.4696,0.000,-9.3,983.8,-2.2,0.0,6.0,60.0
2019-09-09T12:00:26,-65.4109,-60.4696,0.000,-9.2,983.2,-2.6,0.0,3.0,60.0
2019-09-09T13:00:26,-65.4109,-60.4696,0.000,-9.0,981.7,-3.4,0.0,5.0,60.0
2019-09-09T14:00:55,-65.4109,-60.4695,0.000,-8.8,980.1,-3.7,0.0,5.0,60.0
2019-09-09T15:00:26,-65.4109,-60.4695,0.000,-8.6,978.3,-4.9,0.0,3.0,60.0
2019-09-09T16:00:26,-65.4109,-60.4696,0.001,-8.3,976.2,-5.5,0.0,5.0,60.0
2019-09-09T17:00:35,-65.4109,-60.4695,0.001,-8.2,974.4,-5.7,0.0,4.0,60.0
2019-09-09T18:00:26,-65.4109,-60.4696,0.000,-8.1,973.6,-4.7,0.0,4.0,60.0
2019-09-09T19:00:55,-65.4109,-60.4696,0.000,-8.0,974.2,-2.0,0.0,3.0,60.0
2019-09-09T20:00:26,-65.4109,-60.4695,0.001,-7.8,973.8,-0.6,0.0,5.0,60.0
2019-09-09T21:00:26,-65.4109,-60.4695,0.000,-7.6,973.7,0.1,0.0,5.0,60.0
2019-09-09T22:00:55,-65.4109,-60.4695,0.001,-7.4,973.7,-0.5,0.0,4.0,60.0
2019-09-09T23:00:26,-65.4109,-60.4695,0.000,-7.2,973.3,-0.5,0.0,4.0,60.0
2019-09-10T00:00:26,-65.4109,-60.4695,0.001,-7.2,971.6,-2.1,0.0,4.0,60.0
2019-09-10T01:00:55,-65.4109,-60.4695,0.001,-7.0,971.4,-2.3,0.0,3.0,60.0
2019-09-10T02:00:26,-65.4109,-60.4695,0.000,-6.8,971.9,-1.4,0.0,6.0,60.0
2019-09-10T03:00:26,-65.4109,-60.4695,0.000,-6.5,972.9,1.3,0.0,4.0,60.0
2019-09-10T04:00:55,-65.4109,-60.4695,0.000,-6.5,974.0,2.6,0.0,5.0,60.0
2019-09-10T05:00:26,-65.4109,-60.4695,0.000,-6.5,973.5,1.6,0.0,4.0,60.0
2019-09-10T06:00:26,-65.4109,-60.4695,0.000,-6.4,975.2,2.3,0.0,3.0,60.0
2019-09-10T07:00:26,-65.4109,-60.4694,0.001,-6.3,976.5,2.5,0.0,5.0,60.0
2019-09-10T08:00:54,-65.4109,-60.4695,0.001,-6.3,977.5,4.0,0.0,6.0,60.0
2019-09-10T09:00:26,-65.4109,-60.4695,0.000,-6.4,978.1,2.9,0.0,6.0,60.0
2019-09-10T10:00:26,-65.4109,-60.4695,0.000,-6.5,978.8,2.3,0.0,2.0,60.0
2019-09-10T11:00:54,-65.4109,-60.4695,0.000,-6.5,978.3,0.8,0.0,6.0,60.0
2019-09-10T12:00:26,-65.4109,-60.4695,0.000,-6.6,978.0,-0.1,0.0,4.0,60.0
2019-09-10T13:00:26,-65.4109,-60.4695,0.001,-6.6,976.2,-2.6,0.0,3.0,60.0
2019-09-10T14:00:54,-65.4109,-60.4695,0.000,-6.5,974.5,-3.8,0.0,4.0,60.0
2019-09-10T15:00:26,-65.4109,-60.4695,0.000,-6.4,972.1,-5.9,0.0,6.0,60.0
2019-09-10T16:00:26,-65.4110,-60.4695,0.001,-6.3,970.0,-6.2,0.0,4.0,60.0
2019-09-10T17:00:27,-65.4109,-60.4695,0.003,-6.2,966.6,-7.9,0.0,4.0,60.0
2019-09-10T18:00:54,-65.4109,-60.4695,0.002,-6.0,965.3,-6.8,0.0,4.0,60.0
2019-09-10T19:00:26,-65.4109,-60.4695,0.001,-6.0,964.5,-5.5,0.0,5.0,60.0
2019-09-10T20:00:27,-65.4109,-60.4695,0.000,-6.0,962.7,-3.9,0.0,5.0,60.0
2019-09-10T21:00:25,-65.4109,-60.4695,0.000,-6.2,961.2,-4.1,0.0,3.0,60.0
2019-09-10T22:00:54,-65.4109,-60.4695,0.000,-6.3,959.7,-4.8,0.0,4.0,60.0
2019-09-10T23:00:26,-65.4109,-60.4695,0.000,-6.4,959.0,-3.7,0.0,5.0,60.0
2019-09-11T00:00:25,-65.4109,-60.4694,0.001,-6.4,955.8,-5.4,0.0,5.0,60.0
2019-09-11T01:00:54,-65.4109,-60.4694,0.000,-6.3,954.6,-5.1,0.0,5.0,60.0
2019-09-11T02:00:26,-65.4109,-60.4695,0.000,-6.2,953.0,-6.0,0.0,4.0,60.0
2019-09-11T03:00:25,-65.4110,-60.4695,0.001,-6.2,952.1,-3.7,0.0,4.0,60.0
2019-09-11T04:00:54,-65.4109,-60.4694,0.001,-6.1,950.6,-4.0,0.0,5.0,60.0
2019-09-11T05:00:26,-65.4109,-60.4695,0.000,-6.0,948.8,-4.2,0.0,4.0,60.0
2019-09-11T06:00:25,-65.4109,-60.4695,0.000,-5.9,948.8,-3.3,0.0,5.0,60.0
2019-09-11T07:00:25,-65.4109,-60.4694,0.002,-5.9,950.6,0.0,0.0,5.0,60.0
2019-09-11T08:00:54,-65.4109,-60.4695,0.001,-6.0,953.2,4.4,0.0,5.0,60.0
2019-09-11T09:00:26,-65.4109,-60.4695,0.000,-6.0,955.4,6.6,0.0,5.0,60.0
2019-09-11T10:00:25,-65.4109,-60.4695,0.001,-6.1,957.4,6.8,0.0,4.0,60.0
2019-09-11T11:00:54,-65.4110,-60.4695,0.000,-6.3,959.7,6.5,0.0,3.0,60.0
2019-09-11T12:00:26,-65.4110,-60.4695,0.000,-6.7,962.1,6.7,0.0,3.0,60.0
2019-09-11T13:00:26,-65.4109,-60.4695,0.001,-6.8,963.3,5.9,0.0,4.0,60.0
2019-09-11T14:00:55,-65.4109,-60.4695,0.000,-6.8,965.9,6.2,0.0,3.0,60.0
2019-09-11T15:00:26,-65.4109,-60.4695,0.000,-6.9,967.1,5.0,0.0,4.0,60.0
2019-09-11T16:00:26,-65.4109,-60.4695,0.001,-7.0,968.5,5.2,0.0,4.0,60.0
2019-09-11T17:00:26,-65.4109,-60.4694,0.001,-7.0,969.4,3.5,0.0,4.0,60.0
2019-09-11T18:00:54,-65.4109,-60.4694,0.001,-7.2,970.7,3.6,0.0,4.0,60.0
2019-09-11T19:00:26,-65.4110,-60.4695,0.001,-7.3,971.7,3.2,0.0,3.0,60.0
2019-09-11T20:00:26,-65.4109,-60.4694,0.001,-7.6,972.4,3.0,0.0,3.0,60.0
2019-09-11T21:00:30,-65.4109,-60.4694,0.000,-7.8,973.6,2.9,0.0,4.0,60.0
2019-09-11T22:00:26,-65.4109,-60.4694,0.001,-8.1,974.8,3.1,0.0,4.0,60.0
2019-09-11T23:00:25,-65.4109,-60.4694,0.000,-8.4,976.0,3.6,0.0,3.0,60.0
2019-09-12T00:00:54,-65.4109,-60.4694,0.001,-8.7,977.5,3.9,0.0,4.0,60.0
2019-09-12T01:00:27,-65.4110,-60.4694,0.001,-8.9,978.6,3.8,0.0,5.0,60.0
2019-09-12T02:00:55,-65.4109,-60.4694,0.000,-9.2,979.9,3.9,0.0,4.0,60.0
2019-09-12T03:00:27,-65.4110,-60.4695,0.001,-9.5,980.9,3.4,0.0,2.0,60.0
2019-09-12T04:00:27,-65.4110,-60.4695,0.000,-9.8,981.6,3.0,0.0,2.0,60.0
2019-09-12T05:00:38,-65.4109,-60.4694,NaN,-10.0,982.7,2.8,0.0,4.0,60.0
2019-09-12T06:00:27,-65.4109,-60.4694,0.001,-10.3,983.5,2.6,0.0,5.0,60.0
2019-09-12T07:00:25,-65.4109,-60.4694,NaN,-10.7,983.9,2.3,0.0,4.0,60.0
2019-09-12T08:00:54,-65.4109,-60.4694,0.000,-11.1,984.3,1.6,0.0,3.0,60.0
2019-09-12T09:00:27,-65.4110,-60.4694,0.001,-11.3,984.8,1.3,0.0,4.0,60.0
2019-09-12T10:00:26,-65.4110,-60.4694,0.000,-11.6,985.1,1.2,0.0,3.0,60.0
2019-09-12T11:00:54,-65.4109,-60.4694,0.000,-11.8,985.2,0.9,0.0,5.0,60.0
2019-09-12T12:00:26,-65.4110,-60.4694,0.000,-11.9,985.1,0.3,0.0,3.0,60.0
2019-09-12T13:00:25,-65.4110,-60.4694,0.000,-12.1,985.1,0.0,0.0,5.0,60.0
2019-09-12T14:00:54,-65.4109,-60.4694,0.001,-12.1,984.7,-0.5,0.0,4.0,60.0
2019-09-12T15:00:27,-65.4110,-60.4694,0.000,-11.9,984.5,-0.6,0.0,4.0,60.0
2019-09-12T16:00:26,-65.4110,-60.4693,0.001,-11.9,984.2,-0.9,0.0,3.0,60.0
2019-09-12T17:00:54,-65.4109,-60.4694,0.002,-11.8,983.8,-0.9,0.0,3.0,60.0
2019-09-12T18:00:26,-65.4110,-60.4694,0.000,-11.8,983.1,-1.4,0.0,4.0,60.0
2019-09-12T19:00:26,-65.4110,-60.4694,0.001,-11.9,982.6,-1.6,0.0,4.0,60.0
2019-09-12T20:00:54,-65.4110,-60.4694,0.001,-12.0,982.1,-1.7,0.0,4.0,60.0
2019-09-12T21:00:26,-65.4110,-60.4694,0.001,-12.2,981.7,-1.4,0.0,4.0,60.0
2019-09-12T22:00:25,-65.4110,-60.4694,NaN,-12.3,981.5,-1.1,0.0,5.0,60.0
2019-09-12T23:00:25,-65.4110,-60.4694,0.000,-12.6,981.0,-1.1,0.0,3.0,60.0
2019-09-13T00:00:55,-65.4110,-60.4693,0.001,-12.7,980.4,-1.3,0.0,4.0,60.0
2019-09-13T01:00:26,-65.4110,-60.4694,NaN,-12.7,980.0,-1.5,0.0,3.0,60.0
2019-09-13T02:00:26,-65.4110,-60.4694,0.000,-12.8,979.7,-1.3,0.0,3.0,60.0
2019-09-13T03:00:54,-65.4110,-60.4694,0.000,-12.8,979.3,-1.1,0.0,3.0,60.0
2019-09-13T04:00:26,-65.4110,-60.4694,0.001,-12.8,979.3,-0.7,0.0,3.0,60.0
2019-09-13T05:00:26,-65.4109,-60.4693,0.002,-12.9,979.2,-0.5,0.0,5.0,60.0
2019-09-13T06:00:54,-65.4110,-60.4694,0.001,-12.9,978.7,-0.6,0.0,3.0,60.0
2019-09-13T07:00:26,-65.4110,-60.4693,0.000,-12.9,978.8,-0.5,0.0,3.0,60.0
2019-09-13T08:00:26,-65.4109,-60.4693,0.000,-12.9,978.9,-0.3,0.0,4.0,60.0
2019-09-13T09:00:26,-65.4109,-60.4694,0.000,-12.9,979.3,0.6,0.0,4.0,60.0
2019-09-13T10:00:54,-65.4110,-60.4693,0.001,-12.9,979.5,0.7,0.0,4.0,60.0
2019-09-13T11:00:26,-65.4110,-60.4693,NaN,-12.9,979.8,0.9,0.0,4.0,60.0
2019-09-13T12:00:26,-65.4110,-60.4693,0.000,-12.8,980.5,1.2,0.0,4.0,60.0
2019-09-13T13:00:54,-65.4110,-60.4693,0.000,-12.7,981.1,1.6,0.0,7.0,60.0
2019-09-13T14:00:26,-65.4110,-60.4693,0.000,-12.5,981.8,2.0,0.0,3.0,60.0
2019-09-13T15:00:25,-65.4110,-60.4693,0.000,-12.3,982.3,1.8,0.0,4.0,60.0
2019-09-13T16:00:54,-65.4110,-60.4693,0.000,-12.2,982.8,1.7,0.0,3.0,60.0
2019-09-13T17:00:26,-65.4110,-60.4693,0.000,-12.1,983.5,1.7,0.0,4.0,60.0
2019-09-13T18:00:25,-65.4110,-60.4693,0.000,-12.1,984.1,1.8,0.0,3.0,60.0
2019-09-13T19:00:55,-65.4109,-60.4693,0.001,-12.0,985.0,2.2,0.0,4.0,60.0
2019-09-13T20:00:26,-65.4110,-60.4693,0.001,-12.1,985.2,1.7,0.0,4.0,60.0
2019-09-13T21:00:26,-65.4110,-60.4693,0.001,-12.3,986.1,2.0,0.0,6.0,60.0
2019-09-13T22:00:54,-65.4110,-60.4693,0.000,-12.6,986.9,1.9,0.0,4.0,60.0
2019-09-13T23:00:27,-65.4110,-60.4693,0.000,-12.9,987.5,2.3,0.0,3.0,60.0
2019-09-14T00:00:27,-65.4110,-60.4693,0.000,-13.2,988.3,2.2,0.0,4.0,60.0
2019-09-14T01:00:54,-65.4110,-60.4693,0.001,-13.4,989.5,2.6,0.0,3.0,60.0
2019-09-14T02:00:26,-65.4110,-60.4693,0.000,-13.7,990.2,2.7,0.0,4.0,60.0
2019-09-14T03:00:26,-65.4110,-60.4694,0.001,-13.9,990.6,2.3,0.0,4.0,60.0
2019-09-14T04:00:54,-65.4110,-60.4693,0.001,-14.2,991.3,1.8,0.0,5.0,60.0
2019-09-14T05:00:26,-65.4110,-60.4693,0.000,-14.4,992.2,2.0,0.0,4.0,60.0
2019-09-14T06:00:26,-65.4110,-60.4693,0.000,-14.6,992.8,2.2,0.0,4.0,60.0
2019-09-14T07:00:25,-65.4109,-60.4692,0.002,-14.8,993.4,2.1,0.0,2.0,60.0
2019-09-14T08:00:55,-65.4110,-60.4693,0.002,-15.0,993.8,1.6,0.0,3.0,60.0
2019-09-14T09:00:27,-65.4110,-60.4693,0.001,-15.2,994.2,1.4,0.0,3.0,60.0
2019-09-14T10:00:26,-65.4110,-60.4693,0.001,-15.3,994.6,1.2,0.0,4.0,60.0
2019-09-14T11:00:54,-65.4110,-60.4693,0.000,-15.5,994.6,0.8,0.0,3.0,60.0
2019-09-14T12:00:26,-65.4110,-60.4693,0.000,-15.6,995.1,0.9,0.0,6.0,60.0
2019-09-14T13:00:25,-65.4110,-60.4693,0.000,-15.6,994.8,0.2,0.0,3.0,60.0
2019-09-14T14:00:55,-65.4110,-60.4693,0.001,-15.3,994.7,0.1,0.0,4.0,60.0
2019-09-14T15:00:26,-65.4110,-60.4693,0.000,-15.2,994.7,-0.4,0.0,3.0,60.0
2019-09-14T16:00:26,-65.4110,-60.4693,0.001,-15.0,994.0,-0.8,0.0,4.0,60.0
2019-09-14T17:00:54,-65.4110,-60.4693,0.000,-14.8,993.7,-1.0,0.0,4.0,60.0
2019-09-14T18:00:26,-65.4110,-60.4693,0.000,-14.8,993.0,-1.7,0.0,4.0,60.0
2019-09-14T19:00:26,-65.4110,-60.4693,0.000,-14.7,992.4,-1.6,0.0,4.0,60.0
2019-09-14T20:00:54,-65.4110,-60.4692,0.001,-14.7,992.3,-1.4,0.0,5.0,60.0
2019-09-14T21:00:26,-65.4110,-60.4693,0.001,-14.8,992.0,-1.0,0.0,3.0,60.0
2019-09-14T22:00:26,-65.4110,-60.4693,0.001,-15.1,991.8,-0.6,0.0,4.0,60.0
2019-09-14T23:00:26,-65.4110,-60.4693,0.001,-15.2,991.9,-0.4,0.0,3.0,60.0
2019-09-15T00:00:54,-65.4110,-60.4693,0.001,-15.5,991.8,-0.2,0.0,5.0,60.0
2019-09-15T01:00:26,-65.4110,-60.4693,0.000,-15.7,991.3,-0.5,0.0,4.0,60.0
2019-09-15T02:00:26,-65.4110,-60.4693,0.001,-15.9,990.9,-1.0,0.0,4.0,60.0
2019-09-15T03:00:54,-65.4110,-60.4692,0.001,-16.1,990.4,-1.4,0.0,4.0,60.0
2019-09-15T04:00:27,-65.4110,-60.4693,0.002,-16.1,989.9,-1.4,0.0,3.0,60.0
2019-09-15T05:00:26,-65.4110,-60.4693,0.002,-16.3,989.7,-1.2,0.0,3.0,60.0
2019-09-15T06:00:54,-65.4110,-60.4692,0.000,-16.4,989.5,-0.9,0.0,3.0,60.0
2019-09-15T07:00:26,-65.4110,-60.4693,0.001,-16.5,989.3,-0.6,0.0,3.0,60.0
2019-09-15T08:00:25,-65.4110,-60.4692,0.001,-16.6,989.4,-0.3,0.0,3.0,60.0
2019-09-15T09:00:27,-65.4110,-60.4693,0.000,-16.8,989.3,-0.2,0.0,4.0,60.0
2019-09-15T10:00:55,-65.4110,-60.4692,0.001,-16.9,989.5,0.2,0.0,2.0,60.0
2019-09-15T11:00:27,-65.4110,-60.4692,0.000,-16.9,989.8,0.4,0.0,3.0,60.0
2019-09-15T12:00:26,-65.4110,-60.4693,0.001,-16.9,991.1,1.8,0.0,5.0,60.0
2019-09-15T13:00:54,-65.4110,-60.4692,0.000,-16.9,991.6,2.1,0.0,4.0,60.0
2019-09-15T14:00:26,-65.4110,-60.4692,0.001,-16.6,992.6,2.8,0.0,4.0,60.0
2019-09-15T15:00:26,-65.4110,-60.4692,0.001,-16.4,994.0,2.9,0.0,5.0,60.0
2019-09-15T16:00:55,-65.4110,-60.4692,0.000,-16.2,994.7,3.1,0.0,4.0,60.0
2019-09-15T17:00:26,-65.4110,-60.4692,NaN,-16.0,995.2,2.6,0.0,5.0,60.0
2019-09-15T18:00:26,-65.4110,-60.4692,0.000,-15.8,995.7,1.7,0.0,4.0,60.0
2019-09-15T19:00:54,-65.4110,-60.4692,0.000,-15.8,996.5,1.8,0.0,4.0,60.0
2019-09-15T20:00:26,-65.4110,-60.4692,0.000,-15.8,997.1,1.9,0.0,5.0,60.0
2019-09-15T21:00:26,-65.4110,-60.4692,0.000,-15.8,997.7,2.0,0.0,3.0,60.0
2019-09-15T22:00:54,-65.4110,-60.4692,0.000,-16.0,998.1,1.6,0.0,5.0,60.0
2019-09-15T23:00:27,-65.4110,-60.4692,0.001,-16.1,998.6,1.5,0.0,5.0,60.0
2019-09-16T00:00:27,-65.4110,-60.4693,0.001,-16.2,999.6,1.9,0.0,4.0,60.0
2019-09-16T01:00:54,-65.4110,-60.4692,0.001,-16.4,1000.5,2.4,0.0,4.0,60.0
2019-09-16T02:00:27,-65.4110,-60.4692,0.000,-16.5,1000.6,2.0,0.0,4.0,60.0
2019-09-16T03:00:26,-65.4110,-60.4693,0.002,-16.6,1001.4,1.8,0.0,4.0,60.0
2019-09-16T04:00:54,-65.4110,-60.4692,0.002,-16.9,1001.7,1.2,0.0,4.0,60.0
2019-09-16T05:00:26,-65.4110,-60.4692,0.000,-17.0,1001.3,0.7,0.0,4.0,60.0
2019-09-16T06:00:27,-65.4110,-60.4692,0.000,-17.1,1001.9,0.5,0.0,4.0,60.0
