time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min)
2019-05-03T04:00:00,-53.7828,-50.1696,0.614,5.1,967.4,2.8,14.000000,44.000000,0
2019-05-03T05:00:00,-53.8012,-50.1724,0.571,5.1,968.1,2.1,14.000000,48.000000,0
2019-05-03T06:00:00,-53.8168,-50.1730,0.482,5.1,968.3,1.4,14.000000,44.000000,0
2019-05-03T07:00:00,-53.8294,-50.1738,0.390,5.1,968.4,1.0,14.000000,44.000000,0
2019-05-03T08:00:00,-53.8392,-50.1772,0.309,5.1,968.8,0.7,14.000000,48.000000,0
2019-05-03T09:00:00,-53.8450,-50.1824,0.203,5.1,969.2,0.9,14.000000,40.000000,0
2019-05-03T10:00:00,-53.8480,-50.1896,0.161,5.1,969.3,0.8,14.000000,44.000000,0
2019-05-03T11:00:00,-53.8502,-50.2018,0.233,5.0,969.5,0.8,14.000000,44.000000,0
2019-05-03T12:00:00,-53.8526,-50.2166,0.281,5.0,970.3,1.1,14.000000,44.000000,0
2019-05-03T13:00:00,-53.8554,-50.2332,0.316,5.0,970.7,1.4,14.000000,44.000000,0
2019-05-03T14:00:00,-53.8584,-50.2512,0.342,5.0,971.1,1.6,14.000000,40.000000,0
2019-05-03T15:00:00,-53.8614,-50.2660,0.286,5.0,971.6,1.3,14.000000,44.000000,0
2019-05-03T16:00:00,-53.8630,-50.2774,0.214,5.0,972.1,1.5,14.000000,44.000000,0
2019-05-03T17:00:00,-53.8642,-50.2884,0.204,5.0,972.7,1.6,14.000000,44.000000,0
2019-05-03T18:00:00,-53.8650,-50.2964,0.148,5.0,973.6,2.0,14.000000,44.000000,0
2019-05-03T19:00:00,-53.8640,-50.3028,0.121,5.0,974.5,2.4,14.000000,48.000000,0
2019-05-03T20:00:00,-53.8618,-50.3058,0.087,5.0,975.7,3.0,14.000000,44.000000,0
2019-05-03T21:00:00,-53.8572,-50.3044,0.145,4.9,976.9,3.4,14.000000,48.000000,0
2019-05-03T22:00:00,-53.8504,-50.3012,0.218,5.0,978.2,3.7,14.000000,44.000000,0
2019-05-03T23:00:00,-53.8428,-50.2996,0.237,5.0,979.4,3.7,14.000000,44.000000,0
2019-05-04T00:00:00,-53.8338,-50.2984,0.279,5.0,980.7,3.7,14.000000,44.000000,0
2019-05-04T01:00:00,-53.8240,-50.2976,0.303,5.0,981.9,3.7,14.000000,44.000000,0
2019-05-04T02:00:00,-53.8136,-50.2992,0.323,5.0,983.1,3.7,14.000000,40.000000,0
2019-05-04T03:00:00,-53.8034,-50.3050,0.333,5.0,984.0,3.3,14.000000,44.000000,0
2019-05-04T04:00:00,-53.7950,-50.3118,0.288,5.0,985.2,3.3,14.000000,40.000000,0
2019-05-04T05:00:00,-53.7882,-50.3164,0.226,5.0,986.5,3.4,14.000000,44.000000,0
2019-05-04T06:00:00,-53.7838,-50.3192,0.145,5.0,987.7,3.8,14.000000,40.000000,0
2019-05-04T07:00:00,-53.7810,-50.3210,0.093,4.9,988.8,3.5,14.000000,44.000000,0
2019-05-04T08:00:00,-53.7788,-50.3180,0.087,4.8,989.7,3.2,14.000000,48.000000,0
2019-05-04T09:00:00,-53.7760,-50.3092,0.183,4.8,990.9,3.1,14.000000,44.000000,0
2019-05-04T10:00:00,-53.7728,-50.2962,0.258,4.8,992.4,3.6,14.000000,40.000000,0
2019-05-04T11:00:00,-53.7688,-50.2782,0.352,4.8,993.8,4.2,14.000000,44.000000,0
2019-05-04T12:00:00,-53.7650,-50.2596,0.360,4.9,995.0,4.2,14.000000,44.000000,0
2019-05-04T13:00:00,-53.7606,-50.2372,0.432,4.9,996.4,4.0,14.000000,48.000000,0
2019-05-04T14:00:00,-53.7558,-50.2140,0.450,4.9,997.5,3.7,14.000000,44.000000,0
2019-05-04T15:00:00,-53.7506,-50.1942,0.397,4.9,998.7,3.6,14.000000,44.000000,0
2019-05-04T16:00:00,-53.7466,-50.1770,0.339,5.0,999.6,3.2,14.000000,44.000000,0
2019-05-04T17:00:00,-53.7438,-50.1634,0.264,5.0,1000.5,3.0,14.000000,44.000000,0
2019-05-04T18:00:00,-53.7416,-50.1510,0.237,5.0,1001.0,2.3,14.000000,40.000000,0
2019-05-04T19:00:00,-53.7398,-50.1406,0.199,5.0,1001.6,2.1,14.000000,48.000000,0
2019-05-04T20:00:00,-53.7384,-50.1310,0.181,5.0,1002.3,1.8,14.000000,44.000000,0
2019-05-04T21:00:00,-53.7398,-50.1192,0.221,5.0,1003.0,2.0,14.000000,44.000000,0
2019-05-04T22:00:00,-53.7434,-50.1056,0.273,5.1,1003.2,1.6,14.000000,48.000000,0
2019-05-04T23:00:00,-53.7476,-50.0902,0.311,5.1,1003.8,1.5,14.000000,44.000000,0
2019-05-05T00:00:00,-53.7508,-50.0724,0.341,5.1,1004.2,1.2,14.000000,44.000000,0
2019-05-05T01:00:00,-53.7540,-50.0548,0.337,5.2,1004.6,1.4,14.000000,44.000000,0
2019-05-05T02:00:00,-53.7572,-50.0374,0.334,5.1,1004.9,1.1,14.000000,44.000000,0
2019-05-05T03:00:00,-53.7616,-50.0198,0.350,5.2,1005.2,1.0,14.000000,44.000000,0
2019-05-05T04:00:00,-53.7662,-50.0034,0.332,5.2,1005.2,0.5,14.000000,44.000000,0
2019-05-05T05:00:00,-53.7702,-49.9868,0.328,5.2,1004.9,0.0,14.000000,48.000000,0
2019-05-05T06:00:00,-53.7742,-49.9690,0.349,5.2,1004.9,-0.2,14.000000,40.000000,0
2019-05-05T07:00:00,-53.7784,-49.9500,0.371,5.2,1004.5,-0.7,14.000000,44.000000,0
2019-05-05T08:00:00,-53.7816,-49.9304,0.372,5.3,1004.4,-0.5,14.000000,48.000000,0
2019-05-05T09:00:00,-53.7838,-49.9118,0.347,5.2,1004.2,-0.7,14.000000,44.000000,0
2019-05-05T10:00:00,-53.7860,-49.8948,0.319,5.3,1004.1,-0.4,14.000000,40.000000,0
2019-05-05T11:00:00,-53.7878,-49.8778,0.316,5.2,1004.1,-0.3,14.000000,40.000000,0
2019-05-05T12:00:00,-53.7900,-49.8630,0.279,5.2,1003.9,-0.3,14.000000,44.000000,0
2019-05-05T13:00:00,-53.7910,-49.8476,0.284,5.3,1003.5,-0.5,14.000000,48.000000,0
2019-05-05T14:00:00,-53.7930,-49.8320,0.292,5.3,1003.4,-0.7,14.000000,44.000000,0
2019-05-05T15:00:00,-53.7956,-49.8176,0.276,5.3,1003.2,-0.6,14.000000,40.000000,0
2019-05-05T16:00:00,-53.7990,-49.8038,0.274,5.3,1002.9,-0.7,14.000000,44.000000,0
2019-05-05T17:00:00,-53.8006,-49.7884,0.286,5.3,1002.4,-1.0,14.000000,44.000000,0
2019-05-05T18:00:00,-53.8032,-49.7706,0.336,5.2,1001.9,-1.3,14.000000,40.000000,0
2019-05-05T19:00:00,-53.8056,-49.7520,0.348,5.3,1001.8,-1.1,14.000000,44.000000,0
2019-05-05T20:00:00,-53.8054,-49.7346,0.318,5.3,1001.7,-0.7,14.000000,44.000000,0
2019-05-05T21:00:00,-53.8060,-49.7176,0.312,5.2,1001.6,-0.3,14.000000,48.000000,0
2019-05-05T22:00:00,-53.8060,-49.6996,0.329,5.2,1001.5,-0.3,14.000000,44.000000,0
2019-05-05T23:00:00,-53.8060,-49.6812,0.337,5.3,1001.4,-0.3,14.000000,44.000000,0
2019-05-06T00:00:00,-53.8046,-49.6648,0.303,5.2,1001.3,-0.3,14.000000,44.000000,0
2019-05-06T01:00:00,-53.8024,-49.6466,0.340,5.2,1001.0,-0.5,14.000000,44.000000,0
2019-05-06T02:00:00,-53.7998,-49.6292,0.328,5.2,1001.1,-0.3,14.000000,44.000000,0
2019-05-06T03:00:00,-53.7968,-49.6128,0.314,5.3,1000.8,-0.5,13.800000,44.000000,0
2019-05-06T04:00:00,-53.7932,-49.5974,0.303,5.3,1000.6,-0.4,14.000000,40.000000,0
2019-05-06T05:00:00,-53.7900,-49.5836,0.271,5.2,1000.3,-0.8,14.000000,44.000000,0
2019-05-06T06:00:00,-53.7866,-49.5704,0.264,5.3,1000.1,-0.7,14.000000,40.000000,0
2019-05-06T07:00:00,-53.7834,-49.5572,0.261,5.3,1000.0,-0.7,14.000000,44.000000,0
2019-05-06T08:00:00,-53.7800,-49.5438,0.267,5.3,999.8,-0.4,14.000000,48.000000,0
2019-05-06T09:00:00,-53.7702,-49.5270,0.432,5.2,1000.4,0.3,14.000000,44.000000,0
2019-05-06T10:00:00,-53.7586,-49.5102,0.473,5.3,1001.1,1.2,14.000000,40.000000,0
2019-05-06T11:00:00,-53.7444,-49.4976,0.496,5.3,1001.9,2.0,14.000000,44.000000,0
2019-05-06T12:00:00,-53.7264,-49.4868,0.591,5.3,1002.9,2.5,13.800000,44.000000,0
2019-05-06T13:00:00,-53.7062,-49.4768,0.651,5.2,1003.8,2.7,14.000000,48.000000,0
2019-05-06T14:00:00,-53.6848,-49.4686,0.679,5.2,1004.9,3.1,14.000000,44.000000,0
2019-05-06T15:00:00,-53.6640,-49.4578,0.673,5.1,1005.7,2.8,14.000000,44.000000,0
2019-05-06T16:00:00,-53.6432,-49.4472,0.672,5.1,1006.2,2.4,14.000000,44.000000,0
2019-05-06T17:00:00,-53.6218,-49.4382,0.682,5.0,1006.9,2.0,14.000000,44.000000,0
2019-05-06T18:00:00,-53.6006,-49.4316,0.667,5.0,1007.7,2.0,14.000000,44.000000,0
2019-05-06T19:00:00,-53.5780,-49.4268,0.704,5.0,1008.5,2.3,14.000000,48.000000,0
2019-05-06T20:00:00,-53.5570,-49.4262,0.649,5.0,1009.3,2.3,13.800000,44.000000,0
2019-05-06T21:00:00,-53.5396,-49.4260,0.538,5.0,1009.8,2.0,13.800000,44.000000,0
2019-05-06T22:00:00,-53.5232,-49.4236,0.509,5.1,1010.4,1.9,13.800000,48.000000,0
2019-05-06T23:00:00,-53.5062,-49.4204,0.529,5.1,1011.1,1.8,13.800000,44.000000,0
2019-05-07T00:00:00,-53.4876,-49.4178,0.577,5.1,1011.2,1.5,13.800000,44.000000,0
2019-05-07T01:00:00,-53.4718,-49.4138,0.494,5.1,1011.5,1.1,13.800000,44.000000,0
2019-05-07T02:00:00,-53.4566,-49.4090,0.478,5.1,1012.0,1.0,13.800000,40.000000,0
2019-05-07T03:00:00,-53.4390,-49.4038,0.553,5.1,1012.0,0.8,13.800000,44.000000,0
2019-05-07T04:00:00,-53.4250,-49.3968,0.452,5.1,1012.2,0.7,13.800000,40.000000,0
2019-05-07T05:00:00,-53.4098,-49.3888,0.493,5.1,1012.3,0.3,13.800000,48.000000,0
2019-05-07T06:00:00,-53.3924,-49.3818,0.553,5.0,1012.3,0.3,13.800000,44.000000,0
2019-05-07T07:00:00,-53.3752,-49.3760,0.542,4.9,1012.1,-0.1,13.800000,44.000000,0
2019-05-07T08:00:00,-53.3570,-49.3716,0.569,4.8,1012.0,-0.3,13.800000,48.000000,0
2019-05-07T09:00:00,-53.3380,-49.3670,0.594,4.7,1012.2,0.0,13.800000,40.000000,0
2019-05-07T10:00:00,-53.3190,-49.3618,0.595,4.6,1012.4,0.3,13.800000,44.000000,0
2019-05-07T11:00:00,-53.3016,-49.3584,0.542,4.6,1012.7,0.7,13.800000,44.000000,0
2019-05-07T12:00:00,-53.2846,-49.3558,0.528,4.5,1012.6,0.4,13.800000,44.000000,0
2019-05-07T13:00:00,-53.2690,-49.3546,0.483,4.5,1012.2,-0.2,13.800000,44.000000,0
2019-05-07T14:00:00,-53.2562,-49.3530,0.397,4.5,1012.2,-0.5,13.800000,44.000000,0
2019-05-07T15:00:00,-53.2418,-49.3518,0.446,4.6,1011.7,-0.9,13.800000,44.000000,0
2019-05-07T16:00:00,-53.2300,-49.3460,0.380,4.6,1011.0,-1.2,13.800000,44.000000,0
2019-05-07T17:00:00,-53.2198,-49.3402,0.333,4.7,1010.4,-1.8,13.800000,44.000000,0
2019-05-07T18:00:00,-53.2108,-49.3348,0.296,4.7,1009.7,-2.0,13.800000,44.000000,0
2019-05-07T19:00:00,-53.2006,-49.3284,0.337,4.7,1008.9,-2.1,13.800000,44.000000,0
2019-05-07T20:00:00,-53.1852,-49.3236,0.484,4.7,1007.7,-2.7,13.800000,44.000000,0
2019-05-07T21:00:00,-53.1692,-49.3190,0.502,4.7,1006.9,-2.8,13.800000,48.000000,0
2019-05-07T22:00:00,-53.1550,-49.3104,0.467,4.6,1006.4,-2.5,13.800000,44.000000,0
2019-05-07T23:00:00,-53.1396,-49.2998,0.515,4.8,1006.2,-1.5,13.800000,44.000000,0
2019-05-08T00:00:00,-53.1232,-49.2866,0.563,4.8,1006.2,-0.7,13.800000,44.000000,0
2019-05-08T01:00:00,-53.1018,-49.2718,0.717,4.9,1006.0,-0.4,13.800000,44.000000,0
2019-05-08T02:00:00,-53.0778,-49.2574,0.789,4.8,1006.2,0.0,13.800000,44.000000,0
2019-05-08T03:00:00,-53.0530,-49.2490,0.782,4.8,1006.4,0.3,13.800000,44.000000,0
2019-05-08T04:00:00,-53.0278,-49.2428,0.788,5.0,1006.9,0.9,13.800000,44.000000,0
2019-05-08T05:00:00,-52.9990,-49.2332,0.908,5.0,1007.7,1.5,13.800000,48.000000,0
2019-05-08T06:00:00,-52.9682,-49.2274,0.958,5.0,1008.2,1.8,13.800000,44.000000,0
2019-05-08T07:00:00,-52.9364,-49.2228,0.987,4.9,1009.0,2.2,13.800000,44.000000,0
2019-05-08T08:00:00,-52.9044,-49.2180,0.993,4.8,1009.7,2.0,13.800000,48.000000,0
2019-05-08T09:00:00,-52.8716,-49.2118,1.021,4.7,1010.6,2.4,13.800000,44.000000,0
2019-05-08T10:00:00,-52.8392,-49.2014,1.020,4.2,1011.4,2.4,13.800000,44.000000,0
2019-05-08T11:00:00,-52.8110,-49.1894,0.900,3.8,1012.3,2.5,13.800000,44.000000,0
2019-05-08T12:00:00,-52.7838,-49.1758,0.879,3.9,1013.1,2.4,13.800000,44.000000,0
2019-05-08T13:00:00,-52.7582,-49.1588,0.853,3.9,1013.6,2.2,13.800000,44.000000,0
2019-05-08T14:00:00,-52.7324,-49.1408,0.866,3.9,1013.9,1.6,13.800000,40.000000,0
2019-05-08T15:00:00,-52.7084,-49.1218,0.823,3.8,1014.2,1.2,13.800000,40.000000,0
2019-05-08T16:00:00,-52.6852,-49.1026,0.803,4.2,1014.6,1.0,13.800000,44.000000,0
2019-05-08T17:00:00,-52.6630,-49.0824,0.784,4.4,1014.7,0.9,13.800000,44.000000,0
2019-05-08T18:00:00,-52.6408,-49.0574,0.832,4.5,1015.1,0.8,13.800000,40.000000,0
2019-05-08T19:00:00,-52.6184,-49.0284,0.881,4.4,1015.7,1.2,13.800000,44.000000,0
2019-05-08T20:00:00,-52.5956,-48.9960,0.932,4.3,1015.9,1.1,13.800000,44.000000,0
2019-05-08T21:00:00,-52.5722,-48.9592,1.002,4.1,1016.2,1.1,13.800000,44.000000,0
2019-05-08T22:00:00,-52.5530,-48.9234,0.898,3.3,1016.3,0.6,13.800000,48.000000,0
2019-05-08T23:00:00,-52.5380,-48.8866,0.834,3.1,1016.2,0.3,13.800000,48.000000,0
2019-05-09T00:00:00,-52.5230,-48.8466,0.885,3.1,1016.0,-0.2,13.800000,44.000000,0
2019-05-09T01:00:00,-52.5106,-48.8050,0.873,3.1,1015.9,-0.4,13.800000,44.000000,0
2019-05-09T02:00:00,-52.5000,-48.7612,0.889,3.1,1015.8,-0.4,13.800000,40.000000,0
2019-05-09T03:00:00,-52.4918,-48.7152,0.904,3.1,1015.6,-0.4,13.800000,44.000000,0
2019-05-09T04:00:00,-52.4872,-48.6706,0.853,3.2,1015.4,-0.5,13.800000,44.000000,0
2019-05-09T05:00:00,-52.4846,-48.6264,0.838,3.1,1015.1,-0.6,13.800000,48.000000,0
2019-05-09T06:00:00,-52.4830,-48.5824,0.832,3.1,1014.8,-0.8,13.800000,44.000000,0
2019-05-09T07:00:00,-52.4816,-48.5394,0.813,3.1,1014.2,-1.1,13.800000,44.000000,0
2019-05-09T08:00:00,-52.4814,-48.4986,0.770,3.1,1013.9,-1.3,13.800000,44.000000,0
2019-05-09T09:00:00,-52.4824,-48.4596,0.737,3.1,1013.2,-1.7,13.800000,40.000000,0
2019-05-09T10:00:00,-52.4858,-48.4214,0.728,3.1,1012.9,-1.4,13.800000,44.000000,0
2019-05-09T11:00:00,-52.4900,-48.3814,0.766,3.1,1012.7,-1.2,13.800000,44.000000,0
2019-05-09T12:00:00,-52.4958,-48.3402,0.798,3.1,1012.1,-1.1,13.800000,44.000000,0
2019-05-09T13:00:00,-52.5008,-48.3010,0.755,3.1,1011.4,-1.5,13.800000,48.000000,0
2019-05-09T14:00:00,-52.5050,-48.2606,0.773,3.3,1010.6,-2.1,13.800000,44.000000,0
2019-05-09T15:00:00,-52.5096,-48.2216,0.749,3.1,1010.0,-2.1,13.800000,44.000000,0
2019-05-09T16:00:00,-52.5134,-48.1846,0.708,3.1,1009.2,-2.2,13.800000,44.000000,0
2019-05-09T17:00:00,-52.5174,-48.1520,0.627,3.1,1008.4,-2.3,13.800000,44.000000,0
2019-05-09T18:00:00,-52.5220,-48.1224,0.576,3.1,1007.6,-2.3,13.800000,44.000000,0
2019-05-09T19:00:00,-52.5266,-48.0954,0.529,3.1,1007.1,-2.1,13.800000,48.000000,0
2019-05-09T20:00:00,-52.5312,-48.0694,0.510,3.2,1006.4,-1.9,13.800000,44.000000,0
2019-05-09T21:00:00,-52.5358,-48.0452,0.478,3.2,1005.5,-2.1,13.800000,48.000000,0
2019-05-09T22:00:00,-52.5398,-48.0172,0.542,3.2,1005.3,-1.7,13.800000,44.000000,0
2019-05-09T23:00:00,-52.5444,-47.9932,0.474,3.2,1004.9,-1.5,13.800000,44.000000,0
2019-05-10T00:00:00,-52.5504,-47.9726,0.430,3.2,1004.2,-1.3,13.800000,44.000000,0
2019-05-10T01:00:00,-52.5570,-47.9528,0.425,3.1,1003.5,-1.9,13.800000,44.000000,0
2019-05-10T02:00:00,-52.5626,-47.9324,0.421,3.1,1002.5,-2.4,13.800000,44.000000,0
2019-05-10T03:00:00,-52.5680,-47.9104,0.447,3.2,1001.6,-2.6,13.800000,44.000000,0
2019-05-10T04:00:00,-52.5728,-47.8910,0.394,3.4,1000.5,-3.0,13.800000,40.000000,0
2019-05-10T05:00:00,-52.5784,-47.8752,0.344,3.4,999.9,-2.6,13.800000,48.000000,0
2019-05-10T06:00:00,-52.5830,-47.8624,0.280,3.3,999.1,-2.5,13.800000,44.000000,0
2019-05-10T07:00:00,-52.5862,-47.8478,0.292,3.2,998.3,-2.2,13.800000,44.000000,0
2019-05-10T08:00:00,-52.5880,-47.8324,0.295,3.3,997.9,-2.0,13.800000,44.000000,0
2019-05-10T09:00:00,-52.5892,-47.8176,0.281,3.5,997.7,-1.3,13.800000,40.000000,0
2019-05-10T10:00:00,-52.5896,-47.8054,0.230,3.5,997.5,-0.8,13.800000,44.000000,0
2019-05-10T11:00:00,-52.5886,-47.7940,0.217,3.5,997.5,-0.4,13.800000,44.000000,0
2019-05-10T12:00:00,-52.5826,-47.7828,0.281,3.7,998.2,0.5,13.800000,44.000000,0
2019-05-10T13:00:00,-52.5670,-47.7738,0.511,3.5,1001.0,3.5,13.800000,44.000000,0
2019-05-10T14:00:00,-52.5514,-47.7620,0.531,3.3,1003.1,5.6,13.800000,44.000000,0
2019-05-10T15:00:00,-52.5358,-47.7502,0.531,3.3,1005.3,7.1,13.800000,44.000000,0
2019-05-10T16:00:00,-52.5210,-47.7410,0.489,3.2,1006.7,5.7,13.800000,44.000000,0
2019-05-10T17:00:00,-52.5078,-47.7324,0.439,3.1,1007.7,4.6,13.800000,40.000000,0
2019-05-10T18:00:00,-52.4976,-47.7216,0.375,3.1,1008.8,3.5,13.800000,44.000000,0
2019-05-10T19:00:00,-52.4896,-47.7084,0.351,3.1,1009.3,2.6,13.800000,44.000000,0
2019-05-10T20:00:00,-52.4832,-47.6946,0.327,3.1,1010.0,2.4,13.800000,44.000000,0
2019-05-10T21:00:00,-52.4782,-47.6796,0.323,3.1,1010.7,1.9,13.800000,48.000000,0
2019-05-10T22:00:00,-52.4754,-47.6642,0.303,3.1,1011.7,2.5,13.800000,44.000000,0
2019-05-10T23:00:00,-52.4752,-47.6476,0.313,3.1,1011.4,1.4,13.800000,44.000000,0
2019-05-11T00:00:00,-52.4762,-47.6272,0.386,3.1,1011.6,0.8,13.800000,44.000000,0
2019-05-11T01:00:00,-52.4780,-47.6050,0.423,3.1,1011.5,-0.2,13.800000,40.000000,0
2019-05-11T02:00:00,-52.4796,-47.5814,0.448,3.1,1011.1,-0.3,13.800000,44.000000,0
2019-05-11T03:00:00,-52.4806,-47.5600,0.405,3.2,1010.0,-1.6,13.800000,44.000000,0
2019-05-11T04:00:00,-52.4822,-47.5408,0.366,3.3,1009.7,-1.8,13.800000,44.000000,0
2019-05-11T05:00:00,-52.4842,-47.5230,0.342,3.3,1009.0,-2.1,13.800000,48.000000,0
2019-05-11T06:00:00,-52.4870,-47.5076,0.303,3.4,1008.5,-1.5,13.800000,44.000000,0
2019-05-11T07:00:00,-52.4904,-47.4956,0.250,3.7,1007.7,-2.0,13.800000,48.000000,0
2019-05-11T08:00:00,-52.4954,-47.4828,0.287,3.8,1007.1,-1.9,13.800000,44.000000,0
2019-05-11T09:00:00,-52.4998,-47.4686,0.300,3.9,1006.7,-1.8,13.800000,40.000000,0
2019-05-11T10:00:00,-52.5044,-47.4502,0.375,3.9,1006.6,-1.0,13.800000,40.000000,0
2019-05-11T11:00:00,-52.5106,-47.4300,0.426,3.5,1006.0,-1.1,13.800000,40.000000,0
2019-05-11T12:00:00,-52.5180,-47.4060,0.507,3.2,1004.9,-1.8,13.800000,44.000000,0
2019-05-11T13:00:00,-52.5228,-47.3796,0.519,3.3,1003.3,-3.4,13.800000,44.000000,0
2019-05-11T14:00:00,-52.5282,-47.3584,0.433,3.3,1000.8,-5.2,13.800000,40.000000,0
2019-05-11T15:00:00,-52.5334,-47.3364,0.445,3.3,1000.7,-4.2,13.800000,44.000000,0
2019-05-11T16:00:00,-52.5388,-47.3110,0.507,3.1,999.8,-3.4,13.800000,44.000000,0
2019-05-11T17:00:00,-52.5450,-47.2862,0.505,3.0,998.6,-2.2,13.800000,44.000000,0
2019-05-11T18:00:00,-52.5496,-47.2598,0.517,3.0,998.6,-2.1,13.800000,44.000000,0
2019-05-11T19:00:00,-52.5522,-47.2302,0.563,3.1,998.1,-1.8,13.800000,44.000000,0
2019-05-11T20:00:00,-52.5506,-47.1998,0.575,3.3,998.5,-0.1,13.800000,44.000000,0
2019-05-11T21:00:00,-52.5468,-47.1728,0.522,3.3,998.6,0.0,13.800000,48.000000,0
2019-05-11T22:00:00,-52.5422,-47.1468,0.510,3.2,998.9,0.9,13.800000,44.000000,0
2019-05-11T23:00:00,-52.5372,-47.1232,0.471,2.8,999.1,0.6,13.800000,44.000000,0
2019-05-12T00:00:00,-52.5334,-47.1012,0.431,2.8,999.5,0.9,13.800000,40.000000,0
2019-05-12T01:00:00,-52.5286,-47.0780,0.462,2.8,999.7,0.8,13.800000,40.000000,0
2019-05-12T02:00:00,-52.5220,-47.0564,0.455,2.8,1000.3,1.2,13.800000,44.000000,0
2019-05-12T03:00:00,-52.5144,-47.0326,0.507,2.8,1000.9,1.4,13.800000,44.000000,0
2019-05-12T04:00:00,-52.5076,-47.0090,0.492,2.9,1001.5,1.7,13.800000,44.000000,0
2019-05-12T05:00:00,-52.5054,-46.9886,0.391,3.2,1002.0,1.7,13.800000,48.000000,0
2019-05-12T06:00:00,-52.5030,-46.9686,0.384,3.3,1001.8,0.9,13.800000,44.000000,0
2019-05-12T07:00:00,-52.4992,-46.9492,0.384,3.3,1002.1,0.6,13.800000,44.000000,0
2019-05-12T08:00:00,-52.4942,-46.9290,0.411,3.4,1002.0,0.0,13.800000,44.000000,0
2019-05-12T09:00:00,-52.4874,-46.9106,0.406,3.5,1003.0,1.2,13.800000,40.000000,0
2019-05-12T10:00:00,-52.4808,-46.8912,0.419,3.5,1003.8,1.8,13.800000,44.000000,0
2019-05-12T11:00:00,-52.4732,-46.8724,0.426,3.5,1004.1,2.1,13.800000,44.000000,0
2019-05-12T12:00:00,-52.4642,-46.8560,0.416,3.5,1004.2,1.2,13.800000,48.000000,0
2019-05-12T13:00:00,-52.4582,-46.8424,0.317,3.6,1004.3,0.5,13.800000,44.000000,0
2019-05-12T14:00:00,-52.4548,-46.8308,0.243,3.6,1004.2,0.1,13.800000,44.000000,0
2019-05-12T15:00:00,-52.4514,-46.8224,0.190,3.6,1002.9,-1.3,13.800000,44.000000,0
2019-05-12T16:00:00,-52.4504,-46.8162,0.121,3.6,1002.3,-2.0,13.800000,44.000000,0
2019-05-12T17:00:00,-52.4510,-46.8088,0.141,3.5,1002.0,-2.2,13.800000,44.000000,0
2019-05-12T18:00:00,-52.4508,-46.8018,0.132,3.5,1001.1,-1.8,13.800000,44.000000,0
2019-05-12T19:00:00,-52.4520,-46.7952,0.130,3.4,998.9,-3.4,13.800000,44.000000,0
2019-05-12T20:00:00,-52.4534,-46.7906,0.097,3.4,997.9,-4.1,13.800000,44.000000,0
2019-05-12T21:00:00,-52.4548,-46.7870,0.081,3.4,996.6,-4.5,13.800000,48.000000,0
2019-05-12T22:00:00,-52.4570,-46.7838,0.091,3.4,994.7,-4.2,13.800000,48.000000,0
2019-05-12T23:00:00,-52.4606,-46.7806,0.127,3.4,992.6,-5.3,13.800000,44.000000,0
2019-05-13T00:00:00,-52.4646,-46.7796,0.125,3.3,990.6,-6.1,13.800000,44.000000,0
2019-05-13T01:00:00,-52.4678,-46.7788,0.100,3.2,989.2,-5.5,13.800000,44.000000,0
2019-05-13T02:00:00,-52.4714,-46.7758,0.125,3.2,988.1,-4.5,13.800000,48.000000,0
2019-05-13T03:00:00,-52.4740,-46.7710,0.121,3.1,987.4,-3.2,13.800000,44.000000,0
2019-05-13T04:00:00,-52.4762,-46.7614,0.194,3.1,988.0,-1.1,13.800000,44.000000,0
2019-05-13T05:00:00,-52.4750,-46.7478,0.259,3.2,988.0,0.0,13.800000,48.000000,0
2019-05-13T06:00:00,-52.4710,-46.7332,0.302,3.2,988.8,1.4,13.800000,44.000000,0
2019-05-13T07:00:00,-52.4632,-46.7164,0.398,3.2,989.8,1.8,13.800000,48.000000,0
2019-05-13T08:00:00,-52.4534,-46.7018,0.410,3.2,990.7,2.6,13.800000,44.000000,0
2019-05-13T09:00:00,-52.4430,-46.6920,0.371,3.2,991.1,2.3,13.800000,40.000000,0
2019-05-13T10:00:00,-52.4336,-46.6838,0.329,3.2,991.3,1.5,13.800000,44.000000,0
2019-05-13T11:00:00,-52.4256,-46.6778,0.272,3.2,991.7,1.0,13.800000,40.000000,0
2019-05-13T12:00:00,-52.4206,-46.6734,0.175,3.2,992.5,1.4,13.800000,48.000000,0
2019-05-13T13:00:00,-52.4202,-46.6682,0.099,3.2,992.4,1.1,13.800000,40.000000,0
2019-05-13T14:00:00,-52.4224,-46.6626,0.126,3.2,992.4,0.8,13.800000,44.000000,0
2019-05-13T15:00:00,-52.4250,-46.6578,0.121,3.2,992.2,-0.3,13.800000,44.000000,0
2019-05-13T16:00:00,-52.4272,-46.6528,0.116,3.2,992.0,-0.5,13.800000,44.000000,0
2019-05-13T17:00:00,-52.4278,-46.6454,0.141,3.2,992.7,0.2,13.800000,44.000000,0
2019-05-13T18:00:00,-52.4240,-46.6334,0.255,3.2,992.7,0.6,13.800000,44.000000,0
2019-05-13T19:00:00,-52.4152,-46.6206,0.364,3.2,993.4,1.4,13.800000,44.000000,0
