time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2016-06-24 01:00:00,-68.5356,-43.9518,,-14.4,1003.8,-4.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 02:00:00,-68.5356,-43.9518,0.186,-14.3,1002.4,-4.1,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 03:00:00,-68.56,-43.9102,,-14.2,1000.1,-5.3,13.6,48.0,0,2016P18,1699.4836426475495,-2721.6521654058206,0.8913003384345698,0.4720787896243193,-0.7560144903905057
2016-06-24 04:00:00,-68.56,-43.9102,,-14.1,997.9,-5.9,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 05:00:00,-68.56,-43.9102,0.297,-14.0,996.2,-6.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 06:00:00,-68.5892,-43.873,,-13.8,994.2,-5.9,13.6,48.0,0,2016P18,1518.085921311097,-3257.069618751469,0.9981884581502237,0.42169053369752696,-0.904741560764297
2016-06-24 07:00:00,-68.5892,-43.873,,-13.7,992.4,-5.5,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 08:00:00,-68.5892,-43.873,0.333,-13.5,990.5,-5.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 09:00:00,-68.6158,-43.834,,-13.4,988.4,-5.8,13.6,44.0,0,2016P18,1589.4778816203527,-2967.066489776345,0.934998658599505,0.4415216337834313,-0.8241851360489847
2016-06-24 10:00:00,-68.6158,-43.834,,-13.2,986.5,-5.9,13.6,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 11:00:00,-68.6158,-43.834,0.312,-13.0,984.8,-5.7,13.6,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 12:00:00,-68.6346,-43.7864,,-12.8,983.8,-4.6,13.6,48.0,0,2016P18,1937.6830529154981,-2097.0301350443747,0.7931103308988019,0.5382452924765273,-0.5825083708456597
2016-06-24 13:00:00,-68.6346,-43.7864,,-12.6,982.5,-4.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 14:00:00,-68.6346,-43.7864,0.264,-12.3,982.1,-2.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 15:00:00,-68.64,-43.7342,,-12.1,981.6,-2.2,13.6,48.0,0,2016P18,2123.1590160758237,-602.3393149946868,0.613040946430947,0.5897663933543955,-0.167316476387413
2016-06-24 16:00:00,-68.64,-43.7342,,-11.9,981.5,-1.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 17:00:00,-68.64,-43.7342,0.204,-11.7,982.1,0.1,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 18:00:00,-68.6306,-43.6942,,-11.4,982.7,1.1,13.6,48.0,0,2016P18,1626.5501748140546,1048.5163345255216,0.5375593546724579,0.45181949300390406,0.29125453736820045
2016-06-24 19:00:00,-68.6306,-43.6942,,-11.3,984.1,2.6,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 20:00:00,-68.6306,-43.6942,0.179,-11.2,985.1,2.9,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 21:00:00,-68.6158,-43.68,,-11.1,985.5,2.8,13.6,48.0,0,2016P18,577.6673243063702,1650.8531155131852,0.4858344884817974,0.1604631456406584,0.45857030986477365
2016-06-24 22:00:00,-68.6158,-43.68,,-11.1,986.2,2.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-24 23:00:00,-68.6158,-43.68,0.162,-11.2,986.5,1.5,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 00:00:00,-68.6082,-43.6806,,-11.3,986.1,0.6,13.6,48.0,0,2016P18,-24.424576906116656,847.7342472208217,0.2355794527101312,-0.006784604696143516,0.23548173533911712
2016-06-25 01:00:00,-68.6082,-43.6806,,-11.4,985.0,-1.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 02:00:00,-68.6082,-43.6806,0.079,-11.6,985.8,-0.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 03:00:00,-68.6076,-43.673,,-11.8,985.5,-0.6,13.6,48.0,0,2016P18,309.48267765236267,66.92635508494625,0.08795457966613414,0.08596741045898963,0.01859065419026285
2016-06-25 04:00:00,-68.6076,-43.673,,-12.0,984.9,-0.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 05:00:00,-68.6076,-43.673,0.029,-12.1,983.5,-2.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 06:00:00,-68.61,-43.6616,,-12.2,982.4,-3.1,13.6,48.0,0,2016P18,464.2364148785639,-267.7054491918051,0.14885925711205983,0.12895455968848998,-0.07436262477550142
2016-06-25 07:00:00,-68.61,-43.6616,,-12.2,980.1,-4.8,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 08:00:00,-68.61,-43.6616,0.05,-12.3,978.8,-4.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 09:00:00,-68.6188,-43.6584,,-12.3,977.8,-4.6,13.6,44.0,0,2016P18,130.29805476582317,-981.5873051153619,0.27505487957447905,0.03619390410161755,-0.27266314030982275
2016-06-25 10:00:00,-68.6188,-43.6584,,-12.2,975.7,-4.4,13.6,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 11:00:00,-68.6188,-43.6584,0.092,-12.2,973.9,-4.9,13.6,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 12:00:00,-68.631,-43.6438,,-12.0,971.9,-6.0,13.6,48.0,0,2016P18,594.251969174368,-1360.8386558575753,0.4124805691405453,0.16506999143732445,-0.37801073773821536
2016-06-25 13:00:00,-68.631,-43.6438,,-11.9,969.6,-6.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 14:00:00,-68.631,-43.6438,0.137,-11.7,967.4,-6.4,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 15:00:00,-68.6448,-43.6156,,-11.5,964.9,-7.0,13.6,48.0,0,2016P18,1147.1780312709902,-1539.3116931827863,0.5332680750150435,0.3186605642419417,-0.4275865814396628
2016-06-25 16:00:00,-68.6448,-43.6156,,-11.3,960.6,-9.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 17:00:00,-68.6448,-43.6156,0.178,-11.1,957.1,-10.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 18:00:00,-68.6646,-43.585,,-10.8,954.0,-10.9,13.6,48.0,0,2016P18,1244.0445817199416,-2208.582082980714,0.7041259432981264,0.3455679393666504,-0.6134950230501983
2016-06-25 19:00:00,-68.6646,-43.585,,-10.6,951.1,-9.6,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 20:00:00,-68.6646,-43.585,0.235,-10.4,948.9,-8.2,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 21:00:00,-68.6856,-43.5114,,-10.2,946.9,-7.2,13.6,48.0,0,2016P18,2989.5692073789755,-2342.4412519836146,1.0549908966571995,0.8304358909386043,-0.650678125551004
2016-06-25 22:00:00,-68.6856,-43.5114,,-10.1,946.9,-4.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-25 23:00:00,-68.6856,-43.5114,0.352,-9.9,947.6,-1.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 00:00:00,-68.6876,-43.38,,-9.8,949.5,2.7,13.6,48.0,0,2016P18,5332.350939543238,-223.0899494114334,1.4825043373236173,1.4812085943175661,-0.06196943039206483
2016-06-26 01:00:00,-68.6876,-43.38,,-9.7,952.7,5.8,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 02:00:00,-68.6876,-43.38,0.494,-9.7,955.7,8.1,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 03:00:00,-68.656,-43.2432,,-9.7,958.1,8.6,13.6,48.0,0,2016P18,5550.992339067721,3524.8149704281705,1.8265412172247621,1.5419423164077004,0.9791152695633807
2016-06-26 04:00:00,-68.656,-43.2432,,-9.9,960.2,7.5,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 05:00:00,-68.656,-43.2432,0.609,-10.0,961.9,6.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 06:00:00,-68.6228,-43.1728,,-10.2,963.4,5.3,13.6,48.0,0,2016P18,2860.6858239009525,3703.272273413738,1.2998619618695446,0.7946349510835979,1.028686742614927
2016-06-26 07:00:00,-68.6228,-43.1728,,-10.5,964.9,4.7,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 08:00:00,-68.6228,-43.1728,0.433,-10.7,965.6,3.6,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 09:00:00,-68.6096,-43.1366,,-10.9,966.7,3.3,13.6,48.0,0,2016P18,1473.1567478297613,1472.3812748971486,0.5785583284150386,0.4092102077304893,0.4089947985825413
2016-06-26 10:00:00,-68.6096,-43.1366,,-11.2,967.6,2.8,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 11:00:00,-68.6096,-43.1366,0.193,-11.4,968.4,2.9,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 12:00:00,-68.6004,-43.0946,,-11.6,968.7,1.9,13.6,48.0,0,2016P18,1710.1923893168628,1026.20375494799,0.5540153758358626,0.4750534414769063,0.28505659859666393
2016-06-26 13:00:00,-68.6004,-43.0946,,-11.9,969.1,1.4,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 14:00:00,-68.6004,-43.0946,0.185,-12.1,969.5,1.1,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 15:00:00,-68.5836,-43.0558,,-12.3,969.6,0.9,13.6,48.0,0,2016P18,1580.539064459421,1873.9343735993425,0.6809655097930682,0.43903862901650587,0.5205373259998174
2016-06-26 16:00:00,-68.5836,-43.0558,,-12.5,970.1,1.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 17:00:00,-68.5836,-43.0558,0.227,-12.7,969.9,0.4,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 18:00:00,-68.5636,-43.049,,-12.9,970.1,0.5,13.6,48.0,0,2016P18,277.2087544379412,2230.869334616939,0.6244517769483032,0.077002431788317,0.619685926282483
2016-06-26 19:00:00,-68.5636,-43.049,,-13.0,970.6,0.6,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 20:00:00,-68.5636,-43.049,0.208,-13.2,971.0,1.1,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 21:00:00,-68.553,-43.0686,,-13.3,971.3,1.2,13.6,48.0,0,2016P18,-799.7238687443067,1182.358577931267,0.39650577123668407,-0.22214551909564076,0.32843293831424086
2016-06-26 22:00:00,-68.553,-43.0686,,-13.4,971.8,1.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-26 23:00:00,-68.553,-43.0686,0.132,-13.5,972.8,1.8,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 00:00:00,-68.5434,-43.0652,,-13.6,974.0,2.7,13.6,48.0,0,2016P18,138.79291707252165,1070.8140182192515,0.29993648188742067,0.03855358807570046,0.2974483383942365
2016-06-27 01:00:00,-68.5434,-43.0652,,-13.7,974.8,3.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 02:00:00,-68.5434,-43.0652,0.1,-13.8,976.1,3.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 03:00:00,-68.5252,-43.0406,,-13.9,977.5,3.5,13.6,48.0,0,2016P18,1004.6354756962878,2030.0815222196381,0.6291849657557866,0.2790654099156355,0.5639115339498995
2016-06-27 04:00:00,-68.5252,-43.0406,,-14.0,978.5,3.8,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 05:00:00,-68.5252,-43.0406,0.21,-14.1,979.6,3.4,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 06:00:00,-68.5024,-43.0234,,-14.2,980.6,3.1,13.6,48.0,0,2016P18,702.9952106276305,2543.1727875338725,0.7329297128635988,0.19527644739656402,0.7064368854260756
2016-06-27 07:00:00,-68.5024,-43.0234,,-14.3,982.3,3.7,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 08:00:00,-68.5024,-43.0234,0.244,-14.4,982.6,3.0,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 09:00:00,-68.4842,-43.0224,,-14.5,983.2,2.6,13.6,48.0,0,2016P18,40.91311682211989,2030.0715208665467,0.564023264158902,0.01136475467281108,0.563908755796263
2016-06-27 10:00:00,-68.4842,-43.0224,,-14.6,984.3,2.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 11:00:00,-68.4842,-43.0224,0.188,-14.6,985.3,2.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 12:00:00,-68.4748,-43.009,,-14.7,985.7,2.5,13.6,52.0,0,2016P18,548.6774887447189,1048.4967374404864,0.32871715616326047,0.15241041354019969,0.29124909373346847
2016-06-27 13:00:00,-68.4748,-43.009,,-14.7,986.2,1.9,13.6,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 14:00:00,-68.4748,-43.009,0.11,-14.8,986.5,1.2,13.6,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 15:00:00,-68.4624,-42.9866,,-14.8,987.3,1.6,13.6,48.0,0,2016P18,917.5735539055119,1383.121541517968,0.4610580981438567,0.2548815427515311,0.3842004281994355
2016-06-27 16:00:00,-68.4624,-42.9866,,-14.9,987.0,0.7,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 17:00:00,-68.4624,-42.9866,0.154,-14.9,987.3,0.8,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 18:00:00,-68.446,-42.969,,-15.0,987.7,0.4,13.6,48.0,0,2016P18,721.345866957175,1829.2866092394381,0.5462151872201254,0.2003738519325486,0.5081351692331773
2016-06-27 19:00:00,-68.446,-42.969,,-15.0,987.2,0.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 20:00:00,-68.446,-42.969,0.182,-15.0,987.1,-0.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 21:00:00,-68.4346,-42.9782,,-15.1,986.8,-0.9,13.6,48.0,0,2016P18,-377.3403632180393,1271.575148077817,0.36843943365890597,-0.10481676756056646,0.3532153189105047
2016-06-27 22:00:00,-68.4346,-42.9782,,-15.1,986.7,-0.5,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-27 23:00:00,-68.4346,-42.9782,0.123,-15.1,986.5,-0.5,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 00:00:00,-68.4334,-42.9906,,-15.1,986.5,-0.2,13.6,48.0,0,2016P18,-508.8451261736412,133.84991397409996,0.14615418722369974,-0.14134586838156699,0.03718053165947221
2016-06-28 01:00:00,-68.4334,-42.9906,,-15.2,985.7,-1.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 02:00:00,-68.4334,-42.9906,0.049,-15.2,986.2,-0.4,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 03:00:00,-68.4286,-42.9914,,-15.2,986.4,-0.2,13.6,48.0,0,2016P18,-32.8304559375363,535.3994623078032,0.14900141453585103,-0.009119571093760083,0.14872207286327868
2016-06-28 04:00:00,-68.4286,-42.9914,,-15.2,986.9,1.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 05:00:00,-68.4286,-42.9914,0.05,-15.2,987.0,0.8,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 06:00:00,-68.4166,-42.9904,,-15.2,987.4,1.1,13.6,48.0,0,2016P18,41.04676006263401,1338.4973003365255,0.3719795912694307,0.011401877795176114,0.3718048056490349
2016-06-28 07:00:00,-68.4166,-42.9904,,-15.2,987.9,1.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 08:00:00,-68.4166,-42.9904,0.124,-15.2,988.5,1.5,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 09:00:00,-68.4012,-43.002,,-15.2,989.1,1.7,13.6,48.0,0,2016P18,-476.39441525120907,1717.735363977834,0.49515916037220753,-0.13233178201422474,0.477148712216065
2016-06-28 10:00:00,-68.4012,-43.002,,-15.1,989.9,2.0,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 11:00:00,-68.4012,-43.002,0.165,-15.0,990.3,1.8,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 12:00:00,-68.3896,-43.0118,,-15.0,991.5,2.4,13.6,52.0,0,2016P18,-402.74433419141434,1293.8764782437086,0.3764190577982692,-0.11187342616428177,0.35941013284547463
2016-06-28 13:00:00,-68.3896,-43.0118,,-14.9,992.5,2.6,13.6,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 14:00:00,-68.3896,-43.0118,0.125,-14.8,993.1,2.7,13.6,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 15:00:00,-68.3796,-43.002,,-14.8,993.6,2.1,13.6,48.0,0,2016P18,402.950094220225,1115.4093029209876,0.32943398562595066,0.11193058172784029,0.3098359174780521
2016-06-28 16:00:00,-68.3796,-43.002,,-14.8,994.6,2.1,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 17:00:00,-68.3796,-43.002,0.11,-14.8,995.5,2.5,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 18:00:00,-68.3642,-42.984,,-14.8,996.4,2.7,13.6,48.0,0,2016P18,740.4381901324059,1717.7276918729606,0.5195882998094755,0.2056772750367794,0.47714658107582236
2016-06-28 19:00:00,-68.3642,-42.984,,-14.7,996.5,1.9,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 20:00:00,-68.3642,-42.984,0.173,-14.7,997.2,1.7,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 21:00:00,-68.348,-42.973,,-14.7,998.2,1.8,13.6,48.0,0,2016P18,452.79656824050835,1806.9568494867947,0.5174514490940862,0.12577682451125233,0.5019324581907763
2016-06-28 22:00:00,-68.348,-42.973,,-14.6,998.1,1.6,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-28 23:00:00,-68.348,-42.973,0.172,-14.5,998.5,1.3,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 00:00:00,-68.3394,-42.9712,,-14.5,998.8,0.6,13.6,48.0,0,2016P18,74.14674879185904,959.2472599015586,0.2672524015623094,0.020596319108849733,0.26645757219487737
2016-06-29 01:00:00,-68.3394,-42.9712,,-14.5,999.4,1.2,13.6,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 02:00:00,-68.3394,-42.9712,0.089,-14.5,998.9,0.5,13.6,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 03:00:00,-68.3394,-42.9726,,-14.6,999.4,0.6,13.6,48.0,0,2016P18,-57.69147789166588,0.0,0.016025410525462747,-0.016025410525462747,0.0
2016-06-29 04:00:00,-68.3394,-42.9726,,-14.8,999.5,0.2,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 05:00:00,-68.3394,-42.9726,0.005,-14.9,1000.1,1.2,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 06:00:00,-68.3374,-42.9742,,-15.1,999.8,0.4,13.4,48.0,0,2016P18,-65.93311759033521,223.08061513490816,0.06461670992040294,-0.018314754886204227,0.061966837537474485
2016-06-29 07:00:00,-68.3374,-42.9742,,-15.2,1000.0,0.5,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 08:00:00,-68.3374,-42.9742,0.022,-15.4,999.6,-0.5,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 09:00:00,-68.3338,-42.9792,,-15.5,999.6,-0.2,13.4,48.0,0,2016P18,-206.05908508627843,401.5449712525783,0.1253694264681989,-0.057238634746188455,0.11154026979238287
2016-06-29 10:00:00,-68.3338,-42.9792,,-15.7,999.1,-0.9,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 11:00:00,-68.3338,-42.9792,0.042,-15.8,998.8,-0.8,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 12:00:00,-68.3344,-42.9992,,-15.8,997.9,-1.8,13.4,52.0,0,2016P18,-824.3666015914373,-66.92414973322218,0.22974407655634146,-0.22899072266428813,-0.018590041592561717
2016-06-29 13:00:00,-68.3344,-42.9992,,-15.9,997.2,-2.0,13.4,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 14:00:00,-68.3344,-42.9992,0.077,-15.9,996.0,-2.8,13.4,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 15:00:00,-68.344,-43.0242,,-15.9,995.4,-2.4,13.4,48.0,0,2016P18,-1030.4311112691364,-1070.78705623505,0.4127943389521927,-0.2862308642414268,-0.29744084895418055
2016-06-29 16:00:00,-68.344,-43.0242,,-15.9,994.1,-3.0,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 17:00:00,-68.344,-43.0242,0.138,-15.8,993.4,-2.6,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 18:00:00,-68.3536,-43.0466,,-15.9,992.4,-3.1,13.4,48.0,0,2016P18,-922.8772100248773,-1070.788299256197,0.3926691196756603,-0.2563547805624659,-0.2974411942378325
2016-06-29 19:00:00,-68.3536,-43.0466,,-15.8,991.2,-2.9,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 20:00:00,-68.3536,-43.0466,0.131,-15.7,990.0,-3.4,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 21:00:00,-68.3606,-43.0776,,-15.4,988.8,-3.6,13.4,48.0,0,2016P18,-1276.6576551711312,-780.7839182531422,0.41569129314521647,-0.35462712643642536,-0.21688442173698397
2016-06-29 22:00:00,-68.3606,-43.0776,,-15.3,987.3,-3.8,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-29 23:00:00,-68.3606,-43.0776,0.139,-15.1,986.1,-3.9,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 00:00:00,-68.3686,-43.1346,,-14.9,984.6,-4.2,13.4,48.0,0,2016P18,-2346.6807338264944,-892.3252867550714,0.6973912413490828,-0.6518557593962484,-0.24786813520974205
2016-06-30 01:00:00,-68.3686,-43.1346,,-14.7,983.1,-4.2,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 02:00:00,-68.3686,-43.1346,0.232,-14.6,981.5,-4.6,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 03:00:00,-68.381,-43.2016,,-14.4,980.2,-4.4,13.4,48.0,0,2016P18,-2757.4091246199314,-1383.1058987470617,0.8569022143243981,-0.7659469790610921,-0.3841960829852949
2016-06-30 04:00:00,-68.381,-43.2016,,-14.2,979.3,-3.8,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 05:00:00,-68.381,-43.2016,0.286,-14.1,978.3,-3.2,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 06:00:00,-68.3916,-43.257,,-13.9,976.9,-3.3,13.4,44.0,0,2016P18,-2278.763770625528,-1182.3341037681623,0.7131198979350676,-0.632989936284869,-0.32842613993560066
2016-06-30 07:00:00,-68.3916,-43.257,,-13.8,976.2,-3.1,13.4,44.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 08:00:00,-68.3916,-43.257,0.238,-13.7,975.3,-3.0,13.4,44.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 09:00:00,-68.3924,-43.3156,,-13.5,974.4,-2.5,13.4,48.0,0,2016P18,-2409.2648817387035,-89.23282395137817,0.6696991082726051,-0.6692402449274176,-0.024786895542049492
2016-06-30 10:00:00,-68.3924,-43.3156,,-13.4,973.5,-2.7,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 11:00:00,-68.3924,-43.3156,0.223,-13.4,972.6,-2.7,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 12:00:00,-68.387,-43.3914,,-13.3,972.3,-2.1,13.4,52.0,0,2016P18,-3116.3112924929114,602.321394442362,0.8816627780283317,-0.8656420256924754,0.16731149845621168
2016-06-30 13:00:00,-68.387,-43.3914,,-13.3,971.7,-1.7,13.4,52.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 14:00:00,-68.387,-43.3914,0.294,-13.3,971.2,-1.4,13.4,52.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 15:00:00,-68.3826,-43.4712,,-13.3,970.9,-1.4,13.4,48.0,0,2016P18,-3281.5403457851626,490.7801051438704,0.9216770540830516,-0.9115389849403229,0.13632780698440844
2016-06-30 16:00:00,-68.3826,-43.4712,,-13.3,970.4,-1.3,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 17:00:00,-68.3826,-43.4712,0.307,-13.4,969.8,-1.4,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 18:00:00,-68.3752,-43.5296,,-13.4,969.6,-1.3,13.4,48.0,0,2016P18,-2401.9934121899346,825.4023160504024,0.705515163735837,-0.6672203922749819,0.2292784211251118
2016-06-30 19:00:00,-68.3752,-43.5296,,-13.4,969.4,-1.0,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 20:00:00,-68.3752,-43.5296,0.235,-13.5,969.6,-0.2,13.4,48.0,120,2016P18,0.0,0.0,0.0,0.0,0.0
2016-06-30 21:00:00,-68.3574,-43.5774,,-13.5,969.5,-0.1,13.4,48.0,0,2016P18,-1966.6553366187825,1985.4241707516635,0.7762704814725089,-0.5462931490607729,0.5515067140976843
2016-06-30 22:00:00,-68.3574,-43.5774,,-13.6,970.0,0.5,13.4,48.0,60,2016P18,0.0,0.0,0.0,0.0,0.0
