time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,surf temperature (degC),barometric_pressure (hPa),air temperature (degC), VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-09-10 08:30:00,-54.5374,14.5926,40,2019,9,10,8,30,-1.2,1011.0,2.2,14.6,0,36,40,7, 28272521EC9526457FFC01FFC000AD285DB146527F,ISVP1_30min,297.7675462083379,-267.15591446828364,400.04723997338056,1800.0,0.22224846665187808,0.1654264145601877,-0.1484199524823798,889.8547132913316,278.0329263068051,932.2787774467052
2019-09-10 09:00:00,-54.5394,14.5962,40,2019,9,10,9,0,-1.2,1012.1,2.7,14.6,0,36,40,7, 282725240CAB2646BFFC01FFC000AD25DDB16A527F,ISVP1_30min,233.02179914317014,-222.63001021190473,322.2782653591035,1800.0,0.1790434807550575,0.12945655507953896,-0.12368333900661374,890.0720235950964,277.8102962965929,932.4198453031073
2019-09-10 09:30:00,-54.5414,14.6002,40,2019,9,10,9,30,-1.2,1013.0,3.4,14.6,0,40,30,10, 28272525ECBD26487FFC02BFC000AD235DB1923EBF,ISVP1_30min,258.90045071030414,-222.63008428960052,341.45804692347383,1800.0,0.18969891495748545,0.14383358372794675,-0.12368338016088917,890.3134787581988,277.58766621230336,932.5840460203675
2019-09-10 10:00:00,-54.544,14.605,40,2019,9,10,10,0,-1.2,1013.4,2.4,14.6,0,40,24,10, 282725280CC52645FFFC02BFC000AD201DB1C232BF,ISVP1_30min,310.6653491208583,-289.41922031940095,424.5897363746264,1800.0,0.23588318687479246,0.17259186062269907,-0.16078845573300052,890.6032239393603,277.2982469919841,932.7745817055746
2019-09-10 10:30:00,-54.5472,14.6104,40,2019,9,10,10,30,-1.2,1014.6,2.5,14.6,0,44,28,11, 28272529ECDD26463FFC02FFC000AD1C1DB1F83AFF,ISVP1_30min,349.47629921854264,-356.2084430161937,499.0171726418934,1800.0,0.2772317625788297,0.194153499565857,-0.19789357945344094,890.9291859447726,276.94203854896773,932.9800143003456
2019-09-10 11:00:00,-54.551,14.6178,40,2019,9,10,11,0,-1.2,1014.4,1.4,14.6,0,40,30,1, 2827252C0CD926437FFC007FC000AD175DB2423EBF,ISVP1_30min,478.8744901447609,-422.9977723673053,638.9427930097555,1800.0,0.3549682183387531,0.26604138341375605,-0.2349987624262807,891.3758723421231,276.51904077660026,933.2811611222484
2019-09-10 11:30:00,-54.5552,14.626,40,2019,9,10,11,30,-1.3,1013.9,0.5,14.6,0,40,26,8, 2827252DECCF25C13FFC023FC000AD121DB29436BF,ISVP1_30min,530.5953900667338,-467.52416475380295,707.1847796642759,1800.0,0.3928804331468199,0.294775216703741,-0.2597356470854461,891.8708460845888,276.05151661184664,933.6155771618965
2019-09-10 12:00:00,-54.559,14.6352,40,2019,9,10,12,0,-1.4,1013.6,-1.0,14.6,0,40,28,8, 282725300CC9253D7FFC023FC000AD0D5DB2F03ABF,ISVP1_30min,595.2409884388292,-422.9983352691689,730.2324465251613,1800.0,0.40568469251397854,0.33068943802157175,-0.23499907514953827,892.4261786267872,275.62851827657767,934.0211798378836
2019-09-10 12:30:00,-54.5622,14.6452,40,2019,9,10,12,30,-1.4,1012.1,-2.3,14.6,0,40,24,7, 28272531ECAB253A3FFC01FFC000AD095DB35432BF,ISVP1_30min,646.940927793393,-356.20933180771607,738.5239685488045,1800.0,0.41029109363822475,0.359411626551885,-0.19789407322650893,893.0297963325369,275.2723089447697,934.4929433706372
2019-09-10 13:00:00,-54.566,14.655,40,2019,9,10,13,0,-1.3,1011.3,-2.5,14.6,0,40,24,9, 282725340C9B25B9BFFC027FC000AD049DB3B632BF,ISVP1_30min,633.9524703701462,-422.9988277660352,762.1179324618015,1800.0,0.42339885136766753,0.35219581687230345,-0.23499934875890846,893.6213370092328,274.8493101170037,934.9338143579799
2019-09-10 13:30:00,-54.5696,14.6658,40,2019,9,10,13,30,-1.3,1009.9,-3.7,14.6,0,40,24,7, 28272535EC7F25B6BFFC01FFC000AD001DB42232BF,ISVP1_30min,698.5765338797822,-400.7359781694556,805.3561310916562,1800.0,0.4474200728286979,0.3880980743776568,-0.2226310989830309,894.2732336155924,274.4485741388343,935.4392744631407
2019-09-10 14:00:00,-54.5736,14.6774,40,2019,9,10,14,0,-1.4,1008.7,-3.3,14.6,0,40,28,9, 282725380C672537BFFC027FC000ACFB1DB4963ABF,ISVP1_30min,750.2568369284742,-445.26247936306424,872.4356691965673,1800.0,0.48468648288698185,0.4168093538491523,-0.24736804409059124,894.9734125902513,274.0033116594709,935.9782177186589
2019-09-10 14:30:00,-54.577,14.6896,40,2019,9,10,14,30,-1.2,1015.8,4.4,14.6,0,40,30,11, 28272539ECF5264AFFFC02FFC000ACF6DDB5103EBF,ISVP1_30min,788.9859700677916,-378.4733403397156,875.0662433848745,1800.0,0.48614791299159693,0.4383255389265509,-0.21026296685539755,895.7098007076773,273.6248383191316,936.5717266867273
2019-09-10 15:00:00,-54.5802,14.7026,40,2019,9,10,15,0,-1.2,1015.6,5.7,14.6,0,40,28,8, 2827253C0CF1264E3FFC023FC000ACF2DDB5923ABF,ISVP1_30min,840.6527789297156,-356.2103981524554,913.0076354961026,1800.0,0.5072264641645015,0.4670293216276198,-0.19789466564025301,896.4944686535772,273.26862792097864,937.2182645106069
2019-09-10 15:30:00,-54.5828,14.7168,40,2019,9,10,15,30,-1.2,1015.4,6.7,14.6,0,40,26,7, 2827253DECED2650BFFC01FFC000ACEF9DB62036BF,ISVP1_30min,918.1795547024789,-289.4210880691701,962.7140078407423,1800.0,0.534841115467079,0.5100997526124883,-0.16078949337176116,897.3515581443709,272.97920683290937,937.9538721425774
2019-09-10 16:00:00,-54.5848,14.7308,40,2019,9,10,16,0,-1.2,1015.2,-0.6,14.6,0,40,30,8, 282725400CE9263E7FFC023FC000ACED1DB6AC3EBF,ISVP1_30min,905.1898166203191,-222.6316913532757,932.1660120965295,1800.0,0.5178700067202942,0.5028832314557329,-0.12368427297404205,898.1965663937799,272.7565751415561,938.6976196648883
2019-09-10 16:30:00,-54.5864,14.7448,40,2019,9,10,16,30,-1.2,1014.8,-0.8,14.6,0,40,54,10, 28272541ECE1263DFFFC02BFC000ACEB1DB7386EBF,ISVP1_30min,905.1454832445808,-178.10540638953822,922.5019683573842,1800.0,0.5125010935318801,0.5028586018025448,-0.09894744799418789,899.041565143464,272.57846973516644,939.4545002387155
2019-09-10 17:00:00,-54.588,14.7568,40,2019,9,10,17,0,-1.3,1014.5,-0.9,14.6,0,40,42,11, 282725440CDB25BDBFFC02FFC000ACE91DB7B056BF,ISVP1_30min,775.8085852611727,-178.10545377491658,795.9902723207811,1800.0,0.4422168179559895,0.43100476958954037,-0.0989474743193981,899.7658422181808,272.4003642813915,940.0960213101781
2019-09-10 17:30:00,-54.5898,14.7688,40,2019,9,10,17,30,-1.3,1014.3,-0.9,14.6,0,44,24,10, 28272545ECD725BDBFFC02BFC000ACE6DDB82832FF,ISVP1_30min,775.7781839322539,-200.36869213303217,801.2361720818199,1800.0,0.44513120671212214,0.43098787996236326,-0.11131594007390676,900.490112301153,272.1999955892589,940.7312474617476
2019-09-10 18:00:00,-54.5916,14.7806,40,2019,9,10,18,0,-1.3,1014.0,-0.8,14.6,0,44,24,7, 282725480CD125BDFFFC01FFC000ACE49DB89E32FF,ISVP1_30min,762.8149153748232,-200.36875210109335,788.6914681526915,1800.0,0.4381619267514953,0.423786064097124,-0.11131597338949631,901.2023043926229,271.99962683715756,941.355082018537
2019-09-10 18:30:00,-54.593,14.7904,40,2019,9,10,18,30,-1.3,1013.6,-0.9,14.6,0,44,24,10, 28272549ECC925BDBFFC02BFC000ACE2DDB90032FF,ISVP1_30min,633.49631953251,-155.84240420233712,652.383661512764,1800.0,0.3624353675070911,0.35194239974028335,-0.08657911344574284,901.7937808131019,271.84378443295543,941.8763540125742
2019-09-10 19:00:00,-54.5942,14.799,40,2019,9,10,19,0,-1.2,1013.3,-1.0,14.6,0,44,28,7, 2827254C0CC3263D7FFC01FFC000ACE15DB9563AFF,ISVP1_30min,555.906276344731,-133.57923247510215,571.7300057090775,1800.0,0.3176277809494875,0.30883682019151726,-0.07421068470839008,902.3128276991966,271.7102052004801,942.3347996548823
2019-09-10 19:30:00,-54.5954,14.8076,40,2019,9,10,19,30,-1.2,1013.1,-0.9,14.6,0,40,48,6, 2827254DECBF263DBFFC01BFC000ACDFDDB9AC62BF,ISVP1_30min,555.8899343154948,-133.57925912507355,571.7141222164174,1800.0,0.31761895678689855,0.30882774128638596,-0.07421069951392975,902.8318709839534,271.5766259413551,942.7933235985905
2019-09-10 20:00:00,-54.5966,14.8148,40,2019,9,10,20,0,-1.3,1012.7,-0.9,14.6,0,40,24,13, 282725500CB725BDBFFC037FC000ACDE5DB9F432BF,ISVP1_30min,465.3825422593665,-133.57928577597696,484.1738698321205,1800.0,0.26898548324006694,0.2585458568107592,-0.0742107143199872,903.2664160790727,271.44304665557894,943.1710057004483
2019-09-10 20:30:00,-54.5984,14.822,40,2019,9,10,20,30,-1.3,1012.5,-0.8,14.6,0,40,42,11, 28272551ECB325BDFFFC02FFC000ACDC1DBA3C56BF,ISVP1_30min,465.3688601475518,-200.368978631577,506.67139606740477,1800.0,0.28148410892633596,0.2585382556375288,-0.111316099239765,903.7009586472414,271.24267767694715,943.5295505988687
2019-09-10 21:00:00,-54.5996,14.8284,40,2019,9,10,21,0,-1.3,1012.1,-1.0,14.6,0,40,24,8, 282725540CAB25BD7FFC023FC000ACDA9DBA7C32BF,ISVP1_30min,413.64296589900346,-133.57935240110015,434.6768300998127,1800.0,0.2414871278332293,0.22980164772166858,-0.07421075133394453,904.0872165854481,271.10909832454576,943.8611329997497
2019-09-10 21:30:00,-54.6008,14.8344,40,2019,9,10,21,30,-1.3,1012.0,-0.7,14.6,0,40,24,8, 28272555ECA925BE3FFC023FC000ACD91DBAB832BF,ISVP1_30min,387.77887835657054,-133.57937904944168,410.14132808912876,1800.0,0.22785629338284932,0.21543271019809473,-0.07421076613857872,904.4493315875422,270.97551894549656,944.1696485679537
2019-09-10 22:00:00,-54.6018,14.841,40,2019,9,10,22,0,-1.3,1011.6,-0.9,14.6,0,40,24,9, 282725580CA125BDBFFC027FC000ACD7DDBAFA32BF,ISVP1_30min,426.5442235670491,-111.31616956421892,440.8301989030092,1800.0,0.24490566605722733,0.23696901309280505,-0.06184231642456607,904.8476560603033,270.8642027759324,944.5192941508745
2019-09-10 22:30:00,-54.603,14.8486,40,2019,9,10,22,30,-1.3,1011.3,-0.9,14.6,0,40,28,10, 28272559EC9B25BDBFFC02BFC000ACD65DBB463ABF,ISVP1_30min,491.16010017638814,-133.5794279058886,509.0006950534981,1800.0,0.28277816391861005,0.27286672232021564,-0.07421079328104922,905.3063300908893,270.7306233480263,944.9204314232205
2019-09-10 23:00:00,-54.6036,14.857,40,2019,9,10,23,0,-1.3,1011.1,-0.8,14.6,0,40,26,7, 2827255C0C9725BDFFFC01FFC000ACD59DBB9A36BF,ISVP1_30min,542.8451995462552,-66.78972394532651,546.9385503830449,1800.0,0.3038547502128027,0.30158066641458625,-0.03710540219184806,905.8132823151461,270.6638336240811,945.3870177078924
2019-09-10 23:30:00,-54.6044,14.8656,40,2019,9,10,23,30,-1.3,1010.9,-0.7,14.6,0,40,60,10, 2827255DEC9325BE3FFC02BFC000ACD49DBBF07ABF,ISVP1_30min,555.7619132228361,-89.05297562323041,562.8514339117019,1800.0,0.3126952410620566,0.3087566184571312,-0.049473875346239114,906.332301256985,270.5747806484578,945.8588437101719
2019-09-11 00:00:00,-54.6052,14.8756,40,2019,9,11,0,0,-1.3,1010.6,-0.7,14.6,0,40,72,11, 282725800C8D25BE3FFC02FFC000ACD39DBC5492BF,ISVP1_30min,646.2221127791779,-89.0529874682129,652.3292524651936,1800.0,0.3624051402584409,0.35901228487732106,-0.049473881926784945,906.9358071054298,270.4857276609895,946.4116900579115
2019-09-11 00:30:00,-54.606,14.8864,40,2019,9,11,0,30,-1.4,1010.6,-0.5,14.6,0,44,26,7, 28272581EC8D253EBFFC01FFC000ACD29DBCC036FF,ISVP1_30min,697.9061980782625,-89.05299930996865,703.5648498910077,1800.0,0.39086936105055986,0.3877256655990347,-0.04947388850553814,907.5875879240508,270.3966746616792,947.0108718604505
2019-09-11 01:00:00,-54.6074,14.897,40,2019,9,11,1,0,-1.4,1010.2,-0.7,14.6,0,40,28,9, 282725840C85253E3FFC027FC000ACD0DDBD2A3ABF,ISVP1_30min,684.9685788898652,-155.8427772913179,702.4734338750987,1800.0,0.3902630188194993,0.38053809938325844,-0.08657932071739884,908.227293172051,270.24083188438806,947.5795076299386
2019-09-11 01:30:00,-54.6098,14.9072,40,2019,9,11,1,30,-1.4,1010.0,-0.6,14.6,0,40,24,7, 28272585EC81253E7FFC01FFC000ACCDDDBD9032BF,ISVP1_30min,659.0980915027367,-267.1591311644132,711.1851345374663,1800.0,0.3951028525208146,0.3661656063904093,-0.14842173953578514,908.8428533997459,269.9736727532236,948.0934110917851
2019-09-11 02:00:00,-54.6126,14.9178,40,2019,9,11,2,0,-1.3,1009.3,-1.2,14.6,0,40,32,1, 282725880C7325BCFFFC007FC000ACCA5DBDFA42BF,ISVP1_30min,684.9047828366995,-311.68578773675563,752.4909247490419,1800.0,0.4180505137494677,0.3805026571314997,-0.17315877096486423,909.4825478368713,269.6619869654869,948.6179905705043
2019-09-11 02:30:00,-54.615,14.9294,40,2019,9,11,2,30,-1.4,1008.7,-1.4,14.6,0,40,30,9, 28272589EC67253C7FFC027FC000ACC75DBE6E3EBF,ISVP1_30min,749.4669970222848,-267.159362092535,795.6600432215329,1800.0,0.44203335734529603,0.4163705539012693,-0.1484218678291861,910.1825844854502,269.3948276033947,949.213311242566
2019-09-11 03:00:00,-54.6172,14.9412,40,2019,9,11,3,0,-1.4,1008.3,-1.7,14.6,0,44,24,10, 2827258C0C5F253BBFFC02BFC000ACC49DBEE432FF,ISVP1_30min,762.3439848130919,-244.89617554284735,800.7137365976787,1800.0,0.44484096477648816,0.42352443600727324,-0.13605343085713742,910.8946839494005,269.1499314278517,949.8267267427756
2019-09-11 03:30:00,-54.6202,14.9528,40,2019,9,11,3,30,-1.4,1008.1,-1.2,14.6,0,40,46,7, 2827258DEC5B253CFFFC01FFC000ACC0DDBF585EBF,ISVP1_30min,749.3824772405466,-333.9494746043741,820.4244930423005,1800.0,0.45579138502350025,0.4163235984669703,-0.18552748589131893,911.5947072586148,268.8159819532474,950.4035682042698
2019-09-11 04:00:00,-54.6226,14.9648,40,2019,9,11,4,0,-1.3,1007.9,-0.9,14.6,0,44,36,8, 282725900C5725BDBFFC023FC000ACBDDDBFD04AFF,ISVP1_30min,775.166227192565,-267.1596995766439,819.912791007579,1800.0,0.4555071061153217,0.43064790399586944,-0.1484220553203577,912.3188623357438,268.54882225367123,951.0227003113122
2019-09-11 04:30:00,-54.625,14.9762,40,2019,9,11,4,30,-1.4,1007.8,-0.5,14.6,0,44,30,9, 28272591EC55253EBFFC027FC000ACBADDC0423EFF,ISVP1_30min,736.3645754020573,-267.1598061434166,783.3308049129946,1800.0,0.43518378050721923,0.40909143077892074,-0.14842211452412032,913.0068030914281,268.2816624475275,951.607310237179
2019-09-11 05:00:00,-54.6278,14.9874,40,2019,9,11,5,0,-1.4,1007.6,-0.5,14.6,0,40,28,11, 282725940C51253EBFFC02FFC000ACB75DC0B23ABF,ISVP1_30min,723.4033172265194,-311.68657518558666,787.6933924600693,1800.0,0.43760744025559406,0.4018907317925108,-0.17315920843643703,913.682668474453,267.96997587234165,952.1680138713023
2019-09-11 05:30:00,-54.63,14.9994,40,2019,9,11,5,30,-1.4,1007.5,-0.4,14.6,0,44,24,10, 28272595EC4F253EFFFC02BFC000ACB49DC12A32FF,ISVP1_30min,775.0217540814767,-244.89669653878815,812.793400117853,1800.0,0.45155188895436277,0.43056764115637597,-0.13605372029932675,914.4068030915005,267.7250791758031,952.7940593641987
2019-09-11 06:00:00,-54.6314,15.012,40,2019,9,11,6,0,-1.4,1007.5,-0.3,14.6,0,40,22,11, 282725980C4F253F3FFC02FFC000ACB2DDC1A82EBF,ISVP1_30min,813.7289267601817,-155.8433989635678,828.5179124477604,1800.0,0.46028772913764465,0.4520716259778787,-0.086579666090871,915.1671367903253,267.5692357768398,953.480038697824
2019-09-11 06:30:00,-54.6326,15.0248,40,2019,9,11,6,30,-1.4,1007.5,-0.1,14.6,0,44,24,8, 28272599EC4F253FBFFC023FC000ACB15DC22832FF,ISVP1_30min,826.6168688080411,-133.58008511105695,837.3404844722888,1800.0,0.4651891580401605,0.45923159378224504,-0.07421115839503163,915.9395312481416,267.4356556917286,954.1839732663352
2019-09-11 07:00:00,-54.6334,15.0374,40,2019,9,11,7,0,-1.4,1007.6,0.1,14.6,0,44,24,8, 2827259C0C5125403FFC023FC000ACB05DC2A632FF,ISVP1_30min,813.6770257404412,-89.05340487541682,818.5357726683151,1800.0,0.4547420959268417,0.4520427920780229,-0.04947411381967601,916.6998491314497,267.3466022868535,954.88890408882
2019-09-11 07:30:00,-54.6336,15.05,40,2019,9,11,7,30,-1.4,1007.6,0.0,14.6,0,40,22,10, 2827259DEC51253FFFFC02BFC000ACB01DC3242EBF,ISVP1_30min,813.6610558552086,-22.26335306916216,813.9655832437236,1800.0,0.4522031018020687,0.4520339199195603,-0.012368529482867867,917.4601591593059,267.32433893378396,955.6126023818457
2019-09-11 08:00:00,-54.6334,15.0622,40,2019,9,11,8,0,-1.4,1007.4,-0.1,14.6,0,40,40,17, 282725A00C4D253FBFFC047FC000ACB05DC39E52BF,ISVP1_30min,787.8266804609484,22.26335306916216,788.1411899755014,1800.0,0.43785621665305635,0.43768148914497135,0.012368529482867867,918.196324869313,267.3466022868535,956.3256227655087
2019-09-11 08:30:00,-54.6332,15.073,40,2019,9,11,8,30,-1.4,1007.1,-0.5,14.6,0,40,24,7, 282725A1EC47253EBFFC01FFC000ACB09DC40A32BF,ISVP1_30min,697.4237624094781,22.26335232844914,697.7790203426101,1800.0,0.3876550113014501,0.38745764578304337,0.012368529071360634,918.8480063916223,267.36886563918154,956.9575587052132
2019-09-11 09:00:00,-54.6336,15.0832,40,2019,9,11,9,0,-1.4,1006.9,-0.7,14.6,0,40,24,8, 282725A40C43253E3FFC023FC000ACB01DC47032BF,ISVP1_30min,658.6812299139751,-44.52670539752957,660.1845121892404,1800.0,0.3667691734384669,0.3659340166188751,-0.024737058554183095,919.463478073083,267.32433893378396,957.5361035995643
2019-09-11 09:30:00,-54.635,15.0932,40,2019,9,11,9,30,-1.4,1006.8,-0.7,14.6,0,44,36,9, 282725A5EC41253E3FFC027FC000ACAE5DC4D44AFF,ISVP1_30min,645.7595744145021,-155.84349219755012,664.2985940135105,1800.0,0.3690547744519503,0.35875531911916786,-0.08657971788752784,920.066876669621,267.16849544158634,958.0720549630454
2019-09-11 10:00:00,-54.6372,15.1034,40,2019,9,11,10,0,-1.4,1006.7,-0.3,14.6,0,40,24,10, 282725A80C3F253F3FFC02BFC000ACAB9DC53A32BF,ISVP1_30min,658.6521415069392,-244.89698956441822,702.707036402363,1800.0,0.39039279800131277,0.365917856392744,-0.13605388309134345,920.6823381216514,266.92359845202213,958.59489626209
2019-09-11 10:30:00,-54.6394,15.1134,40,2019,9,11,10,30,-1.4,1006.5,-0.4,14.6,0,44,24,31, 282725A9EC3B253EFFFC07FFC000ACA8DDC59E32FF,ISVP1_30min,645.7025373912339,-244.89707909599463,690.5840616052674,1800.0,0.3836578120029263,0.35872363188401885,-0.13605393283110812,921.2857266825989,266.6787013729264,959.1063131660821
2019-09-11 11:00:00,-54.6414,15.1232,40,2019,9,11,11,0,-1.4,1006.3,-0.5,14.6,0,40,28,10, 282725AC0C37253EBFFC02BFC000ACA65DC6003ABF,ISVP1_30min,632.7543265815962,-222.63378595848417,670.7785330926574,1800.0,0.3726547406070319,0.3515301814342201,-0.12368543664360232,921.8770426474466,266.4560675869678,959.6124830963345
2019-09-11 11:30:00,-54.643,15.1316,40,2019,9,11,11,30,-1.4,1006.1,-0.6,14.6,0,40,24,19, 282725ADEC33253E7FFC04FFC000ACA45DC65432BF,ISVP1_30min,542.3342325241839,-178.1070820384431,570.831457121841,1800.0,0.31712858728991167,0.30129679584676883,-0.09894837891024617,922.3838810992362,266.2779605049293,960.049986387352
2019-09-11 12:00:00,-54.6442,15.139,40,2019,9,11,12,0,-1.4,1005.9,-0.6,14.6,0,40,28,10, 282725B00C2F253E7FFC02BFC000ACA2DDC69E3ABF,ISVP1_30min,477.7518730334206,-133.58034260348535,496.07515571433953,1800.0,0.2755973087301886,0.2654177072407892,-0.07421130144638075,922.8303787293743,266.14438016232583,960.4419498323618
2019-09-11 12:30:00,-54.6462,15.146,40,2019,9,11,12,30,-1.4,1005.8,-0.5,14.6,0,44,30,7, 282725B1EC2D253EBFFC01FFC000ACA05DC6E43EFF,ISVP1_30min,451.91413747760464,-222.6339635285313,503.777996113914,1800.0,0.27987666450773,0.25106340970978036,-0.1236855352936285,923.252738841797,265.92174619879705,960.7861337885226
2019-09-11 13:00:00,-54.6484,15.1518,40,2019,9,11,13,0,-1.4,1005.6,-0.5,14.6,0,40,30,9, 282725B40C29253EBFFC027FC000AC9D9DC71E3EBF,ISVP1_30min,374.4247616732215,-244.89744533293148,447.4021243631336,1800.0,0.24855673575729645,0.20801375648512305,-0.13605413629607305,923.6026925135556,265.6768487534644,961.0546922948041
2019-09-11 13:30:00,-54.6514,15.1578,40,2019,9,11,13,30,-1.4,1005.5,-0.4,14.6,0,44,24,8, 282725B5EC27253EFFFC023FC000AC99DDC75A32FF,ISVP1_30min,387.3150436450848,-333.95120608186465,511.4062485708656,1800.0,0.2841145825393698,0.21517502424726934,-0.18552844782325814,923.964711788332,265.34289754738256,961.3103775102692
2019-09-11 14:00:00,-54.6552,15.1654,40,2019,9,11,14,0,-1.4,1005.6,-0.2,14.6,0,44,28,8, 282725B80C29253F7FFC023FC000AC951DC7A63AFF,ISVP1_30min,490.5629251706989,-423.00509999110517,647.7540414158121,1800.0,0.35986335634211786,0.27253495842816605,-0.23500283332839175,924.4232669586148,264.9198924473915,961.6345074448899
2019-09-11 14:30:00,-54.6584,15.1744,40,2019,9,11,14,30,-1.3,1005.4,-0.2,14.6,0,44,30,9, 282725B9EC2525BF7FFC027FC000AC911DC8003EFF,ISVP1_30min,580.8755823482543,-356.2150281794882,681.3997273769172,1800.0,0.37855540409828736,0.3227086568601413,-0.19789723787749344,924.9662890903103,264.5636774192124,962.0585093241868
2019-09-11 15:00:00,-54.661,15.1848,40,2019,9,11,15,0,-1.4,1005.4,-0.1,14.6,0,44,24,8, 282725BC0C25253FBFFC023FC000AC8DDDC86832FF,ISVP1_30min,671.1812643945648,-289.4248498354702,730.924779561188,1800.0,0.40606932197843776,0.37287848021920267,-0.16079158324192788,925.5937762940382,264.2742525693765,962.5823181865334
2019-09-11 15:30:00,-54.663,15.1964,40,2019,9,11,15,30,-1.4,1005.3,-0.2,14.6,0,44,20,7, 282725BDEC23253F7FFC01FFC000AC8B5DC8DC2AFF,ISVP1_30min,748.5774573505469,-222.6345849409836,780.9829499196854,1800.0,0.4338794166220475,0.41587636519474824,-0.12368588052276866,926.293659491494,264.0516179844357,963.1942693840855
2019-09-11 16:00:00,-54.6648,15.2072,40,2019,9,11,16,0,-1.4,1005.3,-0.1,14.6,0,44,24,7, 282725C00C23253FBFFC01FFC000AC891DC94832FF,ISVP1_30min,696.9171922767454,-200.37118969094325,725.1497683575897,1800.0,0.40286098242088314,0.3871762179315252,-0.11131732760607958,926.9452688337154,263.85124679474444,963.7660565969057
2019-09-11 16:30:00,-54.6664,15.2186,40,2019,9,11,16,30,-1.4,1005.3,-0.1,14.6,0,44,24,7, 282725C1EC23253FBFFC01FFC000AC871DC9BA32FF,ISVP1_30min,735.6022912563596,-178.10777446799153,756.8573909446528,1800.0,0.4204763283025849,0.4086679395868665,-0.09894876359332863,927.6330723627037,263.6731390202768,964.3788888097226
2019-09-11 17:00:00,-54.6678,15.232,40,2019,9,11,17,0,-1.4,1005.4,0.1,14.6,0,40,24,9, 282725C40C2525403FFC027FC000AC855DCA4032BF,ISVP1_30min,864.6213428584441,-155.84434149150084,878.554224451319,1800.0,0.4880856802507328,0.4803451904769134,-0.08658018971750046,928.441534856079,263.5172946787852,965.1140078978947
2019-09-11 17:30:00,-54.669,15.2464,40,2019,9,11,17,30,-1.3,1005.4,0.1,14.6,0,44,24,25, 282725C5EC2525C03FFC067FC000AC83DDCAD032FF,ISVP1_30min,929.1133700119395,-133.58089298112867,938.6668787725382,1800.0,0.5214815993180768,0.5161740944510775,-0.07421160721173815,929.3103203385657,263.3837137858043,965.9133771593445
2019-09-11 18:00:00,-54.67,15.2612,40,2019,9,11,18,0,-1.4,1005.4,0.1,14.6,0,44,24,13, 282725C80C2525403FFC037FC000AC829DCB6432FF,ISVP1_30min,954.8939247235608,-111.31743115858981,961.3604828334232,1800.0,0.5340891571296796,0.5304966248464227,-0.06184301731032767,930.2032279102343,263.27239635464525,966.7421579185097
2019-09-11 18:30:00,-54.672,15.2756,40,2019,9,11,18,30,-1.4,1005.5,0.1,14.6,0,44,30,11, 282725C9EC2725403FFC02FFC000AC801DCBF43EFF,ISVP1_30min,929.0631563321042,-222.63491778939817,955.3662413299227,1800.0,0.5307590229610681,0.5161461979622801,-0.12368606543855454,931.0719922868461,263.04976143685604,967.5175615010736
2019-09-11 19:00:00,-54.674,15.2888,40,2019,9,11,19,0,-1.4,1005.3,-0.1,14.6,0,44,42,7, 282725CC0C23253FBFFC01FFC000AC7D9DCC7856FF,ISVP1_30min,851.5993810410706,-222.63499174970295,880.2203390861431,1800.0,0.4890112994923017,0.47311076724503925,-0.12368610652761275,931.8683504757278,262.8271264451066,968.2234871215146
2019-09-11 19:30:00,-54.6758,15.3014,40,2019,9,11,19,30,-1.4,1005.1,-0.3,14.6,0,44,28,7, 282725CDEC1F253F3FFC01FFC000AC7B5DCCF63AFF,ISVP1_30min,812.8503736197126,-200.37155581303176,837.1824713123426,1800.0,0.46510137295130144,0.4515835408998404,-0.11131753100723987,932.6285023877804,262.6267548892936,968.9007874131155
2019-09-11 20:00:00,-54.6774,15.3154,40,2019,9,11,20,0,-1.4,1004.8,-0.8,14.6,0,44,40,7, 282725D00C19253DFFFC01FFC000AC795DCD8252FF,ISVP1_30min,903.1271358112049,-178.1080998997233,920.5221989112703,1800.0,0.5114012216173723,0.5017372976728915,-0.09894894438873517,933.4731062475734,262.44864678939365,969.665577551909
2019-09-11 20:30:00,-54.6784,15.33,40,2019,9,11,20,30,-1.4,1004.9,-0.4,14.6,0,44,30,9, 282725D1EC1B253EFFFC027FC000AC781DCE143EFF,ISVP1_30min,941.7955545291463,-111.31758647602192,948.3514494056035,1800.0,0.5268619163364464,0.5232197525161925,-0.06184310359778995,934.3538968933668,262.33732920291783,970.483425377858
2019-09-11 21:00:00,-54.6792,15.343,40,2019,9,11,21,0,-1.4,1004.8,-0.2,14.6,0,44,34,10, 282725D40C19253F7FFC02BFC000AC771DCE9646FF,ISVP1_30min,838.5644754268982,-89.05408249077506,843.2799114506776,1800.0,0.46848883969482086,0.4658691530149434,-0.04947449027265281,935.1381534871064,262.2482751204269,971.2144582484932
2019-09-11 21:30:00,-54.6802,15.3558,40,2019,9,11,21,30,-1.3,1004.6,-0.2,14.6,0,44,54,9, 282725D5EC1525BF7FFC027FC000AC75DDCF166EFF,ISVP1_30min,825.647250834485,-111.31761975439997,833.1176359184387,1800.0,0.4628431310657993,0.45869291713026944,-0.06184312208577776,935.9103362580171,262.13695750067296,971.927951034594
