time,latitude (deg),longitude (deg), FMTID, YEAR, MONTH, DAY, HOUR, MIN,temperature (degC),barometric_pressure (hPa), BPT, VBAT, GPSDELAY, SNR, TTFF, SBDTIME, Report Body,Unit_ID,drift_x (m),drift_y (m),U (m/s),u (m/s),v (m/s)
2019-08-17 05:00:00,-55.6466,5.7352,40,2019,8,17,5,0,-1.4,1013.2,1.2,14.0,0,44,26,7, 282708940CC12542FFFB41FFC000A7BDDC574836FF,ISVP3,-1611.60224079176,534.4100795812288,0.4716381940499032,-0.44766728910882225,0.14844724432811912
2019-08-17 04:00:00,-55.6412,5.711,40,2019,8,17,4,0,-1.3,1012.7,1.0,14.0,0,48,30,7, 282708900CB725C27FFB41FFC000A7C49C56563F3F,ISVP3,-1523.6540966337873,601.2108365411034,0.45499425754104,-0.4232372490649409,0.1670030101503065
2019-08-17 03:00:00,-55.636,5.6888,40,2019,8,17,3,0,-1.4,1012.3,1.2,14.0,0,44,30,8, 2827088C0CAF2542FFFB423FC000A7CB1C55783EFF,ISVP3,-1397.9245800918445,578.9432651355855,0.42029608499735743,-0.3883123833588457,0.16081757364877375
2019-08-17 02:00:00,-55.6316,5.6682,40,2019,8,17,2,0,-1.3,1012.0,1.6,14.0,0,48,50,7, 282708880CA925C3FFFB41FFC000A7D09C54AA673F,ISVP3,-1297.3450879867512,489.8746847167585,0.3852089264011715,-0.36037363555187535,0.1360763013102107
2019-08-17 01:00:00,-55.6288,5.648,40,2019,8,17,1,0,-1.3,1011.7,1.4,14.0,0,44,30,7, 282708840CA325C37FFB41FFC000A7D41C53E03EFF,ISVP3,-1272.2964830675096,311.7382515937864,0.3638697066967757,-0.35341568974097487,0.08659395877605178
2019-08-17 00:00:00,-55.6264,5.6276,40,2019,8,17,0,0,-1.3,1011.1,1.1,14.0,0,44,30,9, 282708800C9725C2BFFB427FC000A7D71C53143EFF,ISVP3,-1284.9850931516855,267.20410165989193,0.36457576410829595,-0.35694030365324597,0.0742233615721922
2019-08-16 23:00:00,-55.625,5.6114,40,2019,8,16,23,0,-1.3,1010.5,0.6,14.0,0,44,28,10, 2827085C0C8B25C17FFB42BFC000A7D8DC52723AFF,ISVP3,-1020.4916980626995,155.86901070624663,0.2867574218841883,-0.2834699161285276,0.04329694741840184
2019-08-16 22:00:00,-55.6254,5.593,40,2019,8,16,22,0,-1.2,1010.4,0.6,14.0,0,44,26,9, 282708580C8926417FFB427FC000A7D85C51BA36FF,ISVP3,-1159.1183040798285,-44.53399940508194,0.32221486102174834,-0.3219773066888412,-0.01237055539030054
2019-08-16 21:00:00,-55.6252,5.5696,40,2019,8,16,21,0,-1.2,1010.1,0.5,14.0,0,48,28,11, 282708540C8326413FFB42FFC000A7D89C50D03B3F,ISVP3,-1474.0810897561548,22.26700006770607,0.4095136831315509,-0.4094669693767097,0.00618527779658502
2019-08-16 20:00:00,-55.6256,5.5436,40,2019,8,16,20,0,-1.3,1009.8,0.6,14.0,0,44,24,9, 282708500C7D25C17FFB427FC000A7D81C4FCC32FF,ISVP3,-1637.8762155211698,-44.53400086805467,0.45513376261000005,-0.45496561542254715,-0.012370555796681853
2019-08-16 19:00:00,-55.627,5.518,40,2019,8,16,19,0,-1.2,1009.7,1.1,14.0,0,44,24,8, 2827084C0C7B2642BFFB423FC000A7D65C4ECC32FF,ISVP3,-1612.6616971095223,-155.86902605199472,0.45004911448422735,-0.44796158253042284,-0.04329695168110965
2019-08-16 18:00:00,-55.6268,5.4888,40,2019,8,16,18,0,-1.3,1009.6,1.1,14.0,0,44,24,13, 282708480C7925C2BFFB437FC000A7D69C4DA832FF,ISVP3,-1839.3766804150227,22.267005914258384,0.5109754040859356,-0.5109379667819508,0.006185279420627329
2019-08-16 17:00:00,-55.6254,5.4574,40,2019,8,16,17,0,-1.2,1009.2,1.3,14.0,0,44,26,7, 282708440C7126433FFB41FFC000A7D85C4C6E36FF,ISVP3,-1977.969924834181,155.8690209378131,0.5511394044622249,-0.5494360902317169,0.04329695026050364
2019-08-16 16:00:00,-55.6228,5.4264,40,2019,8,16,16,0,-1.3,1008.7,0.9,14.0,0,44,30,10, 282708400C6725C23FFB42BFC000A7DB9C4B383EFF,ISVP3,-1952.8424623541437,289.4709438838958,0.5483833641285676,-0.5424562395428176,0.0804085955233044
2019-08-16 15:00:00,-55.6204,5.395,40,2019,8,16,15,0,-1.1,1008.4,0.8,14.0,0,44,30,10, 2827083C0C6126C1FFFB42BFC000A7DE9C49FE3EFF,ISVP3,-1978.1713626626886,267.20383858449964,0.5544822849070097,-0.5494920451840801,0.07422328849569435
2019-08-16 14:00:00,-55.6172,5.364,40,2019,8,16,14,0,-1.1,1008.0,0.4,14.0,0,44,28,9, 282708380C5926C0FFFB427FC000A7E29C48C83AFF,ISVP3,-1953.091046314145,356.27162107804713,0.5514776798910906,-0.5425252906428181,0.09896433918834642
2019-08-16 13:00:00,-55.6102,5.3346,40,2019,8,16,13,0,-1.1,1007.7,0.5,14.0,0,44,34,10, 282708340C5326C13FFB42BFC000A7EB5C47A246FF,ISVP3,-1852.437223653669,779.3435188240597,0.5582504076001275,-0.5145658954593525,0.21648431078446104
2019-08-16 12:00:00,-55.6038,5.308,40,2019,8,16,12,0,-1.1,1007.6,0.5,14.0,0,44,30,9, 282708300C5126C13FFB427FC000A7F35C46983EFF,ISVP3,-1676.3132214436514,712.5418622549042,0.5059630471498978,-0.4656425615121254,0.19792829507080673
2019-08-16 11:00:00,-55.5962,5.2842,40,2019,8,16,11,0,-1.2,1007.5,0.7,14.0,0,44,30,10, 2827082C0C4F2641BFFB42BFC000A7FCDC45AA3EFF,ISVP3,-1500.103438801852,846.1424892354022,0.47841264660508714,-0.4166953996671811,0.23503958034316727
2019-08-16 10:00:00,-55.588,5.2652,40,2019,8,16,10,0,-1.1,1007.3,0.9,14.0,0,48,28,10, 282708280C4B26C23FFB42BFC000A8071C44EC3B3F,ISVP3,-1197.793090731035,912.9420281479569,0.4183458234598742,-0.33272030298084304,0.2535950078188769
2019-08-16 09:00:00,-55.5818,5.2478,40,2019,8,16,9,0,-1.1,1007.1,1.0,14.0,0,48,24,9, 282708240C4726C27FFB427FC000A80EDC443E333F,ISVP3,-1097.1550448973428,690.2724248726436,0.3600652818342106,-0.3047652902492619,0.191742340242401
2019-08-16 08:00:00,-55.5778,5.2338,40,2019,8,16,8,0,-1.4,1006.8,0.7,14.0,0,48,24,7, 282708200C412541BFFB41FFC000A813DC43B2333F,ISVP3,-882.9075706997322,445.33667540666136,0.27468423690615956,-0.24525210297214783,0.12370463205740594
2019-08-16 07:00:00,-55.5758,5.2214,40,2019,8,16,7,0,-1.2,1006.4,0.9,14.0,0,48,28,13, 2827081C0C3926423FFB437FC000A8165C43363B3F,ISVP3,-782.0833539647134,222.6682280221026,0.22587885838786417,-0.21724537610130928,0.06185228556169516
2019-08-16 06:00:00,-55.5778,5.207,40,2019,8,16,6,0,-1.2,1006.1,1.3,14.0,0,44,30,8, 282708180C3326433FFB423FC000A813DC42A63EFF,ISVP3,-908.2719927052358,-222.6682280221026,0.2597688835837284,-0.2522977757514544,-0.06185228556169516
2019-08-16 05:00:00,-55.5844,5.1888,40,2019,8,16,5,0,-1.2,1006.1,2.0,14.0,0,44,28,8, 282708140C332644FFFB423FC000A80B9C41F03AFF,ISVP3,-1147.8965338984303,-734.8056712595708,0.3785944835196176,-0.31886014830511955,-0.20411268646099187
2019-08-16 04:00:00,-55.591,5.1672,40,2019,8,16,4,0,-1.2,1005.6,2.7,14.0,0,48,24,7, 282708100C292646BFFB41FFC000A8035C4118333F,ISVP3,-1362.1102245833797,-734.806467487342,0.4299085468868992,-0.378363951273161,-0.2041129076353728
2019-08-16 03:00:00,-55.5984,5.1442,40,2019,8,16,3,0,-1.2,1004.8,3.1,14.0,0,44,28,10, 2827080C0C192647BFFB42BFC000A7FA1C40323AFF,ISVP3,-1450.1517976350299,-823.8748648508744,0.46329053468708453,-0.4028199437875083,-0.2288541291252429
2019-08-16 02:00:00,-55.6068,5.122,40,2019,8,16,2,0,-1.2,1004.1,3.6,14.0,0,48,26,9, 282708080C0B2648FFFB427FC000A7EF9C3F54373F,ISVP3,-1399.4483585879689,-935.2105188033437,0.4675483092847676,-0.3887356551633247,-0.2597806996675955
2019-08-16 01:00:00,-55.615,5.0984,40,2019,8,16,1,0,-1.3,1002.8,3.6,14.0,0,44,26,7, 282708040BF125C8FFFB41FFC000A7E55C3E6836FF,ISVP3,-1487.3840051303757,-912.9448453796798,0.4847822686003541,-0.4131622236473266,-0.25359579038324437
2019-08-16 00:00:00,-55.6232,5.0746,40,2019,8,16,0,0,-1.3,1001.6,3.8,14.0,0,44,40,8, 282708000BD925C97FFB423FC000A7DB1C3D7A52FF,ISVP3,-1499.6760084109876,-912.9460739519637,0.4876957239377931,-0.4165766690030521,-0.2535961316533233
2019-08-15 23:00:00,-55.6306,5.0514,40,2019,8,15,23,0,-1.3,1000.4,3.9,14.0,0,44,26,9, 282707DC0BC125C9BFFB427FC000A7D1DC3C9236FF,ISVP3,-1461.5639638803655,-823.8792188156925,0.4660500380223026,-0.40598998996676816,-0.22885533855991458
2019-08-15 22:00:00,-55.636,5.0342,40,2019,8,15,22,0,-1.3,999.2,3.7,14.0,0,44,28,7, 282707D80BA925C93FFB41FFC000A7CB1C3BE63AFF,ISVP3,-1083.3691484291985,-601.2097910123643,0.3441690122529408,-0.3009358745636663,-0.16700271972565675
2019-08-15 21:00:00,-55.6414,5.0218,40,2019,8,15,21,0,-1.3,997.9,3.6,14.0,0,48,24,22, 282707D40B8F25C8FFFB45BFC000A7C45C3B6A333F,ISVP3,-780.9261712953845,-601.210323656682,0.2737625833239407,-0.21692393647094013,-0.16700286768241168
2019-08-15 20:00:00,-55.6456,5.0122,40,2019,8,15,20,0,-1.3,996.6,3.3,14.0,0,48,24,7, 282707D00B7525C83FFB41FFC000A7BF1C3B0A333F,ISVP3,-604.5048487020197,-467.6083977384244,0.21229269585759833,-0.1679180135283388,-0.1298912215940068
2019-08-15 19:00:00,-55.6498,5.005,40,2019,8,15,19,0,-1.3,995.5,3.3,14.0,0,44,24,9, 282707CC0B5F25C83FFB427FC000A7B9DC3AC232FF,ISVP3,-453.330126666063,-467.6087199147617,0.18091121353404382,-0.1259250351850175,-0.12989131108743382
2019-08-15 18:00:00,-55.6542,4.999,40,2019,8,15,18,0,-1.3,994.3,2.9,14.0,0,44,24,7, 282707C80B4725C73FFB41FFC000A7B45C3A8632FF,ISVP3,-377.73467853838235,-489.87614735076596,0.17183247276649033,-0.1049262995939951,-0.13607670759743498
2019-08-15 17:00:00,-55.6562,4.9948,40,2019,8,15,17,0,-1.3,993.3,2.0,14.0,0,44,24,10, 282707C40B3325C4FFFB42BFC000A7B1DC3A5C32FF,ISVP3,-264.3846269598848,-222.671092944993,0.09601699253467559,-0.07344017415552356,-0.06185308137360917
2019-08-15 16:00:00,-55.6564,4.9908,40,2019,8,15,16,0,-1.3,992.2,1.3,14.0,0,44,24,10, 282707C00B1D25C33FFB42BFC000A7B19C3A3432FF,ISVP3,-251.78204766840062,-22.267113312272272,0.07021243331437452,-0.06993945768566684,-0.006185309253408965
2019-08-15 15:00:00,-55.655,4.9898,40,2019,8,15,15,0,-1.3,991.4,0.5,14.0,0,48,24,10, 282707BC0B0D25C13FFB42BFC000A7B35C3A2A333F,ISVP3,-62.94519104214387,155.86977784466228,0.046694340935072964,-0.017484775289484406,0.04329716051240619
2019-08-15 14:00:00,-55.6532,4.9924,40,2019,8,15,14,0,-1.2,991.2,0.6,14.0,0,44,30,7, 282707B80B0926417FFB41FFC000A7B59C3A443EFF,ISVP3,163.66333673181094,200.40394749376375,0.07187278174852489,0.04546203798105859,0.055667763192712154
2019-08-15 13:00:00,-55.6538,4.9984,40,2019,8,15,13,0,-1.2,990.9,0.8,14.0,0,44,40,7, 282707B40B032641FFFB41FFC000A7B4DC3A8052FF,ISVP3,377.70195035965736,-66.8013092563201,0.10654549621727692,0.10491720843323815,-0.018555919237866692
2019-08-15 12:00:00,-55.6544,5.0024,40,2019,8,15,12,0,-1.3,990.9,1.6,14.0,0,44,26,13, 282707B00B0325C3FFFB437FC000A7B41C3AA836FF,ISVP3,251.79744981604014,-66.80131583160768,0.07236330852426769,0.06994373606001116,-0.018555921064335467
2019-08-15 11:00:00,-55.6562,5.0034,40,2019,8,15,11,0,-1.3,990.6,1.6,14.0,0,48,40,10, 282707AC0AFD25C3FFFB42BFC000A7B1DC3AB2533F,ISVP3,62.94839983841968,-200.4039869375501,0.05834937545465063,0.017485666621783247,-0.05566777414931947
2019-08-15 10:00:00,-55.6586,5.0014,40,2019,8,15,10,0,-1.4,990.1,2.1,14.0,0,44,24,9, 282707A80AF325453FFB427FC000A7AEDC3A9E32FF,ISVP3,-125.89102384721585,-267.20540795516627,0.08204902927000562,-0.03496972884644885,-0.07422372443199063
2019-08-15 09:00:00,-55.6608,4.9958,40,2019,8,15,9,0,-1.3,989.4,2.3,14.0,0,48,24,7, 282707A40AE525C5BFFB41FFC000A7AC1C3A66333F,ISVP3,-352.47330305682283,-244.93838302632614,0.11922856487715087,-0.09790925084911745,-0.06803843972953504
2019-08-15 08:00:00,-55.66,4.9902,40,2019,8,15,8,0,-1.2,989.0,3.2,14.0,0,48,34,8, 282707A00ADD2647FFFB423FC000A7AD1C3A2E473F,ISVP3,-352.4535358442544,89.06851314454796,0.10098156191059138,-0.09790375995673734,0.024741253651263322
2019-08-15 07:00:00,-55.6574,4.9892,40,2019,8,15,7,0,-1.3,988.0,3.5,14.0,0,48,28,9, 2827079C0AC925C8BFFB427FC000A7B05C3A243B3F,ISVP3,-62.939415013279095,289.4725870063525,0.0822877688201876,-0.017483170837021972,0.08040905194620904
2019-08-15 06:00:00,-55.6572,4.994,40,2019,8,15,6,0,-1.3,987.0,3.6,14.0,0,44,24,10, 282707980AB525C8FFFB42BFC000A7B09C3A5432FF,ISVP3,302.12921569406694,22.267116964413145,0.08415240412426392,0.08392478213724082,0.00618531026789254
2019-08-15 05:00:00,-55.6604,5.0014,40,2019,8,15,5,0,-1.3,985.8,3.5,14.0,0,44,36,8, 282707940A9D25C8BFFB423FC000A7AC9C3A9E4AFF,ISVP3,465.7849152973142,-356.2739590821196,0.16289404295851784,0.1293846986936984,-0.0989649886339221
2019-08-15 04:00:00,-55.6658,5.0078,40,2019,8,15,4,0,-1.2,984.5,3.5,14.0,0,44,38,8, 282707900A832648BFFB423FC000A7A5DC3ADE4EFF,ISVP3,402.8081484489053,-601.2127299537535,0.20102191682213585,0.11189115234691814,-0.16700353609826488
2019-08-15 03:00:00,-55.6736,5.0134,40,2019,8,15,3,0,-1.2,983.5,3.7,14.0,0,44,28,7, 2827078C0A6F26493FFB41FFC000A79C1C3B163AFF,ISVP3,352.4086084062563,-868.4193276818658,0.2603333505196113,0.09789128011284896,-0.2412275910227405
2019-08-15 02:00:00,-55.6842,5.02,40,2019,8,15,2,0,-1.2,982.3,4.4,14.0,0,48,30,7, 282707880A57264AFFFB41FFC000A78EDC3B583F3F,ISVP3,415.2561083137745,-1180.161379573212,0.3475241484335271,0.11534891897604847,-0.3278226054370033
2019-08-15 01:00:00,-55.6948,5.0248,40,2019,8,15,1,0,-1.2,981.0,4.1,14.0,0,44,24,7, 282707840A3D264A3FFB41FFC000A7819C3B8832FF,ISVP3,301.9227875007782,-1180.1634306613457,0.33838111921735964,0.0838674409724384,-0.3278231751837071
2019-08-15 00:00:00,-55.7066,5.032,40,2019,8,15,0,0,-1.3,979.7,4.0,14.0,0,44,24,11, 282707800A2325C9FFFB42FFC000A772DC3BD032FF,ISVP3,452.7616830132506,-1313.7692500772196,0.38599946268007873,0.12576713417034738,-0.36493590279922766
2019-08-14 23:00:00,-55.7194,5.0406,40,2019,8,14,23,0,-1.3,978.0,2.9,14.0,0,44,24,7, 2827075C0A0125C73FFB41FFC000A762DC3C2632FF,ISVP3,540.6357733887967,-1425.1085003319095,0.423392136225315,0.15017660371911018,-0.3958634723144193
2019-08-14 22:00:00,-55.7338,5.0482,40,2019,8,14,22,0,-1.3,976.8,1.9,14.0,0,44,46,16, 2827075809E925C4BFFB443FC000A750DC3C725EFF,ISVP3,477.6149641843646,-1603.2506361401267,0.46468898535396974,0.13267082338454572,-0.445347398927813
2019-08-14 21:00:00,-55.748,5.0558,40,2019,8,14,21,0,-1.3,975.7,0.5,14.0,0,44,36,11, 2827075409D325C13FFB42FFC000A73F1C3CBE4AFF,ISVP3,477.439227845119,-1580.98697051083,0.4587513259988872,0.13262200773475527,-0.43916304736411943
2019-08-14 20:00:00,-55.7584,5.066,40,2019,8,14,20,0,-1.3,975.1,-0.9,14.0,0,48,48,9, 2827075009C725BDBFFB427FC000A7321C3D24633F,ISVP3,640.5410792970307,-1157.9082834007809,0.3675751022440844,0.17792807758250853,-0.3216411898335502
2019-08-14 19:00:00,-55.7636,5.0836,40,2019,8,14,19,0,-1.3,974.9,-2.3,14.0,0,44,24,7, 2827074C09C325BA3FFB41FFC000A72B9C3DD432FF,ISVP3,1104.9533347033907,-578.9548813849669,0.34651156458971966,0.306931481862053,-0.16082080038471303
2019-08-14 18:00:00,-55.7666,5.1078,40,2019,8,14,18,0,-1.3,975.2,-3.3,14.0,0,44,24,11, 2827074809C925B7BFFB42FFC000A727DC3EC632FF,ISVP3,1519.108676702776,-334.0126558639666,0.432054347032206,0.42197463241743777,-0.09278129329554627
2019-08-14 17:00:00,-55.7662,5.133,40,2019,8,14,17,0,-1.3,975.9,-4.6,14.0,0,44,24,10, 2827074409D725B47FFB42BFC000A7285C3FC232FF,ISVP3,1581.7603086970837,44.535030263571464,0.43955198177562094,0.43937786352696767,0.012370841739880963
2019-08-14 16:00:00,-55.7616,5.1526,40,2019,8,14,16,0,-1.3,977.2,-5.0,14.0,0,48,24,7, 2827074009F125B37FFB41FFC000A72E1C4086333F,ISVP3,1230.2706158909539,512.1526383328128,0.37017118509048463,0.3417418377474872,0.14226462175911467
2019-08-14 15:00:00,-55.7558,5.166,40,2019,8,14,15,0,-1.4,978.5,-5.3,14.0,0,44,24,7, 2827073C0A0B2532BFFB41FFC000A7355C410C32FF,ISVP3,841.2024063944523,645.7571244314157,0.29457855335293043,0.23366733510957008,0.1793769790087266
2019-08-14 14:00:00,-55.7516,5.1772,40,2019,8,14,14,0,-1.3,980.6,-4.5,14.0,0,44,30,8, 282707380A3525B4BFFB423FC000A73A9C417C3EFF,ISVP3,703.1989006524043,467.6168450606531,0.2345790502969353,0.1953330279590012,0.12989356807240363
2019-08-14 13:00:00,-55.7494,5.1836,40,2019,8,14,13,0,-1.3,982.2,-3.8,14.0,0,44,24,7, 282707340A5525B67FFB41FFC000A73D5C41BC32FF,ISVP3,401.87112093606225,244.94202854203536,0.1307318535399535,0.11163086692668396,0.0680394523727876
2019-08-14 12:00:00,-55.7492,5.1872,40,2019,8,14,12,0,-1.3,983.8,-2.7,14.0,0,44,24,8, 282707300A7525B93FFB423FC000A73D9C41E032FF,ISVP3,226.06522700652033,22.267452762595273,0.06309979255534906,0.06279589639070009,0.006185403545165354
2019-08-14 11:00:00,-55.7518,5.1872,40,2019,8,14,11,0,-1.3,985.1,-1.7,14.0,0,44,24,10, 2827072C0A8F25BBBFFB42BFC000A73A5C41E032FF,ISVP3,0.0,-289.4769428220592,0.08041026189501645,0.0,-0.08041026189501645
2019-08-14 10:00:00,-55.7534,5.1832,40,2019,8,14,10,0,-1.3,986.0,-0.5,14.0,0,44,24,7, 282707280AA125BEBFFB41FFC000A7385C41B832FF,ISVP3,-251.16816562810402,-178.13971839998888,0.08553535417013448,-0.06976893489669556,-0.04948325511110802
2019-08-14 09:00:00,-55.7556,5.175,40,2019,8,14,9,0,-1.3,986.5,0.1,14.0,0,48,24,7, 282707240AAB25C03FFB41FFC000A7359C4166333F,ISVP3,-514.8736648990997,-244.94218903517205,0.15838000451912906,-0.14302046247197214,-0.06803949695421446
2019-08-14 08:00:00,-55.7578,5.1628,40,2019,8,14,8,0,-1.3,986.8,0.5,14.0,0,48,24,7, 282707200AB125C13FFB41FFC000A732DC40EC333F,ISVP3,-765.9884360991541,-244.9422773026981,0.22338843354423524,-0.21277456558309837,-0.0680395214729717
2019-08-14 07:00:00,-55.758,5.153,40,2019,8,14,7,0,-1.3,986.5,0.4,14.0,0,48,28,9, 2827071C0AAB25C0FFFB427FC000A7329C408A3B3F,ISVP3,-615.2675535232866,-22.26748413158818,0.17101954694523053,-0.1709076537564685,-0.006185412258774494
2019-08-14 06:00:00,-55.7594,5.1412,40,2019,8,14,6,0,-1.3,986.5,0.8,14.0,0,44,24,10, 282707180AAB25C1FFFB42BFC000A730DC401432FF,ISVP3,-740.8285690214428,-155.87240934538534,0.2102913867373501,-0.20578571361706746,-0.04329789148482926
2019-08-14 05:00:00,-55.7616,5.127,40,2019,8,14,5,0,-1.3,986.3,1.5,14.0,0,48,38,9, 282707140AA725C3BFFB427FC000A72E1C3F864F3F,ISVP3,-891.4736304113691,-244.94242975889645,0.25680882721535625,-0.24763156400315808,-0.06803956382191569
2019-08-14 04:00:00,-55.7646,5.1118,40,2019,8,14,4,0,-1.3,986.1,1.7,14.0,0,44,40,7, 282707100AA325C43FFB41FFC000A72A5C3EEE52FF,ISVP3,-954.1997441406854,-334.01254645297064,0.28082516375991484,-0.26505548448352373,-0.09278126290360296
2019-08-14 03:00:00,-55.7664,5.0944,40,2019,8,14,3,0,-1.3,985.6,2.4,14.0,0,40,28,7, 2827070C0A9925C5FFFB41FFC000A7281C3E403ABF,ISVP3,-1092.223742682389,-200.40760664639458,0.30846042336743473,-0.3033954840784414,-0.05566877962399849
2019-08-14 02:00:00,-55.7672,5.0768,40,2019,8,14,2,0,-1.3,984.9,2.1,14.0,0,48,36,10, 282707080A8B25C53FFB42BFC000A7271C3D904B3F,ISVP3,-1104.7271436131473,-89.07006636304156,0.30786445061167833,-0.306868651003652,-0.024741685100844877
2019-08-14 01:00:00,-55.7688,5.0592,40,2019,8,14,1,0,-1.3,984.5,2.5,14.0,0,48,58,11, 282707040A8325C63FFB42FFC000A7251C3CE0773F,ISVP3,-1104.70452330578,-178.1401677347155,0.310826507120557,-0.3068623675849389,-0.04948337992630986
2019-08-14 00:00:00,-55.7732,5.0414,40,2019,8,14,0,0,-1.3,983.2,2.2,14.0,0,44,24,7, 282707000A6925C57FFB41FFC000A71F9C3C2E32FF,ISVP3,-1117.212228355395,-489.88570195472863,0.3388605593995136,-0.3103367300987208,-0.1360793616540913
2019-08-13 23:00:00,-55.782,5.0244,40,2019,8,13,23,0,-1.4,982.7,2.8,14.0,0,44,24,20, 282706DC0A5F2546FFFB453FC000A7149C3B8432FF,ISVP3,-1066.8802666095942,-979.7724628470394,0.4023644989151198,-0.29635562961377615,-0.2721590174575109
2019-08-13 22:00:00,-55.7922,5.0084,40,2019,8,13,22,0,-1.3,981.9,2.6,14.0,0,48,24,12, 282706D80A4F25C67FFB433FC000A707DC3AE4333F,ISVP3,-1003.8963716721516,-1135.6471211973808,0.42104205576982856,-0.27886010324226435,-0.3154575336659391
2019-08-13 21:00:00,-55.8036,4.9924,40,2019,8,13,21,0,-1.4,981.0,3.1,14.0,0,48,38,7, 282706D40A3D2547BFFB41FFC000A6F99C3A444F3F,ISVP3,-1003.6341176805448,-1269.254909096971,0.4494758149365754,-0.27878725491126244,-0.35257080808249197
2019-08-13 20:00:00,-55.8156,4.9736,40,2019,8,13,20,0,-1.3,980.0,3.4,14.0,0,44,34,9, 282706D00A2925C87FFB427FC000A6EA9C398846FF,ISVP3,-1178.9256413368862,-1336.0603578692449,0.4949531518290395,-0.3274793448158017,-0.37112787718590134
2019-08-13 19:00:00,-55.8282,4.9536,40,2019,8,13,19,0,-1.4,979.3,3.9,14.0,0,44,34,8, 282706CC0A1B2549BFFB423FC000A6DADC38C046FF,ISVP3,-1253.790441679434,-1402.8661998471798,0.5226375451248247,-0.3482751226887317,-0.3896850555131055
2019-08-13 18:00:00,-55.8424,4.9342,40,2019,8,13,18,0,-1.3,977.9,3.0,14.0,0,44,24,8, 282706C809FF25C77FFB423FC000A6C91C37FE32FF,ISVP3,-1215.783761810905,-1581.011406231705,0.5540066757434886,-0.33771771161414027,-0.4391698350643625
2019-08-13 17:00:00,-55.8554,4.9118,40,2019,8,13,17,0,-1.3,976.6,2.2,14.0,0,44,24,6, 282706C409E525C57FFB41BFC000A6B8DC371E32FF,ISVP3,-1403.280124109185,-1447.4080290690272,0.5599951160868776,-0.38980003447477357,-0.40205778585250757
2019-08-13 16:00:00,-55.8664,4.889,40,2019,8,13,16,0,-1.3,975.4,1.2,14.0,0,48,28,7, 282706C009CD25C2FFFB41FFC000A6AB1C363A3B3F,ISVP3,-1427.8620441488338,-1224.7322748136678,0.5225441651021869,-0.39662834559689825,-0.34020340967046325
2019-08-13 15:00:00,-55.8724,4.8662,40,2019,8,13,15,0,-1.3,974.9,1.0,14.0,0,40,24,11, 282706BC09C325C27FFB42FFC000A6A39C355632BF,ISVP3,-1427.4586639727142,-668.0367149783032,0.43778970037256126,-0.3965162955479762,-0.18556575416063978
2019-08-13 14:00:00,-55.8762,4.8396,40,2019,8,13,14,0,-1.3,974.4,0.5,14.0,0,44,28,8, 282706B809B925C13FFB423FC000A69EDC344C3AFF,ISVP3,-1665.1117159317248,-423.0902585273678,0.47722855976533735,-0.46253103220325686,-0.11752507181315772
2019-08-13 13:00:00,-55.8778,4.8096,40,2019,8,13,13,0,-1.3,974.2,0.5,14.0,0,44,24,8, 282706B409B525C13FFB423FC000A69CDC332032FF,ISVP3,-1877.7621570422577,-178.1433454052136,0.5239426278797897,-0.521600599178405,-0.04948426261255934
2019-08-13 12:00:00,-55.8758,4.7768,40,2019,8,13,12,0,-1.2,973.9,0.0,14.0,0,40,24,9, 282706B009AF263FFFFB427FC000A69F5C31D832BF,ISVP3,-2052.9355314622712,222.67917447261308,0.5736047424373436,-0.5702598698506309,0.061855326242392525
2019-08-13 11:00:00,-55.8724,4.7454,40,2019,8,13,11,0,-1.2,973.9,-0.4,14.0,0,44,48,7, 282706AC09AF263EFFFB41FFC000A6A39C309E62FF,ISVP3,-1965.4112610700595,378.55442946001074,0.5559821196557613,-0.545947572519461,0.10515400818333631
2019-08-13 10:00:00,-55.866,4.7204,40,2019,8,13,10,0,-1.2,973.8,-2.1,14.0,0,44,28,7, 282706A809AD263ABFFB41FFC000A6AB9C2FA43AFF,ISVP3,-1564.9546213603085,712.5724726693546,0.4776519937560487,-0.43470961704453015,0.1979367979637096
2019-08-13 09:00:00,-55.8552,4.709,40,2019,8,13,9,0,-1.2,973.9,-3.8,14.0,0,44,36,11, 282706A409AF26367FFB42FFC000A6B91C2F324AFF,ISVP3,-713.7366690575657,1202.4643562686624,0.38842636789457463,-0.1982601858493238,0.3340178767412951
2019-08-13 08:00:00,-55.844,4.7182,40,2019,8,13,8,0,-1.2,974.3,-5.2,14.0,0,44,24,7, 282706A009B72632FFFB41FFC000A6C71C2F8E32FF,ISVP3,576.1578213088006,1246.997829384138,0.38157420656949553,0.16004383925244461,0.34638828594003834
2019-08-13 07:00:00,-55.8348,4.7394,40,2019,8,13,7,0,-1.2,975.9,-5.7,14.0,0,44,26,7, 2827069C09D72631BFFB41FFC000A6D29C306236FF,ISVP3,1328.049859323723,1024.317936261858,0.4658842368826552,0.3689027387010342,0.2845327600727383
2019-08-13 06:00:00,-55.8278,4.762,40,2019,8,13,6,0,-1.2,977.7,-6.3,14.0,0,40,28,8, 2827069809FB26303FFB423FC000A6DB5C31443ABF,ISVP3,1416.085591191179,779.3713098812212,0.44899734321758944,0.39335710866421636,0.21649203052256147
