time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2019-11-19 16:00:00+00:00,-58.7114,12.05,,Point,1.2,1000.1,ISVP6,486.84865440097235,-178.2241602100867,518.4452368135212,3600.0,0.14401256578153368,0.13523573733360342,-0.049506711169468524,221.36235181975863,73.52125288617603,233.25236425195703
2019-11-19 17:00:00+00:00,-58.7082,12.0614,,Point,-0.59,1000.3,ISVP6,660.692870246096,356.44827584107964,750.7132889086905,3600.0,0.2085314691413029,0.18352579729058224,0.09901340995585546,222.0102224441655,73.87770116201703,233.97960081744762
2019-11-19 18:00:00+00:00,-58.7,12.0688,,Point,-2.14,1000.5,ISVP6,428.9101514932213,913.3978928632486,1009.0885138286733,3600.0,0.28030236495240923,0.11914170874811703,0.25372163690645794,222.43076917161483,74.79109905488046,234.6681818485692
2019-11-19 19:00:00+00:00,-58.6888,12.0684,,Point,-2.76,1000.9,ISVP6,-23.18978140679222,1247.5659614415795,1247.7814688916274,3600.0,0.3466059635810076,-0.006441605946331173,0.34654610040043876,222.40803693363185,76.03866501632218,235.04725795068575
2019-11-19 20:00:00+00:00,-58.6776,12.0594,,Point,-3.17,1001.3,ISVP6,-521.9375172184602,1247.5637762077104,1352.343945742285,3600.0,0.3756510960395236,-0.1449826436717945,0.34654549339103063,221.89656104869948,77.28622879252993,234.9707321480922
2019-11-19 21:00:00+00:00,-58.6674,12.0396,,Point,-3.48,1001.7,ISVP6,-1148.630849231061,1136.1722516834677,1615.6237845800454,3600.0,0.44878438460556813,-0.3190641247864058,0.3156034032454077,220.77131053621918,78.42240104421312,234.2862448830898
2019-11-19 22:00:00+00:00,-58.6596,12.0142,,Point,-3.64,1002.0,ISVP6,-1473.9263851987237,868.8363808570341,1710.9458336504185,3600.0,0.4752627315695607,-0.40942399588853434,0.2413434391269539,219.32780020803636,79.29123742507001,233.2204628168273
2019-11-19 23:00:00+00:00,-58.6572,11.9868,,Point,-3.51,1002.2,ISVP6,-1590.3384652197885,267.3340577014995,1612.6512122479496,3600.0,0.4479586700688749,-0.44176068478327457,0.07425946047263875,217.77061870124749,79.55857148277151,231.8482449058077
2019-11-20 00:00:00+00:00,-58.66,11.9616,,Point,-3.8,1002.3,ISVP6,-1462.7474797713924,-311.8897437449852,1495.6287647109734,3600.0,0.41545243464193704,-0.40631874438094234,-0.08663603992916255,216.33845822341024,79.2466817390268,230.3961047264663
2019-11-20 01:00:00+00:00,-58.6658,11.9418,,Point,-3.82,1002.6,ISVP6,-1149.2095395853662,-646.0577610137755,1318.3600405200934,3600.0,0.3662111223666926,-0.31922487210704614,-0.17946048917049318,215.21318383731182,78.60062397801266,229.11737731373742
2019-11-20 02:00:00+00:00,-58.6726,11.9312,,Point,-3.92,1002.8,ISVP6,-615.1313034905119,-757.447776753087,975.7631142045341,3600.0,0.2710453095012595,-0.1708698065251422,-0.21040216020919084,214.61076225889497,77.84317620125941,228.29222360484434
2019-11-20 03:00:00+00:00,-58.6792,11.931,,Point,-3.68,1002.8,ISVP6,-11.603992578222678,-735.1706715250853,735.2622449945327,3600.0,0.2042395124984813,-0.003223331271728522,-0.2042140754236348,214.59939580093274,77.1080055297343,228.03189512631545
2019-11-20 04:00:00+00:00,-58.6826,11.9348,,Point,-3.89,1003.3,ISVP6,220.43420759816027,-378.7245815373011,438.2049161522867,3600.0,0.12172358782007965,0.0612317243328223,-0.1052012726492503,214.81535841938543,76.72928094819709,228.10747635199596
2019-11-20 05:00:00+00:00,-58.6828,11.9414,,Point,-3.38,1003.9,ISVP6,382.82214408178015,-22.277922832036563,383.46981608085065,3600.0,0.10651939335579184,0.10633948446716115,-0.006188311897787934,215.19045097230162,76.70700302536534,228.45326546756988
2019-11-20 06:00:00+00:00,-58.6782,11.9498,,Point,-2.56,1004.3,ISVP6,487.22539300664414,512.3920488436406,707.060248711991,3600.0,0.19640562464221972,0.13534038694629003,0.14233112467878906,215.66784072933677,77.21939507420856,229.07521144916856
2019-11-20 07:00:00+00:00,-58.669,11.9554,,Point,-1.31,1004.8,ISVP6,324.859711570771,1024.7829915920006,1075.0414001600566,3600.0,0.29862261115557126,0.09023880876965862,0.28466194210888907,215.98610009058484,78.2441780658007,229.72189019232115
2019-11-20 08:00:00+00:00,-58.6578,11.955,,Point,-1.17,1005.1,ISVP6,-23.21037649024108,1247.5599119579865,1247.775803380334,3600.0,0.34660438982787056,-0.006447326802844745,0.3465444199883296,215.96336729173152,79.49173797775853,230.1284693789709
2019-11-20 09:00:00+00:00,-58.645,11.9464,,Point,0.08,1005.5,ISVP6,-499.18303511444685,1425.7800792232642,1510.6397773314354,3600.0,0.4196221603698432,-0.13866195419845745,0.3960500220064623,215.4746116452661,80.91751805698162,230.16722831928135
2019-11-20 10:00:00+00:00,-58.6326,11.9302,,Point,-0.89,1006.0,ISVP6,-940.6658096830324,1381.2217278475036,1671.1150849012997,3600.0,0.4641986346948055,-0.2612960582452868,0.3836727021798621,214.55392996424192,82.298739784829,229.79658707925105
2019-11-20 11:00:00+00:00,-58.6222,11.9086,,Point,-0.13,1006.3,ISVP6,-1254.6657118264422,1158.4419623853441,1707.6808333667507,3600.0,0.47435578704631964,-0.34851825328512287,0.3217894339959289,213.32634945107498,83.45718174721436,229.07036594747416
2019-11-20 12:00:00+00:00,-58.6144,11.8838,,Point,0.5,1006.8,ISVP6,-1440.9702255749964,868.8302338318174,1682.6351851229983,3600.0,0.46739866253416623,-0.4002695071041657,0.2413417316199493,211.91689823658328,84.32601198104588,228.07816216122467
2019-11-20 13:00:00+00:00,-58.6104,11.8586,,Point,-0.43,1007.3,ISVP6,-1464.5379127701747,445.553554409521,1530.8132700588199,3600.0,0.42522590834967217,-0.40681608688060406,0.12376487622486694,210.4847064073082,84.77156553545528,226.91414666058773
2019-11-20 14:00:00+00:00,-58.6096,11.8332,,Point,-0.92,1007.6,ISVP6,-1476.3298449898466,89.1106773883416,1479.016742309685,3600.0,0.4108379839749125,-0.4100916236082907,0.024752965941206,209.0411403464984,84.86067621284343,225.60924787043967
2019-11-20 15:00:00+00:00,-58.612,11.8128,,Point,-1.32,1008.2,ISVP6,-1185.7408202893898,-267.3320656588166,1215.5030753683698,3600.0,0.3376397431578805,-0.32937245008038607,-0.07425890712744905,207.88173532205258,84.5933441471848,224.43451105948918
2019-11-20 16:00:00+00:00,-58.6158,11.7992,,Point,-1.45,1008.8,ISVP6,-790.4397134017296,-423.2759761191672,896.6367673044879,3600.0,0.24906576869569108,-0.219566587056036,-0.11757666003310199,207.1087959263318,84.17006817106588,223.55906093463722
2019-11-20 17:00:00+00:00,-58.6196,11.794,,Point,-2.07,1009.2,ISVP6,-302.1941554113523,-423.2762279974237,520.0808329024513,3600.0,0.1444668980284587,-0.08394282094759786,-0.11757672999928435,206.81325970354823,83.74679194306812,223.12608442305176
2019-11-20 18:00:00+00:00,-58.622,11.7958,,Point,-2.44,1009.8,ISVP6,104.59431687423474,-267.3324842957235,287.0655470134148,3600.0,0.07974042972594855,0.02905397690950965,-0.07425902341547874,206.9155607394628,83.47945945877272,223.12075077781358
2019-11-20 19:00:00+00:00,-58.6224,11.804,,Point,-2.96,1010.2,ISVP6,476.4525570973881,-44.55542381642267,478.5313207681404,3600.0,0.132925366880039,0.13234793252705224,-0.012376506615672963,207.38159831314746,83.43490403495665,223.5363740652471
2019-11-20 20:00:00+00:00,-58.6204,11.8152,,Point,-3.5,1010.4,ISVP6,650.7570320748596,222.77709117578945,687.833080876186,3600.0,0.19106474468782947,0.18076584224301656,0.06188252532660818,208.01813616697453,83.65768112613218,224.21006352477482
2019-11-20 21:00:00+00:00,-58.6146,11.8286,,Point,-3.17,1010.7,ISVP6,778.6287875078465,646.0531698673952,1011.7546575290121,3600.0,0.2810429604247256,0.21628577430773513,0.17945921385205424,208.77970630773513,84.3037342959998,225.15791210213925
2019-11-20 22:00:00+00:00,-58.6054,11.8398,,Point,-3.33,1011.0,ISVP6,650.9020244837252,1024.772789955079,1214.015122026628,3600.0,0.33722642278517445,0.18080611791214588,0.2846591083208552,209.41624092274193,85.32850708595475,226.13296107319192
2019-11-20 23:00:00+00:00,-58.5946,11.8458,,Point,-3.56,1011.3,ISVP6,348.7891210744756,1202.9922605063437,1252.535121191445,3600.0,0.3479264225531791,0.09688586696513211,0.3341645168073177,209.75724100010305,86.53149934646089,226.90482703354257
2019-11-21 00:00:00+00:00,-58.5836,11.8446,,Point,-3.78,1011.4,ISVP6,-69.77932980025388,1225.2678027379309,1227.253170007562,3600.0,0.3409036583354339,-0.019383147166737186,0.34035216742720303,209.68904101868466,87.75676714919857,227.3119972720628
2019-11-21 01:00:00+00:00,-58.5738,11.836,,Point,-4.13,1011.6,ISVP6,-500.242155402095,1091.6004454506672,1200.7638179714731,3600.0,0.33354550499207586,-0.13895615427835972,0.30322234595851866,209.20027398708328,88.84836759464919,227.28569479952895
2019-11-21 02:00:00+00:00,-58.566,11.8238,,Point,-4.38,1011.6,ISVP6,-709.8441976315048,868.8236461647351,1121.9328469414288,3600.0,0.3116480130392858,-0.19717894378652912,0.24133990171242642,208.506905305955,89.71719124081365,226.9896560735912
2019-11-21 03:00:00+00:00,-58.5612,11.8108,,Point,-4.77,1011.8,ISVP6,-756.5595643367373,534.6601773964728,926.414529075954,3600.0,0.257337369187765,-0.21015543453798258,0.14851671594346466,207.76806789968776,90.25185141821026,226.5236559902386
2019-11-21 04:00:00+00:00,-58.5594,11.7988,,Point,-4.15,1012.1,ISVP6,-698.4582175850968,200.4974628132245,726.665751433691,3600.0,0.2018515976204697,-0.1940161715514158,0.05569373967034014,207.08606238194255,90.4523488810235,225.97846059072134
2019-11-21 05:00:00+00:00,-58.56,11.7896,,Point,-4.09,1012.3,ISVP6,-535.5121013065096,-66.83248131930219,539.6663702742726,3600.0,0.14990732507618684,-0.14875336147403045,-0.01856457814425061,206.56319034556256,90.38551639970392,225.47259962261103
2019-11-21 06:00:00+00:00,-58.5622,11.7848,,Point,-2.12,1012.6,ISVP6,-279.39284130129244,-245.05248527857654,371.6329914197825,3600.0,0.10323138650549514,-0.07760912258369235,-0.0680701347996046,206.29038715231857,90.14046391442503,225.12447016297727
2019-11-21 07:00:00+00:00,-58.5644,11.786,,Point,-0.65,1012.7,ISVP6,69.84383141948699,-245.05256978317894,254.81154358602652,3600.0,0.0707809843294518,0.01940106428319083,-0.06807015827310527,206.3585879757777,89.89541134464208,225.08898643020987
2019-11-21 08:00:00+00:00,-58.5656,11.7932,,Point,0.98,1012.7,ISVP6,419.036714179097,-133.66507368160396,439.83874289598776,3600.0,0.12217742858221882,0.11639908727197139,-0.03712918713377888,206.76779256434156,89.7617462709602,225.4109383671139
2019-11-21 09:00:00+00:00,-58.5646,11.8058,,Point,3.05,1013.0,ISVP6,733.2891687614184,111.38756314665012,741.7008792273075,3600.0,0.2060280220075854,0.20369143576706067,0.03094098976295837,207.48389913873694,89.87313383410695,226.11224775977277
2019-11-21 10:00:00+00:00,-58.5612,11.8196,,Point,4.99,1013.0,ISVP6,803.1491230165175,378.7175841031952,887.9614419056504,3600.0,0.2466559560849029,0.2230969786156993,0.10519932891755422,208.26820420709467,90.25185141821026,226.9824697373407
2019-11-21 11:00:00+00:00,-58.555,11.8334,,Point,5.87,1013.1,ISVP6,803.2269498781741,690.6021337461974,1059.2945011399784,3600.0,0.29424847253888287,0.2231185971883817,0.1918339260406104,209.05250703817822,90.9424535519564,227.97692987887459
2019-11-21 12:00:00+00:00,-58.5468,11.8462,,Point,4.32,1013.0,ISVP6,745.1537273244282,913.3759846382243,1178.7746886743598,3600.0,0.32743741352065553,0.20698714647900784,0.2537155512883956,209.77997432345637,91.85582953659484,229.00901957566208
2019-11-21 13:00:00+00:00,-58.5368,11.8568,,Point,5.24,1013.0,ISVP6,617.2245874233233,1113.8715627185406,1273.4504503721123,3600.0,0.35373623621447564,0.17145127428425647,0.30940876742181683,210.3824067018084,92.96970109931321,230.00896150398304
2019-11-21 14:00:00+00:00,-58.5254,11.8642,,Point,1.77,1013.0,ISVP6,431.0153535232529,1269.8114507992923,1340.9680665674998,3600.0,0.3724911296020833,0.11972648708979247,0.35272540299980343,210.80297191165826,94.23951255011285,230.90902687523987
2019-11-21 15:00:00+00:00,-58.5134,11.868,,Point,1.87,1012.7,ISVP6,221.40403939157332,1336.6411794850771,1354.8540110853876,3600.0,0.3763483364126077,0.06150112205321481,0.37128921652363256,211.0189375772711,95.5761537295975,231.65446936759903
2019-11-21 16:00:00+00:00,-58.5032,11.8686,,Point,1.48,1012.7,ISVP6,34.970469653428246,1136.1430240999034,1136.681092021265,3600.0,0.3157447477836847,0.009714019348174513,0.31559528447219537,211.05303740350217,96.71229675369734,232.1565268102952
2019-11-21 17:00:00+00:00,-58.4942,11.8648,,Point,-0.4,1012.9,ISVP6,-221.54389483354197,1002.477628842875,1026.6660088210033,3600.0,0.28518500245027867,-0.06153997078709499,0.27846600801190974,210.83707176501704,97.71477438254004,232.37996463352354
2019-11-21 18:00:00+00:00,-58.4886,11.8588,,Point,-0.4,1013.0,ISVP6,-349.8956579155884,623.7631433550397,715.1974765310223,3600.0,0.19866596570306175,-0.09719323830988567,0.17326753982084436,210.49607303887845,98.33853752589525,232.33395087141432
2019-11-21 19:00:00+00:00,-58.4858,11.8554,,Point,-2.7,1013.1,ISVP6,-198.30576364129163,311.88136609105885,369.5878277327067,3600.0,0.10266328548130743,-0.05508493434480323,0.0866337128030719,210.302840237614,98.65041889198595,232.29117451933402
2019-11-21 20:00:00+00:00,-58.4842,11.8546,,Point,-2.98,1013.3,ISVP6,-46.66389215621559,178.21786193917114,184.2257450665796,3600.0,0.05117381807404989,-0.012962192265615442,0.04950496164976976,210.2573736762058,98.82863675392524,232.32576832511484
2019-11-21 21:00:00+00:00,-58.4844,11.856,,Point,-3.38,1013.4,ISVP6,81.66552365497719,-22.277230295104864,84.64946983568638,3600.0,0.023513741621023994,0.022684867681938108,-0.006188119526418018,210.33694015368783,98.80635952363039,232.3883066669426
2019-11-21 22:00:00+00:00,-58.4854,11.8612,,Point,-3.38,1013.2,ISVP6,303.3273641982956,-111.38616196387838,323.1321199579652,3600.0,0.08975892221054589,0.08425760116619321,-0.030940600545521772,210.6324725806669,98.69497336166643,232.60854728987377
2019-11-21 23:00:00+00:00,-58.4856,11.8702,,Point,-3.42,1013.1,ISVP6,524.9747527363346,-22.277234489677642,525.4472058990168,3600.0,0.14595755719417133,0.1458263202045374,-0.006188120691577123,211.14397025249716,98.6726961271768,233.06238893264947
2019-11-22 00:00:00+00:00,-58.4852,11.8842,,Point,-3.5,1013.0,ISVP6,816.6227517756561,44.55446828135837,817.8372817140825,3600.0,0.22717702269835624,0.22683965327101557,0.012376241189266213,211.9396313791544,98.71725059545842,233.80227311610633
2019-11-22 01:00:00+00:00,-58.4826,11.9034,,Point,-3.71,1012.8,ISVP6,1119.9525003043384,289.6039756487232,1156.7904156110067,3600.0,0.3213306710030574,0.31109791675120513,0.080445548791312,213.0308199693035,99.00685457110731,234.9137873962663
2019-11-22 02:00:00+00:00,-58.4776,11.9266,,Point,-3.89,1012.4,ISVP6,1353.37590371552,556.9303901986536,1463.4882289532175,3600.0,0.4065245080425604,0.37593775103208893,0.15470288616629269,214.34933360330336,99.56378496130598,236.344206808632
2019-11-22 03:00:00+00:00,-58.4708,11.947,,Point,-4.08,1012.0,ISVP6,1190.2064709138256,757.4246291414951,1410.77408263523,3600.0,0.3918816896208972,0.3306129085871738,0.21039573031708197,215.50871090560977,100.32120959044727,237.71484928352317
2019-11-22 04:00:00+00:00,-58.463,11.963,,Point,-3.7,1011.9,ISVP6,933.6755672588746,868.8096082573618,1275.3745333416737,3600.0,0.3542707037060205,0.2593543242385763,0.2413360022937116,216.4180228981852,101.19001919870499,238.9062172079113
2019-11-22 05:00:00+00:00,-58.4538,11.9724,,Point,-3.21,1011.8,ISVP6,548.6558869603455,1024.7484266188922,1162.3823037856944,3600.0,0.32288397327380397,0.15240441304454042,0.28465234072747003,216.95224223727743,102.21476762532355,239.8252157978414
2019-11-22 06:00:00+00:00,-58.4452,11.9762,,Point,-2.62,1011.6,ISVP6,221.85498378079114,957.9156685920686,983.2711029835897,3600.0,0.273130861939886,0.0616263843835531,0.26608768572001906,217.16820293991537,103.17268329391541,240.430095758037
2019-11-22 07:00:00+00:00,-58.4384,11.9744,,Point,-1.9,1011.6,ISVP6,-105.1148481750788,757.4207753873217,764.6799083899102,3600.0,0.21241108566386396,-0.02919856893752189,0.21039465982981156,217.0659057870214,103.93010406930274,240.6638194390593
2019-11-22 08:00:00+00:00,-58.4346,11.9704,,Point,-1.89,1011.6,ISVP6,-233.63360924474298,423.26419855567957,483.4637992111788,3600.0,0.134295499780883,-0.06489822479020639,0.11757338848768877,216.83857863858086,104.35336826785851,240.64204673092215
2019-11-22 09:00:00+00:00,-58.4346,11.9684,,Point,-1.42,1011.7,ISVP6,-116.82939358099807,0.0,116.82939358099807,3600.0,0.03245260932805502,-0.03245260932805502,0.0,216.7249149909574,104.35336826785851,240.53963134312193
2019-11-22 10:00:00+00:00,-58.438,11.9712,,Point,-1.11,1011.4,ISVP6,163.5611510076521,-378.7100604937399,412.52098133079255,3600.0,0.1145891614807757,0.045433653057681135,-0.10519723902603886,216.88404408393214,103.97465820736474,240.51905980096328
2019-11-22 11:00:00+00:00,-58.4426,11.979,,Point,0.06,1011.3,ISVP6,455.5907060278973,-512.3727567413441,685.6301723740887,3600.0,0.19045282565946908,0.12655297389663814,-0.14232576576148448,217.32733176551807,103.46228545062307,240.69817955893595
2019-11-22 12:00:00+00:00,-58.4478,11.9918,,Point,-0.03,1010.9,ISVP6,747.5384944622422,-579.2044316861995,945.6699077309212,3600.0,0.26268608548081146,0.20764958179506726,-0.1608901199128332,218.05477660037883,102.88308101893702,241.10747387459867
2019-11-22 13:00:00+00:00,-58.4512,12.01,,Point,1.11,1010.5,ISVP6,1062.7495148339196,-378.71084572509903,1128.210280022989,3600.0,0.3133917444508303,0.29520819856497765,-0.10519745714586085,219.0891087533804,102.50437017321198,241.8825820082079
2019-11-22 14:00:00+00:00,-58.4512,12.029,,Point,0.88,1010.0,ISVP6,1109.3567577476554,0.0,1109.3567577476554,3600.0,0.3081546549299043,0.3081546549299043,0.0,220.1689016880728,102.50437017321198,242.86105322825875
2019-11-22 15:00:00+00:00,-58.4492,12.0482,,Point,-1.57,1009.6,ISVP6,1121.0341972239196,222.77111021302568,1142.9543468096274,3600.0,0.3174873185582298,0.31139838811775544,0.06188086394806269,221.26005630954137,102.72714128342501,243.9444159524177
2019-11-22 16:00:00+00:00,-58.4456,12.0678,,Point,-2.21,1009.3,ISVP6,1144.4540183022973,400.98782203853284,1212.6690535473729,3600.0,0.33685251487427026,0.31790389397286034,0.11138550612181468,222.3739385728933,103.12812910546327,245.12360059613604
2019-11-22 17:00:00+00:00,-58.4396,12.0832,,Point,-2.57,1008.8,ISVP6,899.3057166764332,668.3125328535136,1120.4429541998074,3600.0,0.31123415394439097,0.24980714352123146,0.18564237023708713,223.2491284003572,103.79644163831681,246.19885180133494
2019-11-22 18:00:00+00:00,-58.4326,12.0922,,Point,-2.87,1008.5,ISVP6,525.657730444483,779.697158869714,940.3423361337874,3600.0,0.2612062044816076,0.14601603623457862,0.21658254413047612,223.76060159282065,104.57613879718645,246.99185336951786
2019-11-22 19:00:00+00:00,-58.4262,12.095,,Point,-3.24,1008.5,ISVP6,163.5704267804232,712.8652234525921,731.3905327014043,3600.0,0.20316403686150117,0.045436229661228664,0.19801811762572002,223.91972637761737,105.28900402063898,247.43851403668984
2019-11-22 20:00:00+00:00,-58.4202,12.0936,,Point,-3.37,1007.9,ISVP6,-81.80005395264111,668.310495938942,673.2979784677879,3600.0,0.18702721624105217,-0.022722237209066975,0.1856418044274839,223.84016399759346,105.95731451657772,247.65171414313795
2019-11-22 21:00:00+00:00,-58.4164,12.0882,,Point,-3.45,1007.6,ISVP6,-315.5681546352965,423.2629881901928,527.9534235059166,3600.0,0.1466537287516435,-0.0876578207320268,0.11757305227505356,223.53328030003402,106.38057750476813,247.55596270730697
2019-11-22 22:00:00+00:00,-58.4158,12.0804,,Point,-3.43,1007.1,ISVP6,-455.86975483815866,66.83097503070591,460.74245799552455,3600.0,0.12798401610986793,-0.12663048745504407,0.018564159730751643,223.09000319899016,106.44740847979907,247.1845470481329
2019-11-23 00:00:00+00:00,-58.4256,12.0722,,Point,-3.51,1006.0,ISVP6,-479.25583883205604,-1091.573381214353,1192.1487346930974,7200.0,0.16557621315181908,-0.06656331094889667,-0.15160741405754904,222.62399311339416,105.3558350985848,246.29513657210686
2019-11-23 01:00:00+00:00,-58.434,12.0762,,Point,-3.61,1005.4,ISVP6,233.71841483255588,-935.6356645773812,964.3849823908503,3600.0,0.2678847173307917,0.06492178189793218,-0.2598987957159392,222.85131521196746,104.42019943400737,246.10218760007305
2019-11-23 02:00:00+00:00,-58.4416,12.0854,,Point,-3.73,1004.6,ISVP6,537.4243534047478,-846.5285699894861,1002.7140945658216,3600.0,0.27853169293495045,0.14928454261242993,-0.23514682499707945,223.37415527502716,103.57367086401798,246.2184366392571
2019-11-23 03:00:00+00:00,-58.4474,12.098,,Point,-3.78,1003.9,ISVP6,735.8790779391763,-646.0356412334048,979.2242169658944,3600.0,0.27200672693497063,0.20441085498310455,-0.1794543447870569,224.09021710857496,102.92763522278462,246.5978984020806
2019-11-23 04:00:00+00:00,-58.4496,12.1124,,Point,-3.12,1003.4,ISVP6,840.8663021972181,-245.0481558043831,875.8451557404154,3600.0,0.24329032103900428,0.2335739728325606,-0.06806893216788419,224.90857103196646,102.68258706697985,247.2399219592358
2019-11-23 05:00:00+00:00,-58.4486,12.126,,Point,-2.63,1002.8,ISVP6,794.1019406338337,111.38553586335435,801.87569467966,3600.0,0.2227432485221278,0.22058387239828714,0.030940426628709543,225.6814584330013,102.79397260284314,247.98935760213695
2019-11-23 06:00:00+00:00,-58.4454,12.1362,,Point,-2.56,1002.5,ISVP6,595.5933539256748,356.4335971955144,694.101111114345,3600.0,0.19280586419842918,0.16544259831268746,0.09900933255430955,226.26112243893638,103.15040620003882,248.66463726585727
2019-11-23 07:00:00+00:00,-58.4406,12.1414,,Point,-1.63,1002.0,ISVP6,303.663394020939,534.6500598771418,614.8675820003419,3600.0,0.17079655055565054,0.08435094278359416,0.14851390552142826,226.55663691151082,103.68505625991568,249.1555751338429
2019-11-23 08:00:00+00:00,-58.4362,12.1408,,Point,-1.62,1001.0,ISVP6,-35.04285481929666,490.09553408524926,491.3467555649391,3600.0,0.13648520987914975,-0.009734126338693515,0.13613764835701367,226.52253910538056,104.1751517940013,249.32894531933488
2019-11-23 09:00:00+00:00,-58.4342,12.1344,,Point,-0.01,1000.3,ISVP6,-373.8370975875623,222.7705853234864,435.17916909941965,3600.0,0.12088310252761657,-0.10384363821876731,0.061880718145412884,226.15882888722643,104.39792237932481,249.09183463285441
2019-11-23 10:00:00+00:00,-58.4344,12.1256,,Point,0.18,999.7,ISVP6,-514.055161945116,-22.277055383741317,514.5376339190261,3600.0,0.1429271205330628,-0.14279310054031,-0.0061880709399281435,225.65872648418812,104.37564532394074,248.62851038297015
2019-11-23 11:00:00+00:00,-58.4366,12.1146,,Point,-1.03,998.8,ISVP6,-642.565308092312,-245.04765540458283,687.7052628728757,3600.0,0.1910292396869099,-0.17849036335897556,-0.06806879316793968,225.0335970943858,104.13059766853674,247.95826502063818
2019-11-23 12:00:00+00:00,-58.4424,12.1036,,Point,-0.37,998.2,ISVP6,-642.5252226745603,-646.0351338339559,911.1531462497677,3600.0,0.253098096180491,-0.1784792285207112,-0.17945420384276553,224.40846616856456,103.48456253470273,247.119838076846
2019-11-23 13:00:00+00:00,-58.4502,12.095,,Point,-0.11,997.0,ISVP6,-502.25527564597314,-868.806797636781,1003.5365531629084,3600.0,0.2787601536563634,-0.13951535434610365,-0.2413352215657725,223.91972637761737,102.61575573706561,246.31288473507865
2019-11-23 14:00:00+00:00,-58.4602,12.0904,,Point,0.45,996.2,ISVP6,-268.5887314139799,-1113.856425711045,1145.7818482330551,3600.0,0.31827273562029307,-0.07460798094832774,-0.3094045626975125,223.65830703604695,101.50189931135465,245.61285363360574
2019-11-23 15:00:00+00:00,-58.4706,12.0912,,Point,-0.45,995.2,ISVP6,46.69782951590172,-1158.4125381737413,1159.3533955958492,3600.0,0.32204260988773586,0.012971619309972699,-0.321781260603817,223.70377128854975,100.343486773181,245.17787956200152
2019-11-23 16:00:00+00:00,-58.4798,12.0972,,Point,-0.86,994.3,ISVP6,350.1303269003361,-1024.7511297088884,1082.9155662631224,3600.0,0.300809879517534,0.09725842413898225,-0.2846530915858023,224.04475292477352,99.31873564347183,245.07195384813141
2019-11-23 17:00:00+00:00,-58.4868,12.1064,,Point,-1.32,993.4,ISVP6,536.7262409083262,-779.7029379264612,946.5789608325011,3600.0,0.2629386002312503,0.14909062247453506,-0.21658414942401702,224.56759054972395,98.5390327055452,245.23569008578863
2019-11-23 18:00:00+00:00,-58.4908,12.1184,,Point,-2.02,992.7,ISVP6,699.9384933731077,-445.54492058775173,829.7133063697135,3600.0,0.23047591843603152,0.1944273592703077,-0.12376247794104214,225.24955105746577,98.09348778495772,245.68209661554
2019-11-23 19:00:00+00:00,-58.491,12.1296,,Point,-2.74,991.9,ISVP6,653.20167654542,-22.277253371251255,653.581445773604,3600.0,0.18155040160377886,0.18144491015150557,-0.006188125936458682,225.88604588063268,98.07121053158615,246.25691474295292
2019-11-23 20:00:00+00:00,-58.4878,12.1368,,Point,-2.92,991.2,ISVP6,419.9129770947465,356.4359700348827,550.79352671149,3600.0,0.1529982018643028,0.11664249363742958,0.09900999167635631,226.2952202803174,98.42764650162134,246.77424565291557
2019-11-23 21:00:00+00:00,-58.4836,12.1398,,Point,-2.95,990.5,ISVP6,174.97965149616627,467.82193899119454,499.474969382051,3600.0,0.13874304705056972,0.04860545874893508,0.12995053860866515,226.46570941827432,98.89546844061253,247.11744418476502
2019-11-23 22:00:00+00:00,-58.478,12.1366,,Point,-3.02,989.8,ISVP6,-186.6672360584456,623.7621055639868,651.0943260045487,3600.0,0.18085953500126353,-0.05185201001623489,0.1732672515455519,226.28385433370093,99.51923054617677,247.20125400292505
2019-11-23 23:00:00+00:00,-58.4726,12.1272,,Point,-3.13,988.9,ISVP6,-548.4222425376475,601.4843681890196,813.9719904798729,3600.0,0.2261033306888536,-0.1523395118160132,0.16707899116361657,225.7496542672184,100.12071491436552,246.9555910618998
2019-11-24 00:00:00+00:00,-58.4684,12.1114,,Point,-3.26,988.0,ISVP6,-921.9574955305599,467.8208227180907,1033.8577976364127,3600.0,0.2871827215656702,-0.25609930431404443,0.12995022853280297,224.85174098329222,100.58853573708343,246.3257171814345
2019-11-24 01:00:00+00:00,-58.4656,12.0904,,Point,-3.65,987.2,ISVP6,-1225.5326945733157,311.88037709370724,1264.5946999273108,3600.0,0.3512763055353641,-0.34042574849258767,0.08663343808158534,223.65830703604695,100.90041611417723,245.36489618167627
2019-11-24 02:00:00+00:00,-58.466,12.0672,,Point,-4.0,986.4,ISVP6,-1354.0294708372974,-44.554331189541024,1354.7623025179284,3600.0,0.3763228618105357,-0.3761192974548048,-0.01237620310820584,222.33984020763899,100.85586178298774,244.14526290622058
2019-11-24 03:00:00+00:00,-58.4674,12.0454,,Point,-4.12,985.7,ISVP6,-1272.3063478507738,-155.94018120172825,1281.8271267587538,3600.0,0.3560630907663205,-0.3534184299585483,-0.04331671700048007,221.10092987994176,100.69992160178589,242.95286663132984
