time,Unit_ID,latitude (deg),longitude (deg),Altitude,Bearing,Speed,temperature (degC),Battery Level,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2017-07-21 12:00:10,Trident_U2,-62.34175,30.80885,7904,267,0.9,-6.0,4.5,-3602.2369168202968,-353.2999519813033,3619.520915946334,14382.0,0.25167020692159187,-0.25046842697957844,-0.024565425669677603,30.84526816864709,54.527153514564006,62.646955542919905
2017-07-21 16:00:28,Trident_U2,-62.34375,30.72932,3,269,1.03,-7.0,4.2,-4120.479015504417,-222.90226138545606,4126.503693848219,14418.0,0.2862050002669038,-0.28578714214900935,-0.015459998708937165,26.792015589089964,54.30425125317867,60.55380915759467
2017-07-21 20:00:28,Trident_U2,-62.34247,30.66182,8169,271,0.87,-10.0,4.5,-3496.9676863695095,142.6574547270061,3499.876304800172,14400.0,0.24304696561112304,-0.2428449782201048,0.009906767689375423,23.35186481186784,54.44690870790561,59.243357923388835
2017-07-22 00:00:28,Trident_U2,-62.33212,30.61575,6,283,0.66,-9.0,4.2,-2386.8468634179167,1153.518290982198,2650.9700860323637,14400.0,0.1840951448633586,-0.165753254404022,0.08010543687376376,21.003894460188974,55.60042699888791,59.43543610467934
2017-07-22 04:00:28,Trident_U2,-62.30618,30.56192,5,296,1.0,-11.0,4.2,-2789.8455985226756,2891.032442565752,4017.6245528376644,14400.0,0.2790017050581711,-0.1937392776751858,0.20076614184484387,18.26043016942976,58.49145944145344,61.27555905549793
2017-07-22 08:00:28,Trident_U2,-62.28473,30.49423,8169,288,1.06,-12.0,4.5,-3511.1918894840023,2390.6103638327318,4247.762516483555,14400.0,0.2949835080891358,-0.2438327701030557,0.16601460859949527,14.810581787817421,60.88206980528661,62.65763925228448
2017-07-22 12:00:28,Trident_U2,-62.26513,30.45385,8162,296,0.75,-13.0,4.5,-2096.068892653089,2184.420681181101,3027.407887140359,14400.0,0.2102366588291916,-0.14556033976757562,0.15169588063757644,12.752596655133033,63.06649048646796,64.34291681085234
2017-07-22 16:00:29,Trident_U2,-62.24035,30.42357,8166,309,0.79,-14.0,4.5,-1572.8140322501556,2761.722966030059,3178.1846581249583,14401.0,0.2206919420960321,-0.10921561226652007,0.19177299951600993,11.209361799510413,65.828213452498,66.77577014381761
2017-07-22 20:00:11,Trident_U2,-62.21928,30.37758,7903,295,0.84,-16.0,4.5,-2390.7900177955707,2348.2368508689806,3351.133124328249,14382.0,0.2330088391272597,-0.1662348781668454,0.16327609865588796,8.86545803341827,68.17645030336678,68.7504525229452
2017-07-23 00:00:11,Trident_U2,-62.21782,30.35037,8170,273,0.36,-17.0,4.5,-1415.4985350687475,162.71571862177638,1424.8201668520737,14400.0,0.0989458449202829,-0.09829850937977413,0.011299702682067803,7.478685977949072,68.33916602198866,68.7471625344472
2017-07-23 04:00:10,Trident_U2,-62.21228,30.34257,7905,305,0.18,-17.0,4.5,-405.78544327129543,617.4278237667983,738.8362088665432,14399.0,0.05131163336804939,-0.028181501720348317,0.04287990997755388,7.081154784223023,68.956593845755,69.31922235488898
2017-07-23 08:00:18,Trident_U2,-62.19995,30.30882,8167,290,0.56,-16.0,4.5,-1756.1241421891866,1374.1651951611263,2229.8659121956016,14408.0,0.15476581844777912,-0.12188535134572367,0.09537515235710205,5.361067607654141,70.33075904091623,70.5347907997554
2017-07-23 12:00:28,Trident_U2,-62.21102,30.28137,8166,248,0.47,-12.0,4.5,-1428.8967068753423,-1233.7394418114002,1887.818531851063,14410.0,0.13100753170375176,-0.09916007681300085,-0.0856168939494379,3.962063093860232,69.09701959910464,69.210519875513
