time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),battery_voltage (V),GPS_signal_to_noise_ratio (),GPS_time_since_last_fix (min),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s),x (km),y (km),distance (km)
2015-07-25 13:00:00,-57.5356,18.4856,0.314,-1.4,991.3,-1.9,14.8,36.0,0,2015P6,694.9511489847273,-890.9548730652773,1129.9370271452995,3600.0,0.3138713964292498,0.1930419858290909,-0.2474874647403548,934.3279504648651,1220.4851960312226,1537.0598012931207
2015-07-25 14:00:00,-57.5464,18.4992,0.404,-1.4,990.9,-1.8,14.8,40.0,0,2015P6,814.591888065485,-1202.7908820213042,1452.6754110866195,3600.0,0.403520947524061,0.22627552446263474,-0.33410857833925117,934.8751025639525,1219.2824051492014,1536.4377764492715
2015-07-25 15:00:00,-57.559,18.5144,0.465,-1.4,990.6,-1.5,14.8,44.0,0,2015P6,910.15698837606,-1403.2586473285749,1672.5790189979668,3600.0,0.46460528305499077,0.25282138566001666,-0.3897940687023819,935.4866119140854,1217.8791465018728,1535.6968504736294
2015-07-25 16:00:00,-57.5738,18.5356,0.578,-1.4,990.1,-1.1,14.8,44.0,0,2015P6,1268.991319623732,-1648.2756623937044,2080.1806720859095,3600.0,0.5778279644683082,0.35249758878437,-0.45785435066491786,936.3394825705675,1216.2308708394792,1534.910146491799
2015-07-25 17:00:00,-57.59,18.564,0.688,-1.4,990.2,-0.7,14.8,44.0,0,2015P6,1699.2799335343498,-1804.198088249245,2478.4436717736266,3600.0,0.688456575492674,0.4720222037595416,-0.5011661356247903,937.4819636277213,1214.42667275123,1534.1787951920437
2015-07-25 18:00:00,-57.6054,18.595,0.701,-1.4,989.8,-0.8,14.8,44.0,0,2015P6,1854.0237740038924,-1715.1062049532993,2525.666931493728,3600.0,0.7015741476371467,0.5150066038899701,-0.47641839026480537,938.7289807181199,1212.7115665462768,1533.5845079014086
2015-07-25 19:00:00,-57.6196,18.6278,0.7,-1.4,989.1,-1.0,14.8,40.0,0,2015P6,1960.847788609674,-1581.465294737119,2519.118204561551,3600.0,0.699755056822653,0.5446799412804649,-0.43929591520475525,940.0483400439967,1211.1301012515398,1533.1428517189906
2015-07-25 20:00:00,-57.6322,18.6632,0.705,-1.4,988.8,-1.4,14.8,40.0,0,2015P6,2115.455732177267,-1403.275017345929,2538.569228740645,3600.0,0.7051581190946237,0.587626592271463,-0.3897986159294247,941.4722073918775,1209.7268262341938,1532.908644180073
2015-07-25 21:00:00,-57.643,18.6962,0.641,-1.4,988.7,-1.2,14.8,44.0,0,2015P6,1971.3524020107147,-1202.8093989231727,2309.324737461438,3600.0,0.6414790937392884,0.5475978894474207,-0.3341137219231035,942.7994708196978,1208.52401683527,1532.7756331066716
2015-07-25 22:00:00,-57.6522,18.7246,0.55,-1.5,988.8,-0.3,14.8,40.0,0,2015P6,1696.054230619789,-1024.6170453777513,1981.5246763242483,3600.0,0.5504235212011801,0.4711261751721636,-0.2846158459382643,943.9416671986389,1207.4993997898925,1532.6710904713696
2015-07-25 23:00:00,-57.6602,18.7488,0.471,-1.5,988.4,-0.5,14.8,44.0,0,2015P6,1444.8637221524432,-890.9725636855535,1697.4873445279702,3600.0,0.4715242623688806,0.4013510339312342,-0.24749237880154265,944.9149073263851,1206.6084272262071,1532.5691105920582
2015-07-26 00:00:00,-57.6496,18.7582,0.363,-1.5,988.7,0.1,14.8,36.0,0,2015P6,561.1045645012426,1180.5384025620992,1307.0995571217986,3600.0,0.3630832103116107,0.15586237902812294,0.32792733404502755,945.2929328426287,1207.788965628769,1533.7316956941427
2015-07-26 01:00:00,-57.6298,18.7548,0.615,-1.5,989.3,0.5,14.8,36.0,0,2015P6,-203.01189992165396,2205.15130203028,2214.4764835860506,3600.0,0.6151323565516807,-0.05639219442268165,0.6125420283417444,945.1562008491511,1209.9941169307997,1535.3846446447048
2015-07-26 02:00:00,-57.6126,18.7426,0.569,-1.5,989.8,1.4,14.8,32.0,0,2015P6,-728.8510862186471,1915.5803356696467,2049.5540803517088,3600.0,0.5693205778754746,-0.2024586350607353,0.5321056487971241,944.6655683134975,1211.9096972664695,1536.5930333974475
2015-07-26 03:00:00,-57.5994,18.7304,0.456,-1.5,989.7,1.0,14.8,32.0,0,2015P6,-729.1955556257028,1470.0929769850673,1641.0056426853307,3600.0,0.4558349007459252,-0.20255432100713966,0.4083591602736298,944.1749264426059,1213.379790243454,1537.451399912904
2015-07-26 04:00:00,-57.5912,18.7152,0.358,-1.5,989.5,0.2,14.8,36.0,0,2015P6,-908.8352481255823,913.2380196338095,1288.40412477614,3600.0,0.3578900346600389,-0.25245423559043956,0.25367722767605816,943.5636218779722,1214.2930282630878,1537.7970825241598
2015-07-26 05:00:00,-57.5844,18.699,0.342,-1.5,989.5,-0.3,14.8,36.0,0,2015P6,-968.8450447138641,757.3184282033869,1229.7121298755485,3600.0,0.3415867027432079,-0.26912362353162894,0.21036623005649638,942.912083974686,1215.050346691291,1537.9956251888727
2015-07-26 06:00:00,-57.5802,18.6822,0.308,-1.5,989.3,-0.4,14.8,36.0,0,2015P6,-1004.9156582293888,467.7550897497961,1108.4449937373734,3600.0,0.3079013871492704,-0.27914323839705246,0.12993196937494336,942.2363976848635,1215.518101781041,1537.9511321493715
2015-07-26 07:00:00,-57.5782,18.67,0.212,-1.5,989.1,-0.4,14.8,36.0,0,2015P6,-729.8442591315222,222.7404088716848,763.076622844368,3600.0,0.21196572856787999,-0.20273451642542284,0.06187233579769022,941.745709669351,1215.7408421899129,1537.8266407658791
2015-07-26 08:00:00,-57.5776,18.6644,0.095,-1.5,989.1,-0.4,14.8,40.0,0,2015P6,-335.02885699372484,66.82210881569378,341.62776416020137,3600.0,0.09489660115561149,-0.09306357138714579,0.018561696893248273,941.5204727097076,1215.807664298728,1537.7415508137378
2015-07-26 09:00:00,-57.5758,18.6694,0.1,-1.5,988.5,-0.8,14.8,32.0,0,2015P6,299.13783039552385,200.46628809863776,360.0974510292835,3600.0,0.10002706973035652,0.08309384177653441,0.05568508002739938,941.721577231737,1216.0081305868268,1538.0231801494733
2015-07-26 10:00:00,-57.5672,18.681,0.329,-1.5,988.4,-0.7,14.8,36.0,0,2015P6,694.0340249120982,957.7825825546576,1182.80628303233,3600.0,0.3285573008423139,0.1927872291422495,0.26605071737629377,942.1881337026865,1216.9659131693816,1539.0661171978084
2015-07-26 11:00:00,-57.5572,18.6902,0.345,-1.5,987.7,-1.4,14.8,32.0,0,2015P6,550.5705880182068,1113.6990261529545,1242.3580374613243,3600.0,0.34509945485036786,0.1529362744495019,0.3093608405980429,942.5581552637407,1218.0796121955345,1540.1733076834598
2015-07-26 12:00:00,-57.5468,18.7006,0.365,-1.5,988.9,0.4,14.8,32.0,0,2015P6,622.554754122932,1158.2451034351407,1314.9548058821429,3600.0,0.3652652238561508,0.17293187614525887,0.32173475095420573,942.9764341286096,1219.23785729897,1541.3453564963602
2015-07-26 13:00:00,-57.5354,18.7084,0.376,-1.5,986.9,-1.5,14.8,36.0,0,2015P6,467.0491273137219,1269.6126179365792,1352.7938079945086,3600.0,0.3757760577762524,0.1297358686982561,0.3526701716490498,943.2901388336428,1220.5074699169063,1542.541659127481
2015-07-26 14:00:00,-57.521,18.7144,0.457,-1.4,986.5,-1.2,14.8,36.0,0,2015P6,359.38074263083263,1603.7179016816287,1643.4919002988772,3600.0,0.45652552786079925,0.09982798406412018,0.44547719491156357,943.5314475525022,1222.1111878185877,1543.9583374922652
