time,latitude (deg),longitude (deg),drift_speed (m/s),temperature_surface (degC),barometric_pressure (hPa),barometric_pressure_tendency (hPa),submerged_boolean (none),accelometer_variance (),sampling_ratio (s),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2019-09-15 08:00:25,-65.411,-60.4692,0.001,-16.6,989.4,-0.3,0.0,3.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3599.0,0.0012906214746322658,0.0012906214746322658,0.0
2019-09-15 09:00:27,-65.411,-60.4693,0.0,-16.8,989.3,-0.2,0.0,4.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3602.0,0.0012895465539149154,-0.0012895465539149154,0.0
2019-09-15 10:00:55,-65.411,-60.4692,0.001,-16.9,989.5,0.2,0.0,2.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3628.0,0.001280305040573739,0.001280305040573739,0.0
2019-09-15 11:00:27,-65.411,-60.4692,0.0,-16.9,989.8,0.4,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-15 12:00:26,-65.411,-60.4693,0.001,-16.9,991.1,1.8,0.0,5.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3599.0,0.0012906214746322658,-0.0012906214746322658,0.0
2019-09-15 13:00:54,-65.411,-60.4692,0.0,-16.9,991.6,2.1,0.0,4.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3628.0,0.001280305040573739,0.001280305040573739,0.0
2019-09-15 14:00:26,-65.411,-60.4692,0.001,-16.6,992.6,2.8,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-15 15:00:26,-65.411,-60.4692,0.001,-16.4,994.0,2.9,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-15 16:00:55,-65.411,-60.4692,0.0,-16.2,994.7,3.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-15 17:00:26,-65.411,-60.4692,,-16.0,995.2,2.6,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-15 18:00:26,-65.411,-60.4692,0.0,-15.8,995.7,1.7,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-15 19:00:54,-65.411,-60.4692,0.0,-15.8,996.5,1.8,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-15 20:00:26,-65.411,-60.4692,0.0,-15.8,997.1,1.9,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-15 21:00:26,-65.411,-60.4692,0.0,-15.8,997.7,2.0,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-15 22:00:54,-65.411,-60.4692,0.0,-16.0,998.1,1.6,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-15 23:00:27,-65.411,-60.4692,0.001,-16.1,998.6,1.5,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-16 00:00:27,-65.411,-60.4693,0.001,-16.2,999.6,1.9,0.0,4.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3600.0,0.0012902629686670903,-0.0012902629686670903,0.0
2019-09-16 01:00:54,-65.411,-60.4692,0.001,-16.4,1000.5,2.4,0.0,4.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3627.0,0.0012806580334164667,0.0012806580334164667,0.0
2019-09-16 02:00:27,-65.411,-60.4692,0.0,-16.5,1000.6,2.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-16 03:00:26,-65.411,-60.4693,0.002,-16.6,1001.4,1.8,0.0,4.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3599.0,0.0012906214746322658,-0.0012906214746322658,0.0
2019-09-16 04:00:54,-65.411,-60.4692,0.002,-16.9,1001.7,1.2,0.0,4.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3628.0,0.001280305040573739,0.001280305040573739,0.0
2019-09-16 05:00:26,-65.411,-60.4692,0.0,-17.0,1001.3,0.7,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-16 06:00:27,-65.411,-60.4692,0.0,-17.1,1001.9,0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3601.0,0.0,0.0,0.0
2019-09-16 07:00:26,-65.411,-60.4692,0.0,-17.3,1002.3,0.6,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-16 08:00:54,-65.411,-60.4692,0.0,-17.4,1002.6,1.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-16 09:00:26,-65.411,-60.4692,0.001,-17.6,1002.6,0.7,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-16 10:00:25,-65.411,-60.4692,0.001,-17.6,1002.4,0.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-16 11:00:55,-65.411,-60.4692,,-17.8,1003.0,0.4,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3630.0,0.0,0.0,0.0
2019-09-16 12:00:26,-65.411,-60.4692,0.0,-17.8,1002.7,0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-16 13:00:26,-65.411,-60.4692,0.0,-17.6,1002.7,0.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-16 14:00:54,-65.411,-60.4692,0.0,-17.5,1002.5,-0.5,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-16 15:00:26,-65.411,-60.4692,0.0,-17.2,1002.6,-0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-16 16:00:25,-65.411,-60.4692,0.0,-17.0,1001.9,-0.8,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-16 17:00:54,-65.411,-60.4692,0.0,-16.8,1001.5,-1.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-16 18:00:27,-65.411,-60.4692,0.001,-16.6,1001.1,-1.5,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-16 19:00:26,-65.411,-60.4691,0.002,-16.5,1000.5,-1.4,0.0,4.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3599.0,0.0012906214747239705,0.0012906214747239705,0.0
2019-09-16 20:00:54,-65.411,-60.4692,0.001,-16.4,999.7,-1.8,0.0,3.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,-0.0012803050406647103,0.0
2019-09-16 21:00:27,-65.411,-60.4692,0.001,-16.6,999.2,-1.9,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-16 22:00:26,-65.411,-60.4692,0.0,-16.6,998.7,-1.8,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-16 23:00:26,-65.411,-60.4692,0.001,-16.9,998.2,-1.5,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-17 00:00:54,-65.411,-60.4691,0.001,-16.9,997.9,-1.3,0.0,5.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,0.0012803050406647103,0.0
2019-09-17 01:00:27,-65.411,-60.4692,0.001,-17.1,997.4,-1.3,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3573.0,0.0013000130667594652,-0.0013000130667594652,0.0
2019-09-17 02:00:26,-65.411,-60.4692,0.0,-17.1,997.0,-1.2,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-17 03:00:54,-65.411,-60.4692,0.0,-17.3,996.4,-1.5,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-17 04:00:26,-65.411,-60.4692,0.001,-17.4,995.9,-1.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-17 05:00:26,-65.411,-60.4691,0.002,-17.4,995.5,-1.5,0.0,5.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,0.0012902629687587693,0.0
2019-09-17 06:00:54,-65.411,-60.4691,0.001,-17.6,994.6,-1.8,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-17 07:00:27,-65.411,-60.4692,0.0,-17.6,994.1,-1.8,0.0,5.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3573.0,0.0013000130667594652,-0.0013000130667594652,0.0
2019-09-17 08:00:26,-65.411,-60.4691,0.0,-17.7,993.5,-2.0,0.0,5.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3599.0,0.0012906214747239705,0.0012906214747239705,0.0
2019-09-17 09:00:26,-65.411,-60.4692,0.001,-17.8,992.9,-1.7,0.0,5.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,-0.0012902629687587693,0.0
2019-09-17 10:00:54,-65.411,-60.4691,0.001,-17.9,992.9,-1.2,0.0,4.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,0.0012803050406647103,0.0
2019-09-17 11:00:26,-65.411,-60.4691,0.0,-17.9,992.4,-1.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-17 12:00:25,-65.411,-60.4692,0.001,-17.9,991.6,-1.3,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3599.0,0.0012906214747239705,-0.0012906214747239705,0.0
2019-09-17 13:00:55,-65.411,-60.4691,0.0,-17.8,991.0,-1.9,0.0,3.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3630.0,0.001279599638438449,0.001279599638438449,0.0
2019-09-17 14:00:26,-65.411,-60.4691,0.0,-17.6,990.5,-1.9,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-17 15:00:26,-65.411,-60.4691,0.0,-17.4,990.0,-1.6,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-17 16:00:54,-65.411,-60.4691,0.0,-17.1,989.2,-1.8,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-17 17:00:26,-65.411,-60.4691,0.0,-16.9,988.4,-2.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-17 18:00:26,-65.411,-60.4691,0.0,-16.7,987.6,-2.4,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-17 19:00:54,-65.411,-60.4691,0.0,-16.6,987.1,-2.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-17 20:00:26,-65.411,-60.4691,0.0,-16.6,986.5,-1.9,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-17 21:00:26,-65.411,-60.4692,0.001,-16.7,986.2,-1.4,0.0,3.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,-0.0012902629687587693,0.0
2019-09-17 22:00:55,-65.411,-60.4691,0.001,-16.9,986.0,-1.1,0.0,5.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3629.0,0.0012799522423619645,0.0012799522423619645,0.0
2019-09-17 23:00:27,-65.411,-60.4691,0.001,-17.0,985.5,-1.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-18 00:00:38,-65.411,-60.4691,0.0,-17.1,984.8,-1.4,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3611.0,0.0,0.0,0.0
2019-09-18 01:00:26,-65.411,-60.4691,0.0,-17.2,984.3,-1.7,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3588.0,0.0,0.0,0.0
2019-09-18 02:00:26,-65.411,-60.4691,0.0,-17.3,984.1,-1.4,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-18 03:00:29,-65.4111,-60.4692,0.002,-17.4,983.6,-1.2,0.0,4.0,60.0,2019P93,-4.6449466875315695,-11.149876051984949,12.078711260090538,3603.0,0.003352403902328764,-0.0012891886448880292,-0.003094608951425187
2019-09-18 04:00:55,-65.411,-60.4691,0.002,-17.4,983.5,-0.8,0.0,3.0,60.0,2019P93,4.644928992048645,11.149876051984949,12.078704455188955,3626.0,0.0033311374669577924,0.0012810063408848994,0.0030749796061734554
2019-09-18 05:00:26,-65.411,-60.4691,0.0,-17.5,983.4,-0.7,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-18 06:00:26,-65.411,-60.4691,0.001,-17.6,983.3,-0.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-18 07:00:26,-65.411,-60.4692,0.001,-17.6,982.9,-0.6,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,-0.0012902629687587693,0.0
2019-09-18 08:00:54,-65.411,-60.4691,0.001,-17.6,982.7,-0.7,0.0,4.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,0.0012803050406647103,0.0
2019-09-18 09:00:28,-65.411,-60.4691,0.0,-17.6,982.4,-0.9,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3574.0,0.0,0.0,0.0
2019-09-18 10:00:27,-65.411,-60.4691,0.0,-17.6,982.4,-0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-18 11:00:55,-65.411,-60.4691,0.0,-17.6,982.2,-0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-18 12:00:26,-65.411,-60.4691,0.0,-17.6,982.1,-0.3,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-18 13:00:26,-65.411,-60.4691,0.001,-17.4,982.0,-0.4,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-18 14:00:54,-65.411,-60.4691,0.001,-17.3,981.6,-0.6,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-18 15:00:26,-65.411,-60.4691,0.0,-17.1,981.5,-0.6,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-18 16:00:25,-65.411,-60.4691,0.001,-16.9,981.1,-0.9,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-18 17:00:54,-65.411,-60.4691,0.0,-16.6,981.0,-0.6,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-18 18:00:27,-65.411,-60.4691,0.0,-16.4,980.9,-0.6,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-18 19:00:26,-65.411,-60.4691,0.001,-16.3,980.5,-0.6,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-18 20:00:55,-65.411,-60.4691,0.0,-16.4,980.3,-0.7,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-18 21:00:27,-65.411,-60.4691,0.001,-16.4,980.5,-0.4,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-18 22:00:26,-65.411,-60.4691,0.0,-16.4,980.8,0.3,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-18 23:00:26,-65.411,-60.469,,-16.4,980.7,0.4,0.0,3.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3600.0,0.0012902629686670903,0.0012902629686670903,0.0
2019-09-19 00:00:54,-65.411,-60.469,0.0,-16.4,981.0,0.5,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-19 01:00:27,-65.411,-60.4691,0.001,-16.5,980.9,0.1,0.0,3.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3573.0,0.0013000130666670935,-0.0013000130666670935,0.0
2019-09-19 02:00:27,-65.411,-60.4692,0.001,-16.6,981.0,0.3,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,-0.0012902629687587693,0.0
2019-09-19 03:00:55,-65.411,-60.4691,0.002,-16.6,981.2,0.2,0.0,6.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,0.0012803050406647103,0.0
2019-09-19 04:00:26,-65.411,-60.4691,0.0,-16.7,981.3,0.4,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3571.0,0.0,0.0,0.0
2019-09-19 05:00:27,-65.411,-60.469,0.0,-16.7,981.3,0.3,0.0,5.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3601.0,0.0012899046618165856,0.0012899046618165856,0.0
2019-09-19 06:00:54,-65.411,-60.469,0.0,-16.8,981.4,0.2,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3627.0,0.0,0.0,0.0
2019-09-19 07:00:26,-65.411,-60.469,0.0,-16.9,981.5,0.2,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-19 08:00:25,-65.411,-60.469,0.001,-16.9,981.4,0.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-19 09:00:25,-65.411,-60.4691,0.001,-17.1,981.4,0.0,0.0,4.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3600.0,0.0012902629686670903,-0.0012902629686670903,0.0
2019-09-19 10:00:55,-65.411,-60.4691,,-17.2,981.5,0.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3630.0,0.0,0.0,0.0
2019-09-19 11:00:27,-65.411,-60.4691,0.0,-17.3,981.6,0.2,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-19 12:00:28,-65.411,-60.469,0.0,-17.3,981.5,0.1,0.0,3.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3601.0,0.0012899046618165856,0.0012899046618165856,0.0
2019-09-19 13:00:54,-65.411,-60.469,0.0,-17.2,981.4,-0.1,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3626.0,0.0,0.0,0.0
2019-09-19 14:00:26,-65.411,-60.469,0.0,-17.1,981.5,-0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-19 15:00:25,-65.411,-60.4691,0.0,-16.9,981.3,-0.2,0.0,5.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3599.0,0.0012906214746322658,-0.0012906214746322658,0.0
2019-09-19 16:00:54,-65.411,-60.469,0.0,-16.8,980.9,-0.5,0.0,4.0,60.0,2019P93,4.644946687201525,0.0,4.644946687201525,3629.0,0.0012799522422710181,0.0012799522422710181,0.0
2019-09-19 17:00:27,-65.411,-60.469,,-16.6,980.6,-0.9,0.0,6.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-19 18:00:26,-65.411,-60.469,0.0,-16.4,980.1,-1.2,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-19 19:00:54,-65.411,-60.469,0.001,-16.3,979.7,-1.2,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-19 20:00:27,-65.411,-60.469,0.001,-16.3,979.3,-1.3,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-19 21:00:26,-65.411,-60.469,0.001,-16.3,979.0,-1.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-19 22:00:54,-65.411,-60.469,0.001,-16.4,978.7,-1.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-19 23:00:26,-65.411,-60.4691,0.001,-16.5,978.6,-0.7,0.0,3.0,60.0,2019P93,-4.644946687201525,0.0,4.644946687201525,3572.0,0.001300377012094492,-0.001300377012094492,0.0
2019-09-20 00:00:26,-65.4112,-60.4686,0.007,-16.6,978.5,-0.5,0.0,4.0,60.0,2019P93,23.224733436609352,-22.29975225017187,32.19731655931292,3600.0,0.008943699044253588,0.006451314843502598,-0.006194375625047742
2019-09-20 01:00:26,-65.411,-60.469,0.007,-16.7,978.3,-0.4,0.0,4.0,60.0,2019P93,-18.57964518551616,22.29975225017187,29.02554333063757,3600.0,0.008062650925177103,-0.0051610125515322664,0.006194375625047742
2019-09-20 02:00:55,-65.411,-60.469,0.0,-16.7,977.8,-0.8,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-20 03:00:27,-65.411,-60.469,0.0,-16.6,977.8,-0.7,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-20 04:00:26,-65.411,-60.469,0.0,-16.6,977.8,-0.5,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-20 05:00:54,-65.411,-60.469,0.001,-16.6,977.7,-0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-20 06:00:26,-65.411,-60.469,0.0,-16.6,977.9,0.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-20 07:00:25,-65.411,-60.469,0.0,-16.6,977.9,0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-20 08:00:54,-65.411,-60.469,0.0,-16.5,978.0,0.3,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-20 09:00:27,-65.411,-60.469,0.001,-16.4,978.1,0.2,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-20 10:00:26,-65.411,-60.469,0.0,-16.4,978.4,0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-20 11:00:54,-65.411,-60.469,0.001,-16.3,978.5,0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-20 12:00:26,-65.411,-60.469,0.0,-16.1,978.6,0.5,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-20 13:00:26,-65.411,-60.469,0.0,-15.9,978.7,0.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-20 14:00:54,-65.411,-60.469,0.001,-15.7,978.7,0.2,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3628.0,0.0,0.0,0.0
2019-09-20 15:00:26,-65.411,-60.469,0.001,-15.6,978.6,0.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-20 16:00:25,-65.411,-60.469,0.0,-15.3,978.7,0.0,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-20 17:00:25,-65.411,-60.469,0.0,-15.2,978.8,0.1,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-20 18:00:54,-65.411,-60.469,0.0,-15.0,978.9,0.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-20 19:00:27,-65.411,-60.469,0.0,-15.0,978.8,0.1,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-20 20:00:26,-65.411,-60.469,0.0,-14.9,979.0,0.2,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3599.0,0.0,0.0,0.0
2019-09-20 21:00:55,-65.411,-60.469,0.001,-15.0,979.2,0.3,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3629.0,0.0,0.0,0.0
2019-09-20 22:00:27,-65.411,-60.469,0.001,-15.1,979.4,0.6,0.0,3.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-20 23:00:27,-65.411,-60.469,0.001,-15.0,979.6,0.6,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-21 00:00:54,-65.411,-60.4689,0.001,-15.0,979.7,0.5,0.0,4.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3627.0,0.0012806580335074634,0.0012806580335074634,0.0
2019-09-21 01:00:26,-65.411,-60.4689,0.0,-15.0,979.9,0.5,0.0,5.0,60.0,2019P93,0.0,0.0,0.0,3572.0,0.0,0.0,0.0
2019-09-21 02:00:25,-65.411,-60.469,0.0,-15.0,979.9,0.3,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3599.0,0.0012906214747239705,-0.0012906214747239705,0.0
2019-09-21 03:00:25,-65.411,-60.469,0.0,-14.9,980.0,0.3,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3600.0,0.0,0.0,0.0
2019-09-21 04:00:54,-65.411,-60.4689,0.001,-14.9,980.0,0.1,0.0,6.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3629.0,0.0012799522423619645,0.0012799522423619645,0.0
2019-09-21 05:00:27,-65.411,-60.4689,0.001,-14.9,980.1,0.2,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-21 06:00:26,-65.411,-60.469,0.001,-14.9,980.4,0.4,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3599.0,0.0012906214747239705,-0.0012906214747239705,0.0
2019-09-21 07:00:26,-65.411,-60.4689,0.002,-14.9,980.6,0.6,0.0,4.0,60.0,2019P93,4.6449466875315695,0.0,4.6449466875315695,3600.0,0.0012902629687587693,0.0012902629687587693,0.0
2019-09-21 08:00:54,-65.411,-60.469,0.002,-14.9,981.0,0.9,0.0,4.0,60.0,2019P93,-4.6449466875315695,0.0,4.6449466875315695,3628.0,0.0012803050406647103,-0.0012803050406647103,0.0
2019-09-21 09:00:27,-65.411,-60.469,0.0,-14.9,981.3,0.9,0.0,4.0,60.0,2019P93,0.0,0.0,0.0,3573.0,0.0,0.0,0.0
2019-09-21 10:00:26,-65.4111,-60.469,0.0,-14.9,981.7,1.1,0.0,3.0,60.0,2019P93,0.0,-11.149876051984949,11.149876051984949,3599.0,0.0030980483612072654,0.0,-0.0030980483612072654
