time,latitude (deg),longitude (deg),altitude,geometry,temperature (degC),barometric_pressure (hPa),Unit_ID,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2019-11-21 14:00:00+00:00,-58.304,5.5888,,Point,4.32,1014.7,ISVP4,-1301.4951364419385,334.14906161914115,1343.7057659930513,3600.0,0.3732516016647365,-0.36152642678942737,0.09281918378309477
2019-11-21 15:00:00+00:00,-58.308,5.5672,,Point,0.77,1014.6,ISVP4,-1266.4267765938391,-445.53211723435254,1342.5109489166882,3600.0,0.3729197080324134,-0.35178521572051086,-0.12375892145398681
2019-11-21 16:00:00+00:00,-58.3174,5.5536,,Point,0.63,1014.4,ISVP4,-797.2898421790564,-1047.0015799580913,1316.0104106262397,3600.0,0.3655584473961777,-0.22146940060529346,-0.29083377221058093
2019-11-21 17:00:00+00:00,-58.3282,5.5498,,Point,-0.11,1014.2,ISVP4,-222.71307391658632,-1202.939898115324,1223.3828148911857,3600.0,0.33982855969199605,-0.061864742754607314,-0.3341499716987011
2019-11-21 18:00:00+00:00,-58.3396,5.5572,,Point,-1.09,1014.1,ISVP4,433.5721882475861,-1269.7721108307899,1341.7548419385264,3600.0,0.37270967831625734,0.12043671895766281,-0.352714475230775
2019-11-21 19:00:00+00:00,-58.3496,5.5738,,Point,-2.09,1013.9,ISVP4,972.2947654101134,-1113.8370604098304,1478.509421000191,3600.0,0.4106970613889419,0.2700818792805871,-0.3093991834471751
2019-11-21 20:00:00+00:00,-58.3556,5.5952,,Point,-2.63,1014.0,ISVP4,1253.0861142917695,-668.3030774462284,1420.1597843746122,3600.0,0.39448882899294785,0.3480794761921582,-0.18563974373506342
2019-11-21 21:00:00+00:00,-58.3572,5.6196,,Point,-2.82,1013.8,ISVP4,1428.5101089458674,-178.21426052651307,1439.5837780468164,3600.0,0.3998843827907823,0.3968083635960743,-0.04950396125736474
2019-11-21 22:00:00+00:00,-58.3534,5.6428,,Point,-2.78,1013.7,ISVP4,1358.1940807168583,423.25879550605754,1422.6170141213518,3600.0,0.3951713928114866,0.37727613353246064,0.11757188764057154
2019-11-21 23:00:00+00:00,-58.3462,5.659,,Point,-2.95,1013.4,ISVP4,948.4960252554442,801.9633396464058,1242.0909419451511,3600.0,0.3450252616514309,0.2634711181265123,0.2227675943462238
2019-11-22 00:00:00+00:00,-58.3374,5.6678,,Point,-2.95,1013.0,ISVP4,515.3372625982773,980.1761813090524,1107.3923607411612,3600.0,0.30760898909476697,0.14314923961063258,0.2722711614747368
2019-11-22 01:00:00+00:00,-58.3292,5.6666,,Point,-3.14,1012.6,ISVP4,-70.29073709458667,913.3447654112508,916.0455492088988,3600.0,0.2544570970024719,-0.019525204748496297,0.253706879280903
2019-11-22 02:00:00+00:00,-58.3224,5.6578,,Point,-3.14,1012.1,ISVP4,-515.5847993363483,757.4069601813515,916.2384998666329,3600.0,0.25451069440739804,-0.1432179998156523,0.21039082227259762
2019-11-22 03:00:00+00:00,-58.3196,5.6414,,Point,-3.2,1011.7,ISVP4,-961.0470822917242,311.87321855741567,1010.3842827532491,3600.0,0.28066230076479143,-0.2669575228588123,0.08663144959928214
2019-11-22 04:00:00+00:00,-58.3228,5.6224,,Point,-3.42,1011.2,ISVP4,-1113.496215864706,-356.42654671438345,1169.1508482431857,3600.0,0.32476412451199604,-0.3093045044068628,-0.09900737408732874
2019-11-22 05:00:00+00:00,-58.3312,5.6074,,Point,-3.63,1011.0,ISVP4,-878.9965517544669,-935.6205392931402,1283.7525974826417,3600.0,0.3565979437451782,-0.24416570882068522,-0.25989459424809447
2019-11-22 06:00:00+00:00,-58.344,5.5974,,Point,-3.12,1010.8,ISVP4,-585.8587268700555,-1425.7098668790902,1541.3886830926829,3600.0,0.4281635230813008,-0.16273853524168208,-0.3960305185775251
2019-11-22 07:00:00+00:00,-58.3574,5.5944,,Point,-1.64,1010.8,ISVP4,-175.69407943555058,-1492.543093444124,1502.8483939960347,3600.0,0.41745788722112076,-0.0488039109543196,-0.4145953037344789
2019-11-22 08:00:00+00:00,-58.3702,5.5988,,Point,-0.89,1010.5,ISVP4,257.5870773693604,-1425.7157438154868,1448.7982898219598,3600.0,0.40244396939498883,0.07155196593593344,-0.39603215105985745
2019-11-22 09:00:00+00:00,-58.381,5.6084,,Point,-1.15,1010.3,ISVP4,561.8047862014254,-1202.949891408999,1327.6720449869206,3600.0,0.3687977902741446,0.1560568850559515,-0.33415274761361086
2019-11-22 10:00:00+00:00,-58.3888,5.6208,,Point,-0.76,1009.7,ISVP4,725.442831718711,-868.7984143612069,1131.8471570351755,3600.0,0.31440198806532654,0.20151189769964195,-0.24133289287811305
2019-11-22 11:00:00+00:00,-58.393,5.6328,,Point,-0.57,1009.2,ISVP4,701.8864944051509,-467.81497213788555,843.5019260112704,3600.0,0.2343060905586862,0.19496847066809747,-0.12994860337163489
2019-11-22 12:00:00+00:00,-58.3944,5.6416,,Point,0.67,1008.8,ISVP4,514.655571238864,-155.93839269074445,537.7612289131434,3600.0,0.14937811914253984,0.14295988089968445,-0.04331622019187346
2019-11-22 13:00:00+00:00,-58.3946,5.648,,Point,0.05,1008.0,ISVP4,374.28012623742467,-22.276916044113165,374.9424941037479,3600.0,0.10415069280659664,0.10396670173261796,-0.006188032234475879
