time,Unit_ID,latitude (deg),longitude (deg),Altitude,Bearing,Speed,temperature (degC),Battery Level,drift_x (m),drift_y (m),drift (m),delta_t (s),U (m/s),u (m/s),v (m/s)
2017-07-08 00:00:28,Trident_U3,-62.27208,29.63407,0,304,1.99,-14.0,4.1,-4546.974507235727,6547.71473325967,7971.671430609601,14420.0,0.5528204875596118,-0.3153241683242529,0.4540717568141241
2017-07-08 04:00:10,Trident_U3,-62.21632,29.52355,8165,297,2.11,-13.0,4.5,-5739.344192625524,6214.426213687668,8459.265034670138,14382.0,0.5881841909797064,-0.39906439943161753,0.432097497822811
2017-07-08 08:00:28,Trident_U3,-62.18765,29.45562,8162,293,1.19,-13.0,4.5,-3534.1502135669725,3195.2386448152274,4764.427324388119,14418.0,0.33044994620530715,-0.24512069729275715,0.22161455436365846
2017-07-08 12:00:10,Trident_U3,-62.15077,29.44833,8165,349,1.03,-14.0,4.5,-379.6317645650969,4110.214146195313,4127.708880753447,14382.0,0.28700520656052336,-0.026396312374154976,0.2857887738976021
2017-07-08 16:00:28,Trident_U3,-62.11237,29.43917,8166,347,1.07,-13.0,4.5,-477.59440190151315,4279.592152463117,4306.159008228976,14418.0,0.2986654881557065,-0.033124871820052235,0.2968228708879953
2017-07-08 20:00:28,Trident_U3,-62.09283,29.43618,2,351,0.54,-16.0,4.1,-156.0934200690684,2177.6791096884454,2183.2662367568273,14400.0,0.1516157108858908,-0.01083982083812975,0.15122771595058648
2017-07-09 00:00:10,Trident_U3,-62.07893,29.48837,1,75,0.78,-15.0,4.1,2726.34017919454,1549.1128898591776,3135.710687901288,14382.0,0.21803022444036213,0.18956613678170905,0.10771192392290208
2017-07-09 04:00:28,Trident_U3,-62.07328,29.49667,8167,56,0.19,-11.0,4.5,433.779905538898,629.6744860156189,764.627337196604,14418.0,0.05303282960165099,0.030085997054993617,0.043672803857374036
2017-07-09 08:00:28,Trident_U3,-62.09587,29.49837,8166,176,0.63,-5.0,4.5,88.86299431985375,-2517.5865844278737,2519.154390237069,14400.0,0.17494127709979646,0.006171041272212067,-0.17483240169638012
2017-07-09 12:00:10,Trident_U3,-62.12368,29.56427,8171,113,1.15,-3.0,4.5,3442.188972832285,-3099.351041189083,4631.915564991231,14382.0,0.32206338235233145,0.23934007598611354,-0.21550208880469218
2017-07-09 16:00:29,Trident_U3,-62.13252,29.64617,8169,96,1.09,-3.0,4.5,4274.009503285501,-985.1972791670283,4386.088338491701,14419.0,0.30418810864080037,0.29641511223285255,-0.0683263249300942
2017-07-09 20:00:28,Trident_U3,-62.15112,29.68207,2,117,0.7,-3.0,4.2,1872.9213372714637,-2072.9305425737693,2793.720703639129,14399.0,0.19402185593715737,0.1300730146031991,-0.14396350736674557
2017-07-10 00:00:11,Trident_U3,-62.1955,29.74797,8163,124,1.5,-3.0,4.5,3435.9286455063116,-4946.079516989328,6022.400538439155,14383.0,0.4187165777959504,0.2388881767021005,-0.3438837180692017
2017-07-10 04:00:10,Trident_U3,-62.22787,29.8548,120,107,1.65,-3.0,4.2,5561.802264470582,-3607.604490778354,6629.363060728703,14399.0,0.46040440730111143,0.3862630921918593,-0.25054548862965165
2017-07-10 08:00:10,Trident_U3,-62.23698,29.93235,0,97,1.04,-3.0,4.2,4033.1021797988224,-1015.3035511675141,4158.9367022968,14400.0,0.2888150487706111,0.2800765402638071,-0.0705071910532996
2017-07-10 12:00:28,Trident_U3,-62.26028,29.99227,8171,111,1.01,-3.0,4.5,3115.2885574338684,-2596.775896270741,4055.6464159898237,14418.0,0.2812904990976435,0.21606939640961773,-0.18010652630536422
2017-07-10 16:00:28,Trident_U3,-62.26193,30.10923,7909,91,1.51,-9.0,4.5,6076.151842549462,-183.89218837821292,6078.933915635516,14400.0,0.4221481885857997,0.42195498906593487,-0.01277029085959812
2017-07-10 20:00:06,Trident_U3,-62.22903,30.22727,67,74,1.78,-14.0,4.1,6131.923250631807,3666.690467946158,7144.585484082765,14378.0,0.4969109392184424,0.42647956952509436,0.25502089775672265
2017-07-11 00:00:28,Trident_U3,-62.19775,30.29473,8171,65,1.23,-15.0,4.5,3508.2222101950492,3486.125932460775,4945.7756816379515,14422.0,0.3429327195699592,0.24325490293960958,0.24172277995151678
2017-07-11 04:00:28,Trident_U3,-62.18168,30.39863,8164,81,1.42,-15.0,4.5,5408.857891588432,1790.9798894183104,5697.662034176762,14400.0,0.39567097459560846,0.3756151313603078,0.12437360343182711
2017-07-11 08:00:29,Trident_U3,-62.1361,30.5237,8165,70,2.06,-15.0,4.5,6514.389837221136,5079.806927028843,8260.854275871247,14401.0,0.5736306003660334,0.4523567694758097,0.35273987410796775
2017-07-11 12:00:28,Trident_U3,-62.0753,30.5726,8169,39,1.81,-15.0,4.5,2550.836915795257,6775.995374058653,7240.226673264321,14399.0,0.5028284376181902,0.17715375482986714,0.4705879140258805
2017-07-11 16:00:28,Trident_U3,-62.06013,30.56548,0,335,0.43,-16.0,4.1,-372.1544111575687,1690.6460649332284,1731.1218970997527,14400.0,0.12021679840970505,-0.025844056330386715,0.1174059767314742
2017-07-11 20:00:28,Trident_U3,-62.0801,30.58237,8166,140,0.6,-11.0,4.5,883.2616656191647,-2225.5908854154413,2394.453164962019,14400.0,0.1662814697890291,0.061337615667997544,-0.15455492259829454
2017-07-12 00:00:28,Trident_U3,-62.0946,30.56937,8165,222,0.44,-7.0,4.5,-679.3881677782989,-1615.9814184047054,1752.9872296016413,14400.0,0.12173522427789175,-0.04717973387349298,-0.1122209318336601
2017-07-12 04:00:28,Trident_U3,-62.12468,30.50328,8168,246,1.2,-4.0,4.5,-3452.257619970912,-3352.336479096702,4812.0933639872055,14400.0,0.33417315027688926,-0.23974011249798,-0.23280114438171542
2017-07-12 08:00:28,Trident_U3,-62.16212,30.49297,2,195,1.05,-3.0,4.2,-538.0169597537595,-4172.609535079031,4207.1525502666445,14400.0,0.29216337154629474,-0.03736228887178885,-0.28976455104715493
2017-07-12 12:00:10,Trident_U3,-62.16508,30.4982,8170,120,0.11,-3.0,4.5,272.58553701480287,-329.88676641352356,427.93475395721146,14382.0,0.02975488485309494,0.018953242735002287,-0.022937475066995103
2017-07-12 16:00:28,Trident_U3,-62.15898,30.47067,8162,282,0.4,-5.0,4.5,-1434.7125650337655,679.8340592691172,1587.6317244273282,14418.0,0.11011455988537441,-0.09950843147688761,0.047151758861778144
2017-07-12 20:00:28,Trident_U3,-62.17165,30.45915,8170,222,0.38,-5.0,4.5,-600.4800727434097,-1412.0494504299804,1534.4249633727743,14400.0,0.10655728912310933,-0.041700005051625674,-0.09805898961319308
2017-07-13 00:00:28,Trident_U3,-62.16253,30.5173,8167,81,0.8,-8.0,4.5,3029.8017298905843,1016.4083909733744,3195.744755090597,14400.0,0.2219267191035137,0.21040289790906835,0.07058391603981766
2017-07-13 04:00:28,Trident_U3,-62.12718,30.57468,8170,58,1.23,-9.0,4.5,2990.582404208602,3939.684249684147,4946.179849497129,14400.0,0.34348471177063394,0.20767933362559735,0.27358918400584353
2017-07-13 08:00:28,Trident_U3,-62.11527,30.60378,8164,68,0.5,-11.0,4.5,1518.4290724415616,1327.3402541787996,2016.7942379923593,14400.0,0.14005515541613606,0.10544646336399734,0.09217640654019442
2017-07-13 12:00:28,Trident_U3,-62.1103,30.68202,8164,86,1.03,-11.0,4.5,4084.1411610707432,553.8936149108388,4121.529711186282,14400.0,0.2862173410546029,0.28362091396324607,0.03846483436880825
2017-07-13 16:00:29,Trident_U3,-62.08622,30.72437,7902,60,0.87,-11.0,4.5,2211.0390828767645,2683.6478913999817,3477.1626121054637,14401.0,0.24145285828105434,0.15353371869153284,0.18635149582667743
